DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-31,0.000000,0.000000,0,Tie,0.000000
11,-27.5,0.000000,0.000000,0,Tie,0.000000
11,-26.5,0.000000,0.000000,0,Tie,0.000000
11,-26,0.000000,0.000000,0,Tie,0.000000
11,-25.5,0.000000,0.000000,0,Tie,0.000000
11,-25,0.000000,0.000000,0,Tie,0.000000
11,-24.5,0.000000,0.000000,0,Tie,0.000000
11,-24,0.000000,0.000000,0,Tie,0.000000
11,-23.5,0.000000,0.000000,0,Tie,0.000000
11,-23,0.000000,0.000000,0,Tie,0.000000
11,-22.5,0.000000,0.000000,0,Tie,0.000000
11,-22,0.000000,0.000000,0,Tie,0.000000
11,-21.5,0.000000,0.000000,0,Tie,0.000000
11,-21,0.000000,0.000000,0,Tie,0.000000
11,-20.5,0.000000,0.000000,0,Tie,0.000000
11,-20,0.000000,0.000000,0,Tie,0.000000
11,-19.5,0.000000,0.000000,0,Tie,0.000000
11,-19,0.000000,0.000000,0,Tie,0.000000
11,-18.5,0.000000,0.000000,0,Tie,0.000000
11,-18,0.000000,0.000000,0,Tie,0.000000
11,-17.5,0.000000,0.000000,0,Tie,0.000000
11,-17,0.000000,0.000000,0,Tie,0.000000
11,-16.5,0.000000,0.000000,0,Tie,0.000000
11,-16,0.000000,0.000000,0,Tie,0.000000
11,-15.5,0.000000,0.000000,0,Tie,0.000000
11,-15,0.000000,0.000000,0,Tie,0.000000
11,-14.5,0.000000,0.000000,0,Tie,0.000000
11,-14,0.000000,0.000000,0,Tie,0.000000
11,-13.5,0.000000,0.000000,0,Tie,0.000000
11,-13,0.000000,0.000000,0,Tie,0.000000
11,-12.5,0.000000,0.000000,0,Tie,0.000000
11,-12,0.000000,0.000000,0,Tie,0.000000
11,-11.5,0.000000,0.000000,0,Tie,0.000000
11,-11,0.000000,0.000000,0,Tie,0.000000
11,-10.5,0.000000,0.000000,0,Tie,0.000000
11,-10,0.000000,0.000000,0,Tie,0.000000
11,-9.5,0.000000,0.000000,0,Tie,0.000000
11,-9,0.000000,0.000000,0,Tie,0.000000
11,-8.5,0.000000,0.000000,0,Tie,0.000000
11,-8,0.000000,0.000000,0,Tie,0.000000
11,-7.5,0.000000,0.000000,0,Tie,0.000000
11,-7,0.000000,0.000000,0,Tie,0.000000
11,-6.5,0.000000,0.000000,0,Tie,0.000000
11,-6,0.000000,0.000000,0,Tie,0.000000
11,-5.5,0.000000,0.000000,0,Tie,0.000000
11,-5,0.000000,0.000000,0,Tie,0.000000
11,-4.5,0.000000,0.000000,0,Tie,0.000000
11,-4,0.000000,0.000000,0,Tie,0.000000
11,-3.5,0.000000,0.000000,0,Tie,0.000000
11,-3,0.000000,0.000000,0,Tie,0.000000
11,-2.5,0.000000,0.000000,0,Tie,0.000000
11,-2,0.000000,0.000000,0,Tie,0.000000
