TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-13.0,2,2.0,-1.0,-0.5,0.353553,0.0
-12.5,3,3.0,-1.0,-0.333333,0.544331,0.0
-12.0,6,9.0,-1.0,-0.111111,0.245676,0.0
-11.5,23,26.0,-3.0,-0.115385,0.190972,2e-06
-11.0,82,100.0,11.0,0.11,0.094758,5e-06
-10.5,277,320.0,5.0,0.015625,0.054747,1.8e-05
-10.0,789,915.0,-19.0,-0.020765,0.032505,5.2e-05
-9.5,2058,2373.0,-105.0,-0.044248,0.019951,0.000137
-9.0,5058,5762.0,-275.0,-0.047726,0.012843,0.000336
-8.5,13264,15149.0,-882.5,-0.058255,0.007903,0.00088
-8.0,30840,35178.0,-1912.0,-0.054352,0.005185,0.002046
-7.5,70147,80069.0,-3703.0,-0.046248,0.003447,0.004653
-7.0,152317,172722.0,-6643.5,-0.038464,0.002348,0.010104
-6.5,327531,371528.0,-13972.0,-0.037607,0.001603,0.021727
-6.0,668270,756360.0,-24801.0,-0.03279,0.001124,0.044331
-5.5,1278249,1443940.0,-46138.5,-0.031953,0.000814,0.084795
-5.0,2469796,2783382.0,-76017.5,-0.027311,0.000586,0.163839
-4.5,4529369,5095133.0,-126152.5,-0.024759,0.000434,0.300464
-4.0,7928177,8900804.0,-200514.0,-0.022528,0.000328,0.525931
-3.5,13918271,15592731.0,-314230.5,-0.020152,0.000248,0.923295
-3.0,22860782,25562644.0,-450859.5,-0.017637,0.000194,1.516513
-2.5,37509816,41855526.0,-642205.5,-0.015343,0.000152,2.488284
-2.0,60083512,66917551.0,-904912.5,-0.013523,0.00012,3.985753
-1.5,94310808,104843205.0,-1269428.0,-0.012108,9.6e-05,6.256284
-1.0,145463308,161395871.0,-1563409.0,-0.009687,7.7e-05,9.649582
-0.5,225521939,249751786.0,-1775641.5,-0.00711,6.2e-05,14.960421
0.0,308659454,341223351.0,-1640027.5,-0.004806,5.3e-05,20.475504
0.5,210883433,232715361.0,-603475.0,-0.002593,6.5e-05,13.989348
1.0,137119635,151031378.0,-3889.5,-2.6e-05,8e-05,9.096088
1.5,88929059,97767583.0,204284.0,0.002089,0.0001,5.899276
2.0,56669134,62195715.0,268641.5,0.004319,0.000125,3.759253
2.5,35536406,38928601.0,263819.5,0.006777,0.000158,2.357374
3.0,21596933,23614400.5,204126.5,0.008644,0.000203,1.432673
3.5,13332495,14425169.5,159483.5,0.011056,0.000261,0.884436
4.0,7916059,8352269.5,103372.0,0.012377,0.000346,0.525127
4.5,4601055,4798346.5,74099.0,0.015443,0.000459,0.30522
5.0,2504672,2606823.0,44147.5,0.016935,0.000624,0.166152
5.5,1289689,1339938.5,25841.0,0.019285,0.00087,0.085554
6.0,671649,696553.0,14081.5,0.020216,0.001208,0.044555
6.5,328996,340273.5,6998.5,0.020567,0.00173,0.021825
7.0,153310,158378.0,3438.0,0.021708,0.002539,0.01017
7.5,69400,71507.0,2120.0,0.029647,0.003779,0.004604
8.0,30434,31209.0,748.5,0.023983,0.005722,0.002019
8.5,12846,13166.5,316.0,0.024,0.008867,0.000852
9.0,4842,4897.0,29.5,0.006024,0.01448,0.000321
9.5,1951,2007.5,83.0,0.041345,0.022507,0.000129
10.0,703,709.0,28.5,0.040197,0.038091,4.7e-05
10.5,211,218.5,-7.0,-0.032037,0.068806,1.4e-05
11.0,76,77.5,-4.0,-0.051613,0.114355,5e-06
11.5,23,24.0,4.5,0.1875,0.205845,2e-06
12.0,5,4.5,-1.0,-0.222222,0.534156,0.0
