TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-19.0,5,5.0,-1.0,-0.2,0.438178,0.0
-18.5,11,13.0,-12.0,-0.923077,0.073905,1e-06
-18.0,21,26.0,-7.5,-0.288462,0.19264,1e-06
-17.5,38,52.0,-10.0,-0.192308,0.124744,2e-06
-17.0,87,98.0,-14.0,-0.142857,0.097608,5e-06
-16.5,199,230.0,-12.5,-0.054348,0.063688,1e-05
-16.0,351,409.0,-70.0,-0.171149,0.047851,1.8e-05
-15.5,553,632.0,-63.5,-0.100475,0.038657,2.9e-05
-15.0,1100,1306.0,-100.5,-0.076953,0.026985,5.7e-05
-14.5,1992,2340.0,-267.5,-0.114316,0.019991,0.000103
-14.0,3718,4322.0,-366.0,-0.084683,0.014755,0.000192
-13.5,6138,7149.0,-721.5,-0.100923,0.011406,0.000318
-13.0,12946,15043.0,-1061.0,-0.070531,0.007912,0.00067
-12.5,19433,22574.0,-1548.0,-0.068574,0.006463,0.001006
-12.0,34162,39673.0,-2576.0,-0.064931,0.004879,0.001768
-11.5,57008,65953.0,-4471.5,-0.067798,0.003779,0.00295
-11.0,95964,110965.0,-7796.5,-0.070261,0.002918,0.004966
-10.5,151515,174627.0,-11313.5,-0.064787,0.002329,0.00784
-10.0,244208,280772.0,-16592.5,-0.059096,0.001838,0.012637
-9.5,383451,440492.0,-23713.5,-0.053834,0.001468,0.019842
-9.0,563138,645498.0,-33853.0,-0.052445,0.001212,0.02914
-8.5,943322,1078303.0,-54584.5,-0.050621,0.000939,0.048813
-8.0,1379024,1573463.0,-73424.0,-0.046664,0.000778,0.071358
-7.5,2051590,2335996.0,-102175.5,-0.04374,0.000639,0.106161
-7.0,3008577,3418117.0,-137191.0,-0.040136,0.000528,0.155681
-6.5,4381314,4967926.0,-187749.0,-0.037792,0.000438,0.226714
-6.0,6372576,7210853.0,-248615.0,-0.034478,0.000364,0.329753
-5.5,8819240,9957410.0,-317349.0,-0.031871,0.00031,0.456357
-5.0,12697381,14308962.0,-417320.5,-0.029165,0.000259,0.657034
-4.5,17913018,20144075.0,-534201.5,-0.026519,0.000218,0.926921
-4.0,24508313,27505837.0,-658980.5,-0.023958,0.000187,1.268198
-3.5,34722646,38893677.0,-821774.0,-0.021129,0.000157,1.796745
-3.0,46476332,51956694.0,-979908.0,-0.01886,0.000136,2.404947
-2.5,64315898,71760546.0,-1196220.0,-0.01667,0.000116,3.328067
-2.0,88342097,98381806.0,-1432876.5,-0.014564,9.9e-05,4.571318
-1.5,120982739,134471662.0,-1802481.0,-0.013404,8.5e-05,6.260329
-1.0,165669786,183799621.0,-2029771.0,-0.011043,7.3e-05,8.572689
-0.5,231715397,256585319.0,-2206189.0,-0.008598,6.1e-05,11.990261
0.0,301847934,333641555.0,-2140467.0,-0.006415,5.4e-05,15.619314
0.5,215747282,238032851.0,-918077.5,-0.003857,6.4e-05,11.163981
1.0,156628364,172487558.0,-271870.5,-0.001576,7.5e-05,8.104835
1.5,114462880,125823221.0,129325.0,0.001028,8.8e-05,5.922955
2.0,83653303,91786206.0,268586.5,0.002926,0.000103,4.328693
2.5,61374917,67222290.0,365619.5,0.005439,0.00012,3.175884
3.0,44374102,48463011.0,380216.5,0.007845,0.000142,2.296166
3.5,33625273,36374284.0,356702.0,0.009806,0.000164,1.739961
4.0,24447498,25967846.0,315792.0,0.012161,0.000196,1.265051
4.5,18258040,19137063.0,275977.0,0.014421,0.00023,0.944774
5.0,13073553,13604765.5,228237.0,0.016776,0.000273,0.676499
5.5,9065144,9412543.5,178854.5,0.019002,0.000329,0.469082
6.0,6539188,6775614.5,141464.5,0.020878,0.000388,0.338374
6.5,4484923,4638326.0,109478.5,0.023603,0.000469,0.232075
7.0,3068908,3167441.0,80194.5,0.025318,0.000568,0.158803
7.5,2085997,2148589.0,59204.5,0.027555,0.00069,0.107941
8.0,1400796,1439903.5,44006.5,0.030562,0.000843,0.072485
8.5,951359,975916.5,31367.0,0.032141,0.001025,0.049229
9.0,566779,580469.5,19248.5,0.03316,0.00133,0.029328
9.5,383015,391608.0,12990.0,0.033171,0.00162,0.019819
10.0,241532,246564.0,9798.0,0.039738,0.002043,0.012498
10.5,149633,152302.0,6755.0,0.044353,0.002605,0.007743
11.0,93642,95319.5,4013.5,0.042106,0.003291,0.004846
11.5,54908,55726.0,2131.0,0.038241,0.004304,0.002841
12.0,33077,33542.5,1752.5,0.052247,0.005556,0.001712
12.5,17999,18204.5,696.5,0.03826,0.007561,0.000931
13.0,11885,11979.0,615.5,0.051382,0.009311,0.000615
13.5,5627,5658.5,301.0,0.053194,0.013572,0.000291
14.0,3335,3370.0,59.0,0.017507,0.017493,0.000173
14.5,1836,1843.5,98.5,0.053431,0.023557,9.5e-05
15.0,967,971.0,-21.5,-0.022142,0.032766,5e-05
15.5,520,518.5,22.0,0.04243,0.045213,2.7e-05
16.0,253,248.5,15.5,0.062374,0.065882,1.3e-05
16.5,159,162.5,33.0,0.203077,0.079893,8e-06
17.0,85,84.5,6.0,0.071006,0.115695,4e-06
17.5,32,33.0,9.0,0.272727,0.156128,2e-06
18.0,13,12.5,-6.0,-0.48,0.263757,1e-06
18.5,11,10.0,-4.5,-0.45,0.286793,1e-06
19.0,1,2.0,0.0,0.0,0.0,0.0
19.5,1,1.0,-1.0,-1.0,0.0,0.0
20.0,1,1.0,-1.0,-1.0,0.0,0.0
20.5,3,2.5,-0.5,-0.2,0.619677,0.0
