DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-11,-1.500000,-1.000000,1,Decline,-0.500000
11,-10.5,0.500000,1.000000,1,Decline,-0.500000
11,-10,-0.166667,-0.666667,3,Accept,0.500000
11,-9.5,-0.083333,0.166667,6,Decline,-0.250000
11,-9,-0.428571,-0.357143,14,Decline,-0.071429
11,-8.5,-0.191176,0.044118,34,Decline,-0.235294
11,-8,-0.121622,0.094594,74,Decline,-0.216216
11,-7.5,-0.150246,-0.004926,203,Decline,-0.145320
11,-7,-0.157895,-0.059808,418,Decline,-0.098086
11,-6.5,-0.148842,-0.030871,907,Decline,-0.117971
11,-6,-0.146222,-0.033366,2038,Decline,-0.112856
11,-5.5,-0.143734,-0.036844,4804,Decline,-0.106890
11,-5,-0.151275,-0.049611,11056,Decline,-0.101664
11,-4.5,-0.152719,-0.051018,24031,Decline,-0.101702
11,-4,-0.166426,-0.075038,55292,Decline,-0.091388
11,-3.5,-0.172638,-0.085777,121804,Decline,-0.086861
11,-3,-0.168953,-0.085557,185626,Decline,-0.083396
11,-2.5,-0.191511,-0.112373,409342,Decline,-0.079138
11,-2,-0.127939,-0.058544,953910,Decline,-0.069395
11,-1.5,-0.200441,-0.139243,1754144,Decline,-0.061198
11,-1,-0.056474,-0.001324,4750384,Decline,-0.055149
11,-0.5,-0.321238,-0.271975,7462848,Decline,-0.049263
11,0,-0.203149,-0.146494,14056895,Decline,-0.056655
11,0.5,-0.451048,-0.407139,15714423,Decline,-0.043908
11,1,-0.473133,-0.431959,17495447,Decline,-0.041173
11,1.5,-0.417542,-0.376387,13218961,Decline,-0.041155
11,2,-0.379564,-0.334867,12337951,Decline,-0.044697
11,2.5,-0.389908,-0.341683,9457256,Decline,-0.048225
11,3,-0.388606,-0.342631,10853088,Decline,-0.045974
11,3.5,-0.395227,-0.349092,10785270,Decline,-0.046135
11,4,-0.393695,-0.349556,11054566,Decline,-0.044140
11,4.5,-0.392952,-0.346826,10034169,Decline,-0.046126
11,5,-0.396700,-0.354202,9251070,Decline,-0.042498
11,5.5,-0.397330,-0.353654,10429830,Decline,-0.043676
11,6,-0.398324,-0.353943,9303936,Decline,-0.044382
11,6.5,-0.393841,-0.350024,8851394,Decline,-0.043817
11,7,-0.393577,-0.348807,9038059,Decline,-0.044770
11,7.5,-0.396172,-0.353302,8437082,Decline,-0.042870
11,8,-0.394831,-0.352804,8526826,Decline,-0.042026
11,8.5,-0.395042,-0.350894,7432773,Decline,-0.044148
11,9,-0.395252,-0.353868,8184072,Decline,-0.041384
11,9.5,-0.394451,-0.353016,7640309,Decline,-0.041434
11,10,-0.394895,-0.348993,7349165,Decline,-0.045901
11,10.5,-0.393877,-0.352598,7307148,Decline,-0.041279
11,11,-0.392739,-0.352869,7248224,Decline,-0.039871
11,11.5,-0.396473,-0.353187,7092404,Decline,-0.043286
11,12,-0.395618,-0.353875,6456346,Decline,-0.041743
11,12.5,-0.393458,-0.353183,6015897,Decline,-0.040275
11,13,-0.393586,-0.350194,7228050,Decline,-0.043392
11,13.5,-0.395272,-0.355192,5724894,Decline,-0.040079
11,14,-0.394094,-0.354534,6003016,Decline,-0.039560
11,14.5,-0.392082,-0.348529,6201056,Decline,-0.043553
11,15,-0.394458,-0.353382,5481871,Decline,-0.041076
11,15.5,-0.395215,-0.355710,5377490,Decline,-0.039505
11,16,-0.392722,-0.351745,5381150,Decline,-0.040977
11,16.5,-0.392092,-0.348970,5596540,Decline,-0.043122
11,17,-0.396128,-0.359793,4652809,Decline,-0.036336
11,17.5,-0.391307,-0.347586,5797141,Decline,-0.043721
11,18,-0.394461,-0.357624,5105863,Decline,-0.036837
11,18.5,-0.393511,-0.352627,4458571,Decline,-0.040884
11,19,-0.394740,-0.355616,4800542,Decline,-0.039125
11,19.5,-0.393127,-0.353604,4826776,Decline,-0.039523
11,20,-0.392451,-0.350276,4493127,Decline,-0.042175
11,20.5,-0.393197,-0.355503,4121585,Decline,-0.037694
11,21,-0.391455,-0.350340,4784538,Decline,-0.041114
11,21.5,-0.393672,-0.356492,4458317,Decline,-0.037180
11,22,-0.393706,-0.353192,3707795,Decline,-0.040514
11,22.5,-0.392637,-0.353496,4135121,Decline,-0.039141
11,23,-0.392893,-0.352919,4406176,Decline,-0.039974
11,23.5,-0.392269,-0.353053,3913611,Decline,-0.039216
11,24,-0.393572,-0.357292,3597888,Decline,-0.036280
11,24.5,-0.394310,-0.359856,3844788,Decline,-0.034454
11,25,-0.391978,-0.355901,3730673,Decline,-0.036077
11,25.5,-0.391217,-0.348670,3627473,Decline,-0.042547
11,26,-0.390752,-0.348280,3609366,Decline,-0.042472
11,26.5,-0.391214,-0.348466,3615412,Decline,-0.042747
11,27,-0.392790,-0.356172,3474938,Decline,-0.036618
11,27.5,-0.394871,-0.361597,3284799,Decline,-0.033275
11,28,-0.393962,-0.358582,2927888,Decline,-0.035380
11,28.5,-0.392206,-0.352419,3256045,Decline,-0.039787
11,29,-0.392968,-0.358643,3064786,Decline,-0.034325
11,29.5,-0.392720,-0.355138,3593339,Decline,-0.037582
11,30,-0.391603,-0.352205,2848404,Decline,-0.039398
11,30.5,-0.392797,-0.357154,2894273,Decline,-0.035644
11,31,-0.393472,-0.360008,3271602,Decline,-0.033463
11,31.5,-0.392191,-0.354620,2545943,Decline,-0.037571
11,32,-0.394009,-0.364042,2876202,Decline,-0.029967
11,32.5,-0.392660,-0.358155,2488720,Decline,-0.034504
11,33,-0.392506,-0.359410,2686264,Decline,-0.033095
11,33.5,-0.393782,-0.360500,2556469,Decline,-0.033282
11,34,-0.389449,-0.346346,2541629,Decline,-0.043102
11,34.5,-0.393186,-0.369467,3129024,Decline,-0.023718
11,35,-0.392670,-0.355415,1975688,Decline,-0.037255
11,35.5,-0.394357,-0.367186,2083919,Decline,-0.027171
11,36,-0.395329,-0.373325,2317809,Decline,-0.022004
11,36.5,-0.392280,-0.363114,2323351,Decline,-0.029166
11,37,-0.393375,-0.364402,2238152,Decline,-0.028973
11,37.5,-0.393923,-0.370352,2211887,Decline,-0.023571
11,38,-0.394908,-0.372274,1995223,Decline,-0.022635
11,38.5,-0.393345,-0.367319,2455500,Decline,-0.026025
11,39,-0.397363,-0.381879,1086692,Decline,-0.015484
11,39.5,-0.393256,-0.364708,2481735,Decline,-0.028548
11,40,-0.394577,-0.386555,1570516,Decline,-0.008022
11,40.5,-0.397826,-0.387032,1520399,Decline,-0.010795
11,41,-0.392723,-0.367467,1944704,Decline,-0.025255
11,41.5,-0.396728,-0.382526,1555596,Decline,-0.014202
11,42,-0.394496,-0.379585,1539362,Decline,-0.014911
11,42.5,-0.394773,-0.380731,1644062,Decline,-0.014041
11,43,-0.399358,-0.402366,1201471,Accept,0.003008
11,43.5,-0.396969,-0.391355,1326361,Decline,-0.005614
11,44,-0.395320,-0.380688,1606967,Decline,-0.014632
11,44.5,-0.402393,-0.420893,913114,Accept,0.018500
11,45,-0.394337,-0.378104,1284281,Decline,-0.016233
11,45.5,-0.398386,-0.401383,1166529,Accept,0.002997
11,46,-0.406362,-0.441167,556384,Accept,0.034804
11,46.5,-0.395337,-0.383705,1433117,Decline,-0.011631
11,47,-0.402116,-0.424773,860508,Accept,0.022658
11,47.5,-0.411490,-0.470438,166191,Accept,0.058947
11,48,-0.396745,-0.397318,1708589,Accept,0.000574
11,48.5,-0.407721,-0.460363,330157,Accept,0.052642
11,49,-0.394623,-0.386553,444813,Decline,-0.008070
11,49.5,-0.401719,-0.427286,1260683,Accept,0.025567
11,50,-0.423656,-0.508937,8560,Accept,0.085281
11,50.5,-0.399429,-0.416261,1234567,Accept,0.016831
11,51,-0.410039,-0.478567,164137,Accept,0.068528
11,52,-0.402446,-0.432807,1120632,Accept,0.030361
11,53,-0.415429,-0.499218,70302,Accept,0.083788
11,53.5,-0.401253,-0.437070,801840,Accept,0.035816
11,54,-0.405483,-0.546176,693,Accept,0.140693
11,54.5,-0.407063,-0.465047,426827,Accept,0.057984
11,55,-0.396199,-0.427871,235349,Accept,0.031672
