DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-96,0.500000,1.000000,1,Decline,-0.500000
11,-94,0.500000,1.000000,3,Decline,-0.500000
11,-93.5,-0.500000,0.000000,1,Decline,-0.500000
11,-93,0.500000,0.700000,5,Decline,-0.200000
11,-92.5,-0.500000,0.000000,1,Decline,-0.500000
11,-92,0.500000,1.000000,1,Decline,-0.500000
11,-91.5,-0.250000,0.250000,2,Decline,-0.500000
11,-90.5,-1.500000,-1.000000,2,Decline,-0.500000
11,-90,-0.250000,-0.500000,2,Accept,0.250000
11,-89.5,-0.750000,-1.000000,2,Accept,0.250000
11,-89,-0.500000,0.000000,2,Decline,-0.500000
11,-88.5,-0.111111,0.055556,9,Decline,-0.166667
11,-88,0.500000,1.000000,2,Decline,-0.500000
11,-87.5,-0.357143,-0.071429,7,Decline,-0.285714
11,-87,-0.250000,-0.000000,6,Decline,-0.250000
11,-86.5,-0.250000,-0.500000,2,Accept,0.250000
11,-86,-0.416667,-0.166667,6,Decline,-0.250000
11,-85.5,-1.000000,-0.500000,12,Decline,-0.500000
11,-85,-0.583333,-0.333333,6,Decline,-0.250000
11,-84.5,-0.369565,0.130435,23,Decline,-0.500000
11,-84,0.375000,0.500000,4,Decline,-0.125000
11,-83.5,-0.636364,-0.409091,11,Decline,-0.227273
11,-83,-0.166667,0.222222,27,Decline,-0.388889
11,-82.5,-0.600000,-0.400000,15,Decline,-0.200000
11,-82,0.023810,0.380952,21,Decline,-0.357143
11,-81.5,-0.188889,0.144445,45,Decline,-0.333333
11,-81,-0.437500,0.062500,8,Decline,-0.500000
11,-80.5,-0.414286,-0.042857,35,Decline,-0.371429
11,-80,-0.381944,-0.090278,72,Decline,-0.291667
11,-79.5,-0.366667,-0.000000,45,Decline,-0.366667
11,-79,0.142857,0.642857,7,Decline,-0.500000
11,-78.5,-0.250000,0.100000,90,Decline,-0.350000
11,-78,-0.360000,-0.080000,75,Decline,-0.280000
11,-77.5,-0.410448,-0.033582,134,Decline,-0.376866
11,-77,-0.382353,-0.058824,17,Decline,-0.323529
11,-76.5,-0.204545,0.125000,88,Decline,-0.329545
11,-76,-0.241279,0.031977,172,Decline,-0.273256
11,-75.5,-0.258993,0.111511,139,Decline,-0.370504
11,-75,-0.330189,-0.113208,53,Decline,-0.216981
11,-74.5,-0.315451,0.004292,233,Decline,-0.319742
11,-74,-0.421965,-0.069364,173,Decline,-0.352601
11,-73.5,-0.305970,-0.007463,134,Decline,-0.298507
11,-73,-0.350877,-0.050877,285,Decline,-0.300000
11,-72.5,-0.310638,0.036170,235,Decline,-0.346809
11,-72,-0.420000,-0.080000,225,Decline,-0.340000
11,-71.5,-0.342893,-0.048628,401,Decline,-0.294264
11,-71,-0.353211,-0.045872,327,Decline,-0.307340
11,-70.5,-0.379121,-0.098901,546,Decline,-0.280220
11,-70,-0.283688,-0.015071,564,Decline,-0.268617
11,-69.5,-0.302703,0.002703,370,Decline,-0.305405
11,-69,-0.349926,-0.041605,673,Decline,-0.308321
11,-68.5,-0.271062,0.050366,546,Decline,-0.321428
11,-68,-0.320755,-0.037736,477,Decline,-0.283019
11,-67.5,-0.369703,-0.096928,944,Decline,-0.272776
11,-67,-0.299528,-0.017099,848,Decline,-0.282429
11,-66.5,-0.316820,-0.053571,868,Decline,-0.263249
11,-66,-0.325106,-0.058723,1175,Decline,-0.266383
11,-65.5,-0.343240,-0.069562,1531,Decline,-0.273677
11,-65,-0.347009,-0.067521,585,Decline,-0.279487
11,-64.5,-0.354578,-0.065147,2479,Decline,-0.289431
11,-64,-0.309160,-0.049618,1179,Decline,-0.259542
11,-63.5,-0.278309,-0.027113,1254,Decline,-0.251196
11,-63,-0.312785,-0.068126,2855,Decline,-0.244659
11,-62.5,-0.339896,-0.069171,1930,Decline,-0.270725
11,-62,-0.352921,-0.102225,2876,Decline,-0.250695
11,-61.5,-0.340802,-0.083895,2968,Decline,-0.256907
11,-61,-0.359375,-0.090449,2272,Decline,-0.268926
11,-60.5,-0.345422,-0.096441,3681,Decline,-0.248981
11,-60,-0.339411,-0.087012,4689,Decline,-0.252399
11,-59.5,-0.319566,-0.078929,2857,Decline,-0.240637
11,-59,-0.335830,-0.076666,5674,Decline,-0.259164
11,-58.5,-0.324834,-0.072752,4804,Decline,-0.252082
11,-58,-0.323262,-0.087943,3525,Decline,-0.235319
11,-57.5,-0.354654,-0.107402,8552,Decline,-0.247252
11,-57,-0.332649,-0.084292,6086,Decline,-0.248357
11,-56.5,-0.321105,-0.085701,3203,Decline,-0.235404
11,-56,-0.338320,-0.098207,14337,Decline,-0.240113
11,-55.5,-0.344820,-0.108009,6805,Decline,-0.236811
11,-55,-0.326779,-0.086485,6001,Decline,-0.240293
11,-54.5,-0.341883,-0.111166,19201,Decline,-0.230717
11,-54,-0.286855,-0.067855,3758,Decline,-0.218999
11,-53.5,-0.357530,-0.122881,20113,Decline,-0.234649
11,-53,-0.344961,-0.117083,13516,Decline,-0.227878
11,-52.5,0.500000,0.250000,2,Accept,0.250000
11,-52,-0.349365,-0.129447,41886,Decline,-0.219918
11,-51.5,0.500000,1.000000,2,Decline,-0.500000
11,-51,-0.335767,-0.111791,21509,Decline,-0.223976
11,-50.5,-0.360976,-0.139580,30581,Decline,-0.221396
11,-50,-0.316181,-0.097799,9678,Decline,-0.218382
11,-49.5,-0.356105,-0.144072,45151,Decline,-0.212033
11,-49,-0.334684,-0.129441,18997,Decline,-0.205243
11,-48.5,-0.348883,-0.144200,24792,Decline,-0.204683
11,-48,-0.352069,-0.142231,53241,Decline,-0.209838
11,-47.5,-0.330025,-0.126590,21309,Decline,-0.203435
