DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-60,-1.500000,-1.000000,1,Decline,-0.500000
11,-53.5,0.500000,0.250000,2,Accept,0.250000
11,-52,0.750000,0.500000,2,Accept,0.250000
11,-51,0.250000,0.000000,2,Accept,0.250000
11,-50.5,-0.700000,-0.200000,5,Decline,-0.500000
11,-49.5,-0.166667,0.333333,3,Decline,-0.500000
11,-49,-1.000000,-0.500000,4,Decline,-0.500000
11,-48,-0.088235,0.235294,34,Decline,-0.323529
11,-47.5,0.500000,1.000000,1,Decline,-0.500000
11,-47,-0.031250,0.281250,16,Decline,-0.312500
11,-46.5,-0.529412,-0.161765,34,Decline,-0.367647
11,-46,-0.700000,-0.200000,5,Decline,-0.500000
11,-45.5,-0.232143,0.214286,28,Decline,-0.446429
11,-45,-0.318965,0.000000,58,Decline,-0.318966
11,-44.5,-0.634615,-0.192308,26,Decline,-0.442308
11,-44,-0.473118,-0.086021,93,Decline,-0.387097
11,-43.5,-0.166667,0.213333,75,Decline,-0.380000
11,-43,-0.419118,-0.073529,68,Decline,-0.345588
11,-42.5,-0.489865,-0.131757,148,Decline,-0.358108
11,-42,-0.433333,-0.064103,195,Decline,-0.369231
11,-41.5,-0.421965,-0.086705,173,Decline,-0.335260
11,-41,-0.346241,-0.020501,439,Decline,-0.325740
11,-40.5,-0.353723,0.018617,188,Decline,-0.372340
11,-40,-0.350806,0.004032,248,Decline,-0.354839
11,-39.5,-0.353821,-0.013289,903,Decline,-0.340532
11,-39,-0.460159,-0.133466,251,Decline,-0.326693
11,-38.5,-0.373913,-0.046739,920,Decline,-0.327174
11,-38,-0.377209,-0.060000,1075,Decline,-0.317209
11,-37.5,-0.343056,-0.029167,1080,Decline,-0.313889
11,-37,-0.351722,-0.050949,1423,Decline,-0.300773
11,-36.5,-0.354136,-0.045815,2019,Decline,-0.308321
11,-36,-0.313639,-0.016205,1481,Decline,-0.297434
11,-35.5,-0.342407,-0.060888,2094,Decline,-0.281519
11,-35,-0.357121,-0.062199,3328,Decline,-0.294922
11,-34.5,-0.337533,-0.034980,3016,Decline,-0.302553
11,-34,-0.361869,-0.078637,5093,Decline,-0.283232
11,-33.5,-0.359853,-0.076409,6511,Decline,-0.283444
11,-33,-0.362734,-0.094543,5992,Decline,-0.268191
11,-32.5,-0.359148,-0.077681,8477,Decline,-0.281468
11,-32,-0.366619,-0.089915,7040,Decline,-0.276705
11,-31.5,-0.369408,-0.096579,10261,Decline,-0.272829
11,-31,-0.358299,-0.088584,15014,Decline,-0.269715
11,-30.5,-0.356037,-0.094133,12663,Decline,-0.261905
11,-30,-0.356507,-0.092529,18297,Decline,-0.263978
11,-29.5,-0.372390,-0.115334,27494,Decline,-0.257056
11,-29,-0.351576,-0.102782,15961,Decline,-0.248794
11,-28.5,-0.364663,-0.117168,32334,Decline,-0.247495
11,-28,-0.369056,-0.125124,41491,Decline,-0.243932
11,-27.5,-0.372693,-0.132252,37009,Decline,-0.240441
11,-27,-0.354842,-0.110086,27415,Decline,-0.244757
11,-26.5,-0.369977,-0.133744,70403,Decline,-0.236233
11,-26,-0.369134,-0.135005,72853,Decline,-0.234129
11,-25.5,-0.369988,-0.143377,100368,Decline,-0.226611
11,-25,-0.354631,-0.126654,58269,Decline,-0.227977
11,-24.5,-0.369574,-0.147399,90289,Decline,-0.222175
11,-24,-0.362985,-0.145889,129924,Decline,-0.217096
11,-23.5,-0.367404,-0.152835,146468,Decline,-0.214569
11,-23,-0.360225,-0.150015,129937,Decline,-0.210210
11,-22.5,-0.368546,-0.161253,201888,Decline,-0.207293
11,-22,-0.367541,-0.164315,201527,Decline,-0.203226
11,-21.5,-0.362556,-0.161904,215448,Decline,-0.200651
11,-21,-0.364379,-0.168414,302965,Decline,-0.195965
11,-20.5,-0.365311,-0.172860,281574,Decline,-0.192450
11,-20,-0.363889,-0.177339,320228,Decline,-0.186550
11,-19.5,-0.365673,-0.179988,394667,Decline,-0.185684
11,-19,-0.362713,-0.183636,430589,Decline,-0.179077
11,-18.5,-0.368673,-0.191021,528985,Decline,-0.177652
11,-18,-0.365279,-0.192542,596484,Decline,-0.172737
11,-17.5,-0.362807,-0.194948,745175,Decline,-0.167859
11,-17,-0.366162,-0.200661,635159,Decline,-0.165501
11,-16.5,-0.360787,-0.199601,870874,Decline,-0.161187
11,-16,-0.360488,-0.204144,823777,Decline,-0.156344
11,-15.5,-0.364297,-0.211187,1074101,Decline,-0.153110
11,-15,-0.362336,-0.211861,1157033,Decline,-0.150475
11,-14.5,-0.361729,-0.215376,1412269,Decline,-0.146353
11,-14,-0.360225,-0.219185,1444179,Decline,-0.141040
11,-13.5,-0.363691,-0.225661,1829566,Decline,-0.138030
11,-13,-0.353712,-0.219800,1648191,Decline,-0.133911
11,-12.5,-0.364154,-0.232687,2238134,Decline,-0.131466
11,-12,-0.356812,-0.230371,2288408,Decline,-0.126441
11,-11.5,-0.356866,-0.234399,2502250,Decline,-0.122467
11,-11,-0.359128,-0.239818,3149627,Decline,-0.119310
11,-10.5,-0.353697,-0.238256,3044737,Decline,-0.115441
11,-10,-0.355567,-0.244289,4043402,Decline,-0.111278
11,-9.5,-0.354889,-0.247979,3760081,Decline,-0.106910
11,-9,-0.354905,-0.251334,4567641,Decline,-0.103571
11,-8.5,-0.355634,-0.256379,5086597,Decline,-0.099256
11,-8,-0.351791,-0.256545,5589531,Decline,-0.095246
11,-7.5,-0.351200,-0.259685,6241988,Decline,-0.091515
11,-7,-0.348516,-0.260403,6925162,Decline,-0.088113
11,-6.5,-0.350042,-0.265768,7629714,Decline,-0.084274
11,-6,-0.345735,-0.266114,8677474,Decline,-0.079621
11,-5.5,-0.344013,-0.268113,9753717,Decline,-0.075901
11,-5,-0.349316,-0.277463,9819718,Decline,-0.071853
11,-4.5,-0.346922,-0.278787,11708960,Decline,-0.068135
11,-4,-0.347570,-0.283154,13796925,Decline,-0.064416
11,-3.5,-0.354599,-0.294365,14418323,Decline,-0.060234
11,-3,-0.356016,-0.299283,14494341,Decline,-0.056733
11,-2.5,-0.288718,-0.235817,20799760,Decline,-0.052901
11,-2,-0.259901,-0.211561,19225017,Decline,-0.048340
11,-1.5,-0.365808,-0.319454,21312650,Decline,-0.046353
11,-1,-0.434893,-0.394735,25899846,Decline,-0.040158
11,-0.5,-0.481427,-0.441317,23053145,Decline,-0.040110
11,0,-0.413600,-0.381393,30522664,Decline,-0.032206
11,0.5,-0.458551,-0.431236,18779345,Decline,-0.027316
11,1,-0.433765,-0.408485,21587498,Decline,-0.025280
11,1.5,-0.411646,-0.389279,16792079,Decline,-0.022367
11,2,-0.421558,-0.403338,14059590,Decline,-0.018220
11,2.5,-0.416060,-0.401566,13990084,Decline,-0.014494
11,3,-0.422115,-0.411269,11456093,Decline,-0.010846
11,3.5,-0.417238,-0.410091,10649531,Decline,-0.007147
11,4,-0.417526,-0.413879,10666790,Decline,-0.003647
11,4.5,-0.417697,-0.418543,8306829,Accept,0.000846
11,5,-0.415661,-0.419900,7824596,Accept,0.004239
11,5.5,-0.413447,-0.421577,7228653,Accept,0.008130
11,6,-0.412865,-0.424850,6498970,Accept,0.011986
11,6.5,-0.411382,-0.427160,5672938,Accept,0.015778
11,7,-0.411510,-0.430964,5141844,Accept,0.019454
11,7.5,-0.408862,-0.432375,4698487,Accept,0.023513
11,8,-0.408369,-0.436542,4181137,Accept,0.028173
11,8.5,-0.405666,-0.437623,3802937,Accept,0.031958
11,9,-0.407733,-0.442771,3395440,Accept,0.035038
11,9.5,-0.404832,-0.444190,2887860,Accept,0.039358
11,10,-0.401863,-0.445601,2935381,Accept,0.043737
11,10.5,-0.405941,-0.453769,2277937,Accept,0.047827
11,11,-0.401481,-0.452613,2345354,Accept,0.051132
11,11.5,-0.402182,-0.457764,1827924,Accept,0.055583
11,12,-0.401554,-0.459762,1679500,Accept,0.058208
11,12.5,-0.396713,-0.459857,1690325,Accept,0.063144
11,13,-0.402578,-0.468441,1163860,Accept,0.065863
11,13.5,-0.393584,-0.465388,1361916,Accept,0.071804
11,14,-0.397020,-0.471458,1058463,Accept,0.074439
11,14.5,-0.395279,-0.475001,1025462,Accept,0.079722
11,15,-0.391610,-0.474722,844102,Accept,0.083111
11,15.5,-0.391560,-0.478067,786518,Accept,0.086507
11,16,-0.391578,-0.483672,587231,Accept,0.092093
11,16.5,-0.390493,-0.484945,624726,Accept,0.094453
11,17,-0.386462,-0.484852,461157,Accept,0.098390
11,17.5,-0.389998,-0.492765,530670,Accept,0.102767
11,18,-0.384139,-0.491434,432163,Accept,0.107295
11,18.5,-0.384326,-0.495772,383428,Accept,0.111446
11,19,-0.385334,-0.499735,306931,Accept,0.114401
11,19.5,-0.384271,-0.504738,281454,Accept,0.120467
11,20,-0.383783,-0.508119,222940,Accept,0.124336
11,20.5,-0.380048,-0.504998,200385,Accept,0.124949
11,21,-0.379748,-0.513461,213402,Accept,0.133712
11,21.5,-0.380589,-0.514417,149371,Accept,0.133828
11,22,-0.373159,-0.515480,143148,Accept,0.142321
11,22.5,-0.376866,-0.518506,143059,Accept,0.141641
11,23,-0.379065,-0.529329,88171,Accept,0.150265
11,23.5,-0.368568,-0.519664,103411,Accept,0.151096
11,24,-0.371793,-0.528789,92464,Accept,0.156996
11,24.5,-0.374054,-0.533295,61721,Accept,0.159241
11,25,-0.372330,-0.535113,38576,Accept,0.162783
11,25.5,-0.364352,-0.533116,70646,Accept,0.168764
11,26,-0.362823,-0.540660,49939,Accept,0.177837
11,26.5,-0.360527,-0.542553,49056,Accept,0.182027
11,27,-0.365245,-0.552591,17465,Accept,0.187346
11,27.5,-0.360043,-0.551435,25440,Accept,0.191391
11,28,-0.362246,-0.558947,29128,Accept,0.196701
11,28.5,-0.349787,-0.548401,21849,Accept,0.198613
11,29,-0.363615,-0.554687,10551,Accept,0.191072
11,29.5,-0.367016,-0.569036,18867,Accept,0.202019
11,30,-0.365333,-0.570491,12193,Accept,0.205159
11,30.5,-0.351858,-0.554556,8340,Accept,0.202698
11,31,-0.360872,-0.567022,10228,Accept,0.206150
11,31.5,-0.356329,-0.571910,6668,Accept,0.215582
11,32,-0.346851,-0.587403,4525,Accept,0.240552
11,32.5,-0.354990,-0.585786,5741,Accept,0.230796
11,33,-0.351079,-0.589303,4076,Accept,0.238224
11,33.5,-0.337068,-0.559799,4373,Accept,0.222730
11,34,-0.336908,-0.581405,3544,Accept,0.244498
11,34.5,-0.314235,-0.575972,1981,Accept,0.261737
