DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-9.5,0.250000,0.000000,2,Accept,0.250000
11,-8.5,-0.750000,-1.000000,2,Accept,0.250000
11,-8,-0.318182,-0.090909,11,Decline,-0.227273
11,-7.5,0.287879,0.424242,33,Decline,-0.136364
11,-7,0.014423,0.153846,104,Decline,-0.139423
11,-6.5,-0.087432,0.150273,183,Decline,-0.237705
11,-6,-0.031320,0.126398,447,Decline,-0.157719
11,-5.5,-0.063218,0.072250,1218,Decline,-0.135468
11,-5,-0.065231,0.071611,3135,Decline,-0.136842
11,-4.5,-0.062393,0.051994,7597,Decline,-0.114387
11,-4,-0.075004,0.031897,19579,Decline,-0.106901
11,-3.5,-0.089521,0.006829,46782,Decline,-0.096351
11,-3,-0.069985,0.027015,70887,Decline,-0.097000
11,-2.5,-0.107454,-0.016643,180705,Decline,-0.090811
11,-2,-0.031798,0.043803,550799,Decline,-0.075601
11,-1.5,-0.046886,0.022058,1133590,Decline,-0.068943
11,-1,0.030072,0.088474,3247505,Decline,-0.058402
11,-0.5,-0.156692,-0.102327,5280033,Decline,-0.054365
11,0,-0.255542,-0.194490,10107831,Decline,-0.061052
11,0.5,-0.420468,-0.375182,11785271,Decline,-0.045286
11,1,-0.473075,-0.431964,15023811,Decline,-0.041111
11,1.5,-0.442311,-0.402448,12102274,Decline,-0.039862
11,2,-0.387141,-0.344519,11073246,Decline,-0.042621
11,2.5,-0.389760,-0.339916,7080134,Decline,-0.049843
11,3,-0.383201,-0.334160,8217303,Decline,-0.049041
11,3.5,-0.394138,-0.346056,8687896,Decline,-0.048081
11,4,-0.393601,-0.347987,8978897,Decline,-0.045613
11,4.5,-0.386576,-0.337599,7893354,Decline,-0.048977
11,5,-0.400320,-0.356802,7762289,Decline,-0.043518
11,5.5,-0.396779,-0.352277,8837418,Decline,-0.044502
11,6,-0.403015,-0.359082,8221157,Decline,-0.043933
11,6.5,-0.396111,-0.351609,7489813,Decline,-0.044502
11,7,-0.391193,-0.343645,7308038,Decline,-0.047548
11,7.5,-0.398241,-0.355186,7407053,Decline,-0.043055
11,8,-0.393781,-0.349081,7285474,Decline,-0.044700
11,8.5,-0.398202,-0.354958,6466564,Decline,-0.043244
11,9,-0.396448,-0.353978,7275093,Decline,-0.042469
11,9.5,-0.395384,-0.352258,6741452,Decline,-0.043126
11,10,-0.398000,-0.352678,6410172,Decline,-0.045322
11,10.5,-0.394020,-0.348420,6336863,Decline,-0.045600
11,11,-0.393318,-0.351035,6375532,Decline,-0.042283
11,11.5,-0.392958,-0.349920,6271458,Decline,-0.043038
11,12,-0.400598,-0.358844,6275422,Decline,-0.041754
11,12.5,-0.395936,-0.354166,5465480,Decline,-0.041771
11,13,-0.389414,-0.342477,5936640,Decline,-0.046936
11,13.5,-0.397718,-0.358391,5649639,Decline,-0.039327
11,14,-0.396774,-0.354642,5654559,Decline,-0.042132
11,14.5,-0.391428,-0.345137,5092409,Decline,-0.046291
11,15,-0.396000,-0.355388,5192938,Decline,-0.040612
11,15.5,-0.396158,-0.356376,5363735,Decline,-0.039782
11,16,-0.393316,-0.351164,4846018,Decline,-0.042152
11,16.5,-0.394613,-0.352665,4970909,Decline,-0.041948
11,17,-0.393166,-0.351588,4686914,Decline,-0.041578
11,17.5,-0.392618,-0.346943,4886109,Decline,-0.045675
11,18,-0.394631,-0.353552,4996625,Decline,-0.041079
11,18.5,-0.396179,-0.358127,4456599,Decline,-0.038052
11,19,-0.394711,-0.353441,4675147,Decline,-0.041269
11,19.5,-0.391690,-0.348023,4431116,Decline,-0.043667
11,20,-0.396805,-0.357746,4351555,Decline,-0.039059
11,20.5,-0.393592,-0.351656,4001488,Decline,-0.041936
11,21,-0.393783,-0.352725,4389062,Decline,-0.041058
11,21.5,-0.393301,-0.351357,4370230,Decline,-0.041944
11,22,-0.393924,-0.354044,3694235,Decline,-0.039880
11,22.5,-0.394575,-0.352648,3946283,Decline,-0.041928
11,23,-0.392155,-0.350583,4161122,Decline,-0.041572
11,23.5,-0.394098,-0.353714,3831535,Decline,-0.040384
11,24,-0.393385,-0.353122,3617163,Decline,-0.040264
11,24.5,-0.391609,-0.349600,3938325,Decline,-0.042009
11,25,-0.394451,-0.361295,4105513,Decline,-0.033156
11,25.5,-0.393484,-0.352029,3235844,Decline,-0.041455
11,26,-0.391529,-0.347330,3133636,Decline,-0.044199
11,26.5,-0.392466,-0.349660,3177872,Decline,-0.042805
11,27,-0.393712,-0.358817,3666041,Decline,-0.034895
11,27.5,-0.392575,-0.353508,3615908,Decline,-0.039067
11,28,-0.392252,-0.353401,3174985,Decline,-0.038851
11,28.5,-0.392546,-0.353726,3215937,Decline,-0.038821
11,29,-0.392964,-0.355920,3285248,Decline,-0.037044
11,29.5,-0.392492,-0.348223,3368486,Decline,-0.044269
11,30,-0.392839,-0.353060,2685037,Decline,-0.039779
11,30.5,-0.393269,-0.356539,3144543,Decline,-0.036729
11,31,-0.391225,-0.350236,3409723,Decline,-0.040988
11,31.5,-0.393405,-0.356251,2598718,Decline,-0.037154
11,32,-0.390909,-0.347571,3082006,Decline,-0.043338
11,32.5,-0.392728,-0.359528,2902769,Decline,-0.033201
11,33,-0.392636,-0.352548,2625638,Decline,-0.040087
11,33.5,-0.391638,-0.350313,2876037,Decline,-0.041325
11,34,-0.392801,-0.358297,2253763,Decline,-0.034505
11,34.5,-0.391710,-0.350636,3599263,Decline,-0.041074
11,35,-0.392214,-0.350238,1853262,Decline,-0.041975
11,35.5,-0.392859,-0.362758,2832220,Decline,-0.030100
11,36,-0.391312,-0.349949,2684663,Decline,-0.041364
11,36.5,-0.391704,-0.352930,2586831,Decline,-0.038774
11,37,-0.391625,-0.351942,2336988,Decline,-0.039683
11,37.5,-0.390875,-0.355462,2750736,Decline,-0.035413
11,38,-0.390762,-0.348760,2339446,Decline,-0.042002
11,38.5,-0.392148,-0.352897,2777478,Decline,-0.039250
11,39,-0.391995,-0.370779,1718090,Decline,-0.021217
11,39.5,-0.391876,-0.344548,2436123,Decline,-0.047328
11,40,-0.390837,-0.356928,2507492,Decline,-0.033909
11,40.5,-0.390896,-0.351676,2235259,Decline,-0.039220
11,41,-0.391541,-0.357801,2303133,Decline,-0.033740
11,41.5,-0.391773,-0.349299,1993021,Decline,-0.042475
11,42,-0.391033,-0.355285,2084935,Decline,-0.035748
11,42.5,-0.392182,-0.356313,2193145,Decline,-0.035869
11,43,-0.391943,-0.356873,2270185,Decline,-0.035070
11,43.5,-0.389711,-0.355075,2283350,Decline,-0.034637
11,44,-0.391370,-0.345854,1783408,Decline,-0.045515
11,44.5,-0.391128,-0.362828,2392012,Decline,-0.028301
11,45,-0.390525,-0.358214,1828070,Decline,-0.032311
11,45.5,-0.390280,-0.349225,1783939,Decline,-0.041055
11,46,-0.390756,-0.366069,2139911,Decline,-0.024687
11,46.5,-0.392108,-0.358229,1684841,Decline,-0.033879
11,47,-0.390765,-0.343972,1934690,Decline,-0.046793
11,47.5,-0.389663,-0.393282,1662454,Accept,0.003619
11,48,-0.391811,-0.323723,1872024,Decline,-0.068088
11,48.5,-0.390015,-0.379556,2223092,Decline,-0.010459
11,49,-0.393817,-0.389060,599833,Decline,-0.004757
11,49.5,-0.389677,-0.350317,3404860,Decline,-0.039360
11,50,-0.389978,-0.452461,469873,Accept,0.062483
11,50.5,-0.391160,-0.314793,1922829,Decline,-0.076367
11,51,-0.390031,-0.404521,2045879,Accept,0.014490
11,52,-0.390037,-0.364116,3825228,Decline,-0.025921
11,53,-0.389551,-0.418187,1487714,Accept,0.028636
11,53.5,-0.390459,-0.334589,2165210,Decline,-0.055870
11,54,-0.391185,-0.486487,127473,Accept,0.095302
11,54.5,-0.388095,-0.377131,2923867,Decline,-0.010964
11,55,-0.391996,-0.316307,416952,Decline,-0.075689
11,55.5,-0.388299,-0.434069,981474,Accept,0.045770
11,56,-0.389716,-0.354219,2226880,Decline,-0.035498
11,56.5,-0.387980,-0.463380,318149,Accept,0.075400
11,57,-0.386382,-0.404470,1222856,Accept,0.018088
11,57.5,-0.388654,-0.354356,1479958,Decline,-0.034297
11,58,-0.385224,-0.443270,548667,Accept,0.058046
11,58.5,-0.388264,-0.396131,1129277,Accept,0.007866
11,59,-0.389062,-0.366996,1097368,Decline,-0.022067
11,59.5,-0.385348,-0.437510,564272,Accept,0.052162
11,60,-0.388555,-0.392006,1234355,Accept,0.003452
11,60.5,-0.385435,-0.391441,773074,Accept,0.006006
11,61,-0.384925,-0.430236,518891,Accept,0.045311
11,61.5,-0.386647,-0.401807,894119,Accept,0.015159
11,62,-0.385009,-0.397945,750451,Accept,0.012935
11,62.5,-0.386502,-0.426232,583631,Accept,0.039730
11,63,-0.385161,-0.396331,964645,Accept,0.011170
11,63.5,-0.382920,-0.448134,324615,Accept,0.065214
11,64,-0.382718,-0.434034,315619,Accept,0.051317
11,64.5,-0.384011,-0.410859,917208,Accept,0.026848
11,65,-0.379397,-0.452867,158263,Accept,0.073470
11,65.5,-0.381816,-0.433186,576857,Accept,0.051370
11,66,-0.381659,-0.411640,448777,Accept,0.029980
11,66.5,-0.379671,-0.453510,300709,Accept,0.073839
11,67,-0.379802,-0.440833,328046,Accept,0.061031
11,67.5,-0.382236,-0.424871,419677,Accept,0.042635
11,68,-0.378524,-0.459423,154385,Accept,0.080898
11,68.5,-0.380530,-0.448339,238118,Accept,0.067809
11,69,-0.377292,-0.433066,340328,Accept,0.055774
11,69.5,-0.375773,-0.466674,114999,Accept,0.090901
11,70,-0.375503,-0.463987,227861,Accept,0.088484
11,70.5,-0.378867,-0.445478,307822,Accept,0.066612
11,71,-0.374790,-0.465874,137785,Accept,0.091084
11,71.5,-0.376833,-0.453588,212898,Accept,0.076755
11,72,-0.378832,-0.494914,57808,Accept,0.116083
11,72.5,-0.378197,-0.479486,101295,Accept,0.101288
11,73,-0.374853,-0.462498,163336,Accept,0.087644
11,73.5,-0.369539,-0.502251,43304,Accept,0.132713
11,74,-0.374490,-0.490335,78480,Accept,0.115845
11,74.5,-0.371287,-0.472395,133401,Accept,0.101109
11,75,-0.377745,-0.566124,4053,Accept,0.188379
11,75.5,-0.376140,-0.499685,53948,Accept,0.123545
11,76,-0.372268,-0.483127,96781,Accept,0.110859
11,76.5,-0.370369,-0.510527,35574,Accept,0.140158
11,77,-0.372745,-0.564128,499,Accept,0.191383
11,77.5,-0.368793,-0.494684,67622,Accept,0.125891
11,78,-0.370280,-0.517319,23674,Accept,0.147039
11,78.5,-0.363603,-0.498176,45782,Accept,0.134573
11,79,-0.302752,-0.504587,109,Accept,0.201835
11,79.5,-0.363538,-0.527474,14832,Accept,0.163936
11,80,-0.364219,-0.513659,30273,Accept,0.149440
11,80.5,-0.353831,-0.547361,9058,Accept,0.193531
11,81,-0.452381,-0.626984,189,Accept,0.174603
11,81.5,-0.357579,-0.522282,19186,Accept,0.164703
11,82,-0.364306,-0.557038,5435,Accept,0.192732
11,82.5,-0.347924,-0.575849,1325,Accept,0.227925
11,83,-0.362233,-0.526123,11044,Accept,0.163890
11,83.5,-0.339255,-0.554511,2871,Accept,0.215256
11,84,-0.352941,-0.599548,663,Accept,0.246606
11,84.5,-0.361257,-0.537348,6667,Accept,0.176091
11,85,-0.351277,-0.567518,1644,Accept,0.216241
11,85.5,-0.372076,-0.565911,4233,Accept,0.193834
11,86,-0.334412,-0.569040,927,Accept,0.234628
11,86.5,-0.262500,-0.615625,160,Accept,0.353125
11,87,-0.344469,-0.546018,2260,Accept,0.201549
