DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-23.5,-1.166667,-0.666667,3,Decline,-0.500000
11,-23,0.250000,0.000000,2,Accept,0.250000
11,-22.5,-1.500000,-1.000000,1,Decline,-0.500000
11,-22,-0.500000,0.000000,1,Decline,-0.500000
11,-21.5,-0.916667,-0.416667,6,Decline,-0.500000
11,-21,-0.500000,0.000000,6,Decline,-0.500000
11,-20.5,-0.125000,-0.187500,16,Accept,0.062500
11,-20,-0.266667,0.033333,15,Decline,-0.300000
11,-19.5,-0.470588,-0.411765,17,Decline,-0.058824
11,-19,-0.307692,-0.038461,39,Decline,-0.269231
11,-18.5,-0.283019,0.075472,53,Decline,-0.358491
11,-18,-0.490654,-0.214953,107,Decline,-0.275701
11,-17.5,-0.473684,-0.187970,133,Decline,-0.285714
11,-17,-0.221053,-0.021053,190,Decline,-0.200000
11,-16.5,-0.419505,-0.188854,323,Decline,-0.230650
11,-16,-0.385604,-0.182519,389,Decline,-0.203085
11,-15.5,-0.363775,-0.151446,657,Decline,-0.212329
11,-15,-0.426979,-0.204571,897,Decline,-0.222408
11,-14.5,-0.355607,-0.130952,1302,Decline,-0.224654
11,-14,-0.369688,-0.166431,2118,Decline,-0.203258
11,-13.5,-0.384149,-0.183396,2391,Decline,-0.200753
11,-13,-0.402442,-0.205956,4013,Decline,-0.196486
11,-12.5,-0.398398,-0.228148,4931,Decline,-0.170249
11,-12,-0.397972,-0.209682,7199,Decline,-0.188290
11,-11.5,-0.394179,-0.214854,9809,Decline,-0.179325
11,-11,-0.397054,-0.216492,12594,Decline,-0.180562
11,-10.5,-0.395212,-0.238870,19048,Decline,-0.156342
11,-10,-0.396759,-0.245404,24588,Decline,-0.151354
11,-9.5,-0.383090,-0.229286,30113,Decline,-0.153804
11,-9,-0.375651,-0.230965,43985,Decline,-0.144686
11,-8.5,-0.383225,-0.242401,53723,Decline,-0.140824
