DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-3,0.000000,-1.000000,1,Accept,1.000000
11,-2.5,-0.347826,-0.173913,23,Decline,-0.173913
11,-2,-0.231818,-0.154545,220,Decline,-0.077273
11,-1.5,-0.180632,-0.106967,3258,Decline,-0.073665
11,-1,-0.198439,-0.136774,39196,Decline,-0.061665
11,-0.5,-0.205314,-0.153635,629237,Decline,-0.051679
11,0,-0.343798,-0.296297,3354976,Decline,-0.047502
11,0.5,-0.389578,-0.344359,4417560,Decline,-0.045219
11,1,-0.387883,-0.342633,3604970,Decline,-0.045250
11,1.5,-0.388474,-0.344377,3676863,Decline,-0.044097
11,2,-0.385672,-0.340349,3194367,Decline,-0.045324
11,2.5,-0.386550,-0.343176,3015106,Decline,-0.043374
11,3,-0.385125,-0.339554,2939765,Decline,-0.045571
11,3.5,-0.387294,-0.343929,2547224,Decline,-0.043365
11,4,-0.386150,-0.342831,2656379,Decline,-0.043319
11,4.5,-0.384940,-0.341232,2238162,Decline,-0.043709
11,5,-0.386191,-0.343044,2338865,Decline,-0.043147
11,5.5,-0.384805,-0.340297,2075082,Decline,-0.044508
11,6,-0.387177,-0.345054,2029855,Decline,-0.042122
11,6.5,-0.384039,-0.339458,1972380,Decline,-0.044581
11,7,-0.386936,-0.344825,1773481,Decline,-0.042112
11,7.5,-0.384555,-0.342287,1865976,Decline,-0.042267
11,8,-0.385854,-0.343938,1557276,Decline,-0.041916
11,8.5,-0.384416,-0.342684,1731139,Decline,-0.041732
11,9,-0.385316,-0.343306,1386203,Decline,-0.042010
11,9.5,-0.384307,-0.342533,1569404,Decline,-0.041774
11,10,-0.384793,-0.340223,1276210,Decline,-0.044570
11,10.5,-0.386142,-0.344337,1399777,Decline,-0.041805
11,11,-0.384506,-0.340509,1203567,Decline,-0.043997
11,11.5,-0.384851,-0.345908,1239657,Decline,-0.038943
11,12,-0.383729,-0.340237,1151298,Decline,-0.043491
11,12.5,-0.384547,-0.345705,1105453,Decline,-0.038842
11,13,-0.384062,-0.340621,1103195,Decline,-0.043441
11,13.5,-0.385673,-0.348065,976422,Decline,-0.037608
11,14,-0.382861,-0.340478,1053436,Decline,-0.042383
11,14.5,-0.386272,-0.347478,857259,Decline,-0.038794
11,15,-0.383566,-0.339832,1011680,Decline,-0.043734
11,15.5,-0.385233,-0.344905,766763,Decline,-0.040328
11,16,-0.382848,-0.338510,986328,Decline,-0.044339
11,16.5,-0.384732,-0.343076,704900,Decline,-0.041656
11,17,-0.385233,-0.344719,952368,Decline,-0.040514
11,17.5,-0.383460,-0.343878,653048,Decline,-0.039582
11,18,-0.385090,-0.347441,885341,Decline,-0.037649
11,18.5,-0.381602,-0.344254,600306,Decline,-0.037348
11,19,-0.384324,-0.351901,785354,Decline,-0.032423
11,19.5,-0.384490,-0.344814,547542,Decline,-0.039676
11,20,-0.386783,-0.351400,680392,Decline,-0.035382
11,20.5,-0.383659,-0.338381,514245,Decline,-0.045279
11,21,-0.383644,-0.343675,605313,Decline,-0.039969
11,21.5,-0.382311,-0.330856,517362,Decline,-0.051454
11,22,-0.383615,-0.337947,581294,Decline,-0.045668
11,22.5,-0.383961,-0.328892,549280,Decline,-0.055069
11,23,-0.384978,-0.335879,589795,Decline,-0.049098
11,23.5,-0.382368,-0.331908,582505,Decline,-0.050460
11,24,-0.384182,-0.339870,598499,Decline,-0.044312
11,24.5,-0.384398,-0.340435,594321,Decline,-0.043964
11,25,-0.381834,-0.344913,583364,Decline,-0.036920
11,25.5,-0.385520,-0.351749,565528,Decline,-0.033771
11,26,-0.384581,-0.357302,528458,Decline,-0.027279
11,26.5,-0.384463,-0.357809,502677,Decline,-0.026653
11,27,-0.383926,-0.364897,444940,Decline,-0.019029
11,27.5,-0.383856,-0.361538,421055,Decline,-0.022318
11,28,-0.383010,-0.368005,350017,Decline,-0.015005
11,28.5,-0.384406,-0.358503,349827,Decline,-0.025903
11,29,-0.384803,-0.368408,268428,Decline,-0.016396
11,29.5,-0.384519,-0.344253,302526,Decline,-0.040266
11,30,-0.386279,-0.359757,212085,Decline,-0.026522
11,30.5,-0.384180,-0.322218,296861,Decline,-0.061962
11,31,-0.381418,-0.331241,191522,Decline,-0.050177
11,31.5,-0.384553,-0.311707,332736,Decline,-0.072846
11,32,-0.381965,-0.317174,198208,Decline,-0.064791
11,32.5,-0.381671,-0.305194,395157,Decline,-0.076477
11,33,-0.383024,-0.312800,225700,Decline,-0.070224
11,33.5,-0.381804,-0.308944,474821,Decline,-0.072860
11,34,-0.385912,-0.317919,261378,Decline,-0.067994
11,34.5,-0.381603,-0.318676,551115,Decline,-0.062927
11,35,-0.383175,-0.325914,292540,Decline,-0.057260
11,35.5,-0.383881,-0.329311,604226,Decline,-0.054570
