DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-3.5,0.000000,-1.000000,1,Accept,1.000000
11,-3,0.000000,0.500000,6,Decline,-0.500000
11,-2.5,0.054054,0.027027,37,Accept,0.027027
11,-2,-0.155313,-0.055858,367,Decline,-0.099455
11,-1.5,-0.162103,-0.091865,2520,Decline,-0.070238
11,-1,-0.167276,-0.108360,18051,Decline,-0.058916
11,-0.5,-0.119054,-0.071661,174068,Decline,-0.047393
11,0,-0.324113,-0.275606,784633,Decline,-0.048507
11,0.5,-0.411802,-0.368160,997366,Decline,-0.043642
11,1,-0.385817,-0.342804,781559,Decline,-0.043013
11,1.5,-0.385174,-0.340854,752752,Decline,-0.044320
11,2,-0.383964,-0.339964,770401,Decline,-0.044000
11,2.5,-0.384576,-0.340393,748570,Decline,-0.044183
11,3,-0.387371,-0.342050,701509,Decline,-0.045321
11,3.5,-0.384955,-0.341988,690052,Decline,-0.042967
11,4,-0.384926,-0.342224,665829,Decline,-0.042702
11,4.5,-0.386408,-0.342205,649123,Decline,-0.044202
11,5,-0.384294,-0.340261,618924,Decline,-0.044034
11,5.5,-0.386467,-0.342107,591296,Decline,-0.044360
11,6,-0.386653,-0.343813,594497,Decline,-0.042840
11,6.5,-0.385137,-0.339708,562157,Decline,-0.045430
11,7,-0.383872,-0.342523,546458,Decline,-0.041349
11,7.5,-0.385175,-0.342327,531348,Decline,-0.042848
11,8,-0.384773,-0.341119,514291,Decline,-0.043654
11,8.5,-0.384961,-0.342226,506378,Decline,-0.042735
11,9,-0.386863,-0.343943,475804,Decline,-0.042920
11,9.5,-0.381896,-0.341259,471545,Decline,-0.040637
11,10,-0.386343,-0.343714,449599,Decline,-0.042629
11,10.5,-0.383469,-0.342158,449111,Decline,-0.041311
11,11,-0.386830,-0.342511,433353,Decline,-0.044320
11,11.5,-0.385441,-0.340377,420046,Decline,-0.045064
11,12,-0.384898,-0.341309,408132,Decline,-0.043589
11,12.5,-0.386325,-0.342853,400080,Decline,-0.043472
11,13,-0.383395,-0.343300,384813,Decline,-0.040095
11,13.5,-0.383685,-0.343448,380136,Decline,-0.040237
11,14,-0.383175,-0.340837,366329,Decline,-0.042338
11,14.5,-0.384664,-0.341903,365106,Decline,-0.042760
11,15,-0.385445,-0.343744,347357,Decline,-0.041700
11,15.5,-0.380023,-0.339720,341974,Decline,-0.040303
11,16,-0.386254,-0.343696,327366,Decline,-0.042558
11,16.5,-0.382121,-0.339110,329122,Decline,-0.043011
11,17,-0.383654,-0.341187,338890,Decline,-0.042467
11,17.5,-0.384862,-0.342970,291534,Decline,-0.041892
11,18,-0.384233,-0.342509,300307,Decline,-0.041724
11,18.5,-0.387393,-0.342714,294870,Decline,-0.044679
11,19,-0.385153,-0.344513,291144,Decline,-0.040640
11,19.5,-0.384053,-0.342252,279167,Decline,-0.041801
11,20,-0.383338,-0.342197,274640,Decline,-0.041141
11,20.5,-0.383202,-0.341566,281285,Decline,-0.041636
11,21,-0.387024,-0.343953,254360,Decline,-0.043071
11,21.5,-0.385746,-0.345274,258340,Decline,-0.040472
11,22,-0.383056,-0.341221,258375,Decline,-0.041835
11,22.5,-0.385246,-0.344706,236165,Decline,-0.040540
11,23,-0.386057,-0.342924,246820,Decline,-0.043133
11,23.5,-0.384171,-0.341081,235796,Decline,-0.043090
11,24,-0.382204,-0.339010,236132,Decline,-0.043194
11,24.5,-0.384573,-0.342795,226688,Decline,-0.041778
11,25,-0.385027,-0.343926,220248,Decline,-0.041101
11,25.5,-0.382245,-0.340473,216675,Decline,-0.041772
11,26,-0.382172,-0.338379,221005,Decline,-0.043793
11,26.5,-0.383820,-0.344510,208611,Decline,-0.039310
11,27,-0.383837,-0.342327,201096,Decline,-0.041510
11,27.5,-0.386290,-0.345311,201811,Decline,-0.040979
11,28,-0.385130,-0.344324,200131,Decline,-0.040806
11,28.5,-0.387495,-0.344504,194658,Decline,-0.042991
11,29,-0.386543,-0.344943,188940,Decline,-0.041601
11,29.5,-0.387121,-0.345761,185757,Decline,-0.041360
11,30,-0.383049,-0.341743,189028,Decline,-0.041306
11,30.5,-0.382058,-0.342027,179800,Decline,-0.040031
11,31,-0.382591,-0.340791,172418,Decline,-0.041800
11,31.5,-0.379857,-0.341350,177422,Decline,-0.038507
11,32,-0.384242,-0.343621,174333,Decline,-0.040621
11,32.5,-0.381312,-0.342822,166277,Decline,-0.038490
11,33,-0.382920,-0.344644,165690,Decline,-0.038276
11,33.5,-0.385596,-0.343785,162673,Decline,-0.041811
11,34,-0.384409,-0.341680,155445,Decline,-0.042729
11,34.5,-0.383480,-0.343606,156857,Decline,-0.039874
11,35,-0.381920,-0.339029,161361,Decline,-0.042891
