DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-3,-0.750000,-1.000000,2,Accept,0.250000
11,-2.5,-0.214286,-0.142857,14,Decline,-0.071429
11,-2,-0.083333,0.030952,210,Decline,-0.114286
11,-1.5,-0.085944,-0.035563,2362,Decline,-0.050381
11,-1,-0.078358,-0.022451,19398,Decline,-0.055907
11,-0.5,-0.002176,0.048952,275300,Decline,-0.051128
11,0,-0.297286,-0.249084,1413634,Decline,-0.048203
11,0.5,-0.423496,-0.381169,2074488,Decline,-0.042326
11,1,-0.384109,-0.338978,1367160,Decline,-0.045131
11,1.5,-0.385201,-0.341079,1566673,Decline,-0.044121
11,2,-0.383640,-0.338218,1582646,Decline,-0.045422
11,2.5,-0.385117,-0.341221,1562908,Decline,-0.043896
11,3,-0.382430,-0.337380,1134553,Decline,-0.045050
11,3.5,-0.387932,-0.345017,1491593,Decline,-0.042914
11,4,-0.385479,-0.342230,1535630,Decline,-0.043249
11,4.5,-0.390656,-0.349071,1251282,Decline,-0.041585
11,5,-0.379503,-0.333175,1247897,Decline,-0.046328
11,5.5,-0.389176,-0.346685,1104155,Decline,-0.042491
11,6,-0.382014,-0.336151,1439430,Decline,-0.045863
11,6.5,-0.384864,-0.341685,996393,Decline,-0.043179
11,7,-0.385337,-0.343263,1336955,Decline,-0.042074
11,7.5,-0.385965,-0.342708,944027,Decline,-0.043257
11,8,-0.385818,-0.342334,1380340,Decline,-0.043484
11,8.5,-0.385930,-0.342033,908850,Decline,-0.043897
11,9,-0.388779,-0.346755,1062324,Decline,-0.042024
11,9.5,-0.382425,-0.338853,859853,Decline,-0.043571
11,10,-0.383414,-0.339317,1272710,Decline,-0.044096
11,10.5,-0.383885,-0.339355,866281,Decline,-0.044531
11,11,-0.385135,-0.342028,889341,Decline,-0.043107
11,11.5,-0.384784,-0.341085,853500,Decline,-0.043699
11,12,-0.387209,-0.346639,1157468,Decline,-0.040570
11,12.5,-0.383884,-0.341930,805487,Decline,-0.041953
11,13,-0.385579,-0.342295,796601,Decline,-0.043284
