DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-54,-0.166667,0.333333,3,Decline,-0.500000
11,-53,-0.500000,0.000000,2,Decline,-0.500000
11,-51,-0.600000,-0.400000,5,Decline,-0.200000
11,-50,-0.666667,-0.666667,3,Tie,0.000000
11,-49,-1.166667,-0.666667,9,Decline,-0.500000
11,-48,-0.375000,0.125000,8,Decline,-0.500000
11,-47,-0.833333,-0.333333,9,Decline,-0.500000
11,-46,-0.529412,-0.029412,17,Decline,-0.500000
11,-45,-0.600000,-0.400000,20,Decline,-0.200000
11,-44,-0.585714,-0.300000,35,Decline,-0.285714
11,-43,-0.347826,-0.141304,46,Decline,-0.206522
11,-42.5,-0.166667,0.333333,3,Decline,-0.500000
11,-42,-0.166667,-0.035088,57,Decline,-0.131579
11,-41.5,-0.750000,-1.000000,2,Accept,0.250000
11,-41,-0.393939,-0.234849,66,Decline,-0.159091
11,-40.5,0.333333,-0.666667,3,Accept,1.000000
11,-40,-0.406863,-0.127451,102,Decline,-0.279412
11,-39.5,-0.333333,0.000000,9,Decline,-0.333333
11,-39,-0.293893,-0.091603,131,Decline,-0.202290
11,-38.5,-0.454545,-0.090909,11,Decline,-0.363636
11,-38,-0.399471,-0.169312,189,Decline,-0.230159
11,-37.5,-0.250000,-0.062500,24,Decline,-0.187500
11,-37,-0.347926,-0.089862,217,Decline,-0.258064
11,-36.5,-0.525641,-0.179487,39,Decline,-0.346154
11,-36,-0.364865,-0.076577,333,Decline,-0.288288
11,-35.5,-0.272727,-0.022727,66,Decline,-0.250000
11,-35,-0.372612,-0.197452,314,Decline,-0.175159
11,-34.5,-0.418750,-0.125000,80,Decline,-0.293750
11,-34,-0.399461,-0.174147,557,Decline,-0.225314
11,-33.5,-0.317901,-0.003086,162,Decline,-0.314815
11,-33,-0.440351,-0.224561,570,Decline,-0.215789
11,-32.5,-0.422179,-0.167315,257,Decline,-0.254864
11,-32,-0.418478,-0.216403,1012,Decline,-0.202075
11,-31.5,-0.489024,-0.285366,410,Decline,-0.203659
11,-31,-0.444812,-0.259382,906,Decline,-0.185430
11,-30.5,-0.367893,-0.171405,598,Decline,-0.196488
11,-30,-0.426066,-0.228818,1853,Decline,-0.197248
11,-29.5,-0.373950,-0.162290,952,Decline,-0.211660
11,-29,-0.386700,-0.188600,1421,Decline,-0.198100
11,-28.5,-0.396431,-0.171063,1289,Decline,-0.225369
11,-28,-0.371618,-0.191029,3400,Decline,-0.180588
11,-27.5,-0.393851,-0.200853,2228,Decline,-0.192998
11,-27,-0.414612,-0.233105,2190,Decline,-0.181507
11,-26.5,-0.373124,-0.169049,2798,Decline,-0.204074
11,-26,-0.422579,-0.230645,5877,Decline,-0.191935
11,-25.5,-0.385669,-0.191009,4382,Decline,-0.194660
11,-25,-0.379876,-0.208777,3384,Decline,-0.171099
11,-24.5,-0.390542,-0.187500,6016,Decline,-0.203042
11,-24,-0.411305,-0.232843,10739,Decline,-0.178462
11,-23.5,-0.392622,-0.211403,8945,Decline,-0.181219
11,-23,-0.400890,-0.226464,5842,Decline,-0.174427
11,-22.5,-0.388774,-0.220389,11634,Decline,-0.168386
11,-22,-0.394936,-0.219564,18917,Decline,-0.175371
11,-21.5,-0.401760,-0.218706,17951,Decline,-0.183054
11,-21,-0.378445,-0.224321,10378,Decline,-0.154124
11,-20.5,-0.392285,-0.224084,22708,Decline,-0.168201
11,-20,-0.382545,-0.223819,33813,Decline,-0.158726
11,-19.5,-0.385359,-0.225332,32663,Decline,-0.160028
11,-19,-0.380126,-0.225826,19070,Decline,-0.154300
11,-18.5,-0.379703,-0.224319,42395,Decline,-0.155384
11,-18,-0.385411,-0.236222,58134,Decline,-0.149190
11,-17.5,-0.378864,-0.228453,59590,Decline,-0.150411
11,-17,-0.378336,-0.235742,36383,Decline,-0.142594
11,-16.5,-0.388877,-0.246131,75673,Decline,-0.142746
11,-16,-0.386912,-0.249645,97088,Decline,-0.137267
11,-15.5,-0.378789,-0.244651,104273,Decline,-0.134138
11,-15,-0.376323,-0.245144,71250,Decline,-0.131179
11,-14.5,-0.381959,-0.249739,134208,Decline,-0.132220
11,-14,-0.381585,-0.256651,159896,Decline,-0.124934
11,-13.5,-0.381689,-0.258411,179743,Decline,-0.123279
11,-13,-0.371222,-0.254390,135978,Decline,-0.116831
11,-12.5,-0.376695,-0.261128,232242,Decline,-0.115567
11,-12,-0.380962,-0.265807,260723,Decline,-0.115155
11,-11.5,-0.378700,-0.266459,307606,Decline,-0.112241
11,-11,-0.370441,-0.265228,258265,Decline,-0.105214
11,-10.5,-0.374608,-0.268182,401337,Decline,-0.106426
11,-10,-0.374534,-0.272294,418764,Decline,-0.102240
11,-9.5,-0.374612,-0.275818,524891,Decline,-0.098794
11,-9,-0.367719,-0.271921,477393,Decline,-0.095798
11,-8.5,-0.374026,-0.281078,687938,Decline,-0.092949
11,-8,-0.372756,-0.282150,687731,Decline,-0.090606
11,-7.5,-0.370364,-0.283149,895983,Decline,-0.087214
11,-7,-0.364325,-0.281262,869829,Decline,-0.083063
11,-6.5,-0.368386,-0.287951,1171334,Decline,-0.080435
11,-6,-0.365982,-0.289131,1184174,Decline,-0.076852
11,-5.5,-0.366915,-0.293205,1527798,Decline,-0.073710
11,-5,-0.361973,-0.291640,1577369,Decline,-0.070333
11,-4.5,-0.364999,-0.297242,1988699,Decline,-0.067757
11,-4,-0.358085,-0.293873,2173604,Decline,-0.064212
11,-3.5,-0.360324,-0.299497,2637363,Decline,-0.060826
11,-3,-0.359953,-0.301746,2848359,Decline,-0.058207
11,-2.5,-0.357090,-0.302633,3483456,Decline,-0.054457
11,-2,-0.354832,-0.303420,4120287,Decline,-0.051412
11,-1.5,-0.358651,-0.309764,4760569,Decline,-0.048887
11,-1,-0.332594,-0.286735,5254021,Decline,-0.045859
11,-0.5,-0.407215,-0.365206,6604924,Decline,-0.042009
11,0,-0.411975,-0.373706,5840420,Decline,-0.038269
11,0.5,-0.406024,-0.370420,5129169,Decline,-0.035605
11,1,-0.404383,-0.372378,4056831,Decline,-0.032005
11,1.5,-0.403018,-0.373291,3750767,Decline,-0.029727
11,2,-0.405669,-0.378526,3189764,Decline,-0.027143
11,2.5,-0.400082,-0.376777,2772649,Decline,-0.023305
11,3,-0.400922,-0.380936,2259724,Decline,-0.019986
11,3.5,-0.397103,-0.380487,2118797,Decline,-0.016616
11,4,-0.400631,-0.387175,1700175,Decline,-0.013455
11,4.5,-0.397156,-0.386125,1616229,Decline,-0.011031
11,5,-0.399772,-0.392183,1249202,Decline,-0.007588
11,5.5,-0.395016,-0.390497,1241492,Decline,-0.004520
11,6,-0.394697,-0.393587,950529,Decline,-0.001109
11,6.5,-0.392753,-0.394122,953324,Accept,0.001369
11,7,-0.395466,-0.402037,685453,Accept,0.006571
11,7.5,-0.389832,-0.399307,726294,Accept,0.009476
11,8,-0.389529,-0.400303,564255,Accept,0.010774
11,8.5,-0.390300,-0.405913,558175,Accept,0.015613
11,9,-0.393553,-0.409363,374495,Accept,0.015811
11,9.5,-0.387030,-0.407671,426642,Accept,0.020641
11,10,-0.381754,-0.406103,348083,Accept,0.024349
11,10.5,-0.385945,-0.413697,325150,Accept,0.027752
11,11,-0.386644,-0.416718,201467,Accept,0.030074
11,11.5,-0.383960,-0.416141,249245,Accept,0.032181
11,12,-0.381964,-0.418923,215282,Accept,0.036958
11,12.5,-0.383405,-0.426779,188006,Accept,0.043374
11,13,-0.385869,-0.427114,105357,Accept,0.041245
11,13.5,-0.374007,-0.419837,146103,Accept,0.045831
11,14,-0.372740,-0.424851,132025,Accept,0.052111
11,14.5,-0.377275,-0.431865,107301,Accept,0.054589
11,15,-0.382350,-0.434607,54662,Accept,0.052258
11,15.5,-0.374027,-0.434223,84391,Accept,0.060196
11,16,-0.369871,-0.427466,80155,Accept,0.057595
11,16.5,-0.370412,-0.441099,60924,Accept,0.070687
11,17,-0.372092,-0.436849,28329,Accept,0.064757
11,17.5,-0.366297,-0.442835,47643,Accept,0.076538
11,18,-0.377848,-0.453768,47142,Accept,0.075920
11,18.5,-0.370323,-0.453494,33834,Accept,0.083171
11,19,-0.376098,-0.445011,14794,Accept,0.068913
11,19.5,-0.361423,-0.451863,26487,Accept,0.090440
11,20,-0.374568,-0.457359,27509,Accept,0.082791
11,20.5,-0.366976,-0.459297,17775,Accept,0.092321
11,21,-0.361905,-0.442998,8219,Accept,0.081092
11,21.5,-0.379806,-0.468355,14331,Accept,0.088549
11,22,-0.358410,-0.450736,15559,Accept,0.092326
11,22.5,-0.373947,-0.475535,9258,Accept,0.101588
11,23,-0.351990,-0.448072,4824,Accept,0.096082
11,23.5,-0.358022,-0.486238,7230,Accept,0.128216
11,24,-0.360138,-0.468757,8562,Accept,0.108619
11,24.5,-0.361825,-0.502395,4592,Accept,0.140571
11,25,-0.359904,-0.451078,2923,Accept,0.091173
11,25.5,-0.342953,-0.467498,3569,Accept,0.124545
11,26,-0.382148,-0.510062,5019,Accept,0.127914
11,26.5,-0.353960,-0.509451,2222,Accept,0.155491
11,27,-0.346830,-0.428610,1877,Accept,0.081779
11,27.5,-0.406344,-0.545317,1655,Accept,0.138973
11,28,-0.331419,-0.471100,2699,Accept,0.139681
11,28.5,-0.389552,-0.520895,1005,Accept,0.131343
11,29,-0.376427,-0.462480,1226,Accept,0.086052
