TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-8.5,4,-2.0,-0.5,0.433013,1e-06
-8.0,6,0.0,0.0,0.408248,1e-06
-7.5,29,0.5,0.017241,0.204705,6e-06
-7.0,92,-2.0,-0.021739,0.126273,2e-05
-6.5,246,-63.0,-0.256098,0.073212,5.3e-05
-6.0,613,-76.5,-0.124796,0.046463,0.000133
-5.5,1770,-181.0,-0.10226,0.028223,0.000385
-5.0,4602,-468.5,-0.101804,0.017373,0.001
-4.5,11746,-788.5,-0.067129,0.010865,0.002552
-4.0,31751,-1927.5,-0.060707,0.006572,0.006897
-3.5,82031,-4167.0,-0.050798,0.004074,0.01782
-3.0,193460,-7795.5,-0.040295,0.002636,0.042026
-2.5,490485,-18037.5,-0.036775,0.001647,0.106551
-2.0,1200528,-36602.0,-0.030488,0.001048,0.260798
-1.5,3240139,-73592.5,-0.022713,0.000635,0.703875
-1.0,8085916,-149574.5,-0.018498,0.0004,1.756552
-0.5,16192239,-256379.0,-0.015833,0.000282,3.517537
0.0,62792476,-358769.0,-0.005714,0.000142,13.640785
0.5,28179594,-328379.0,-0.011653,0.000213,6.121622
1.0,29532776,-273596.0,-0.009264,0.000208,6.415581
1.5,27530713,-228221.0,-0.00829,0.000215,5.980661
2.0,26871386,-208223.5,-0.007749,0.000218,5.837432
2.5,23736879,-177798.5,-0.00749,0.000232,5.156504
3.0,22320014,-155055.5,-0.006947,0.000239,4.84871
3.5,21625450,-118589.5,-0.005484,0.000243,4.697826
4.0,20385558,-101204.5,-0.004965,0.00025,4.428477
4.5,18162639,-98281.0,-0.005411,0.000265,3.945579
5.0,17398400,-52764.0,-0.003033,0.00027,3.779558
5.5,16477053,-52384.0,-0.003179,0.000278,3.579409
6.0,14735328,-22582.0,-0.001533,0.000293,3.201043
6.5,13416740,-7779.5,-0.00058,0.000307,2.914599
7.0,12614346,5579.5,0.000442,0.000316,2.74029
7.5,10825119,28005.0,0.002587,0.000341,2.351605
8.0,9866179,34734.5,0.003521,0.000357,2.143289
8.5,8774700,40707.0,0.004639,0.000378,1.906181
9.0,7998981,52978.0,0.006623,0.000395,1.737666
9.5,6691174,53508.0,0.007997,0.000432,1.453564
10.0,6226340,58204.5,0.009348,0.000447,1.352585
10.5,4737915,52894.0,0.011164,0.000511,1.029246
11.0,4266627,55112.5,0.012917,0.000538,0.926865
11.5,3712480,51839.0,0.013963,0.000576,0.806484
12.0,2694550,41942.5,0.015566,0.000674,0.585353
12.5,1961219,36392.0,0.018556,0.000789,0.426047
13.0,2208528,46473.0,0.021043,0.000743,0.479772
13.5,1188348,26577.0,0.022365,0.001012,0.258152
14.0,1015711,21385.0,0.021054,0.001091,0.220649
14.5,879223,23020.0,0.026182,0.001172,0.190999
15.0,654281,16715.5,0.025548,0.001356,0.142133
15.5,392031,10833.0,0.027633,0.001747,0.085163
16.0,297307,8561.5,0.028797,0.002003,0.064586
16.5,231253,7161.5,0.030968,0.002269,0.050236
17.0,134829,4422.5,0.032801,0.002962,0.02929
17.5,88228,3381.0,0.038321,0.003656,0.019166
18.0,64400,2570.5,0.039915,0.004295,0.01399
18.5,37465,1701.0,0.045402,0.005617,0.008139
19.0,26368,1152.0,0.043707,0.006685,0.005728
19.5,20439,856.0,0.042037,0.00756,0.00444
20.0,8103,332.5,0.041673,0.012002,0.00176
20.5,5879,236.0,0.040693,0.014047,0.001277
21.0,2929,132.5,0.04525,0.019898,0.000636
21.5,1496,92.0,0.064573,0.027553,0.000325
22.0,806,79.5,0.100833,0.037185,0.000175
22.5,457,33.5,0.07774,0.050629,9.9e-05
23.0,255,15.0,0.057264,0.065811,5.5e-05
23.5,144,6.0,0.048893,0.087035,3.1e-05
24.0,91,12.0,0.134551,0.115084,2e-05
24.5,29,4.5,0.168912,0.192988,6e-06
25.0,10,6.0,0.6,0.289828,2e-06
25.5,3,2.5,0.833333,0.360041,1e-06
26.0,2,0.0,0.0,0.707107,0.0
26.5,4,2.0,0.5,0.433013,1e-06
