TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-3.5,5,0.0,-0.0,0.565685,0.0
-3.0,27,-8.0,-0.296296,0.187503,2e-06
-2.5,411,14.5,0.03528,0.060055,2.3e-05
-2.0,6122,-133.0,-0.021725,0.014694,0.000343
-1.5,83262,-1913.5,-0.022982,0.003963,0.00466
-1.0,1082066,-21819.5,-0.020165,0.001093,0.060564
-0.5,16233751,-218205.5,-0.013441,0.000281,0.908611
0.0,114187298,-1020085.5,-0.008933,0.000105,6.391119
0.5,109573450,-1040288.5,-0.009494,0.000108,6.13288
1.0,98452870,-925348.5,-0.009399,0.000114,5.510456
1.5,91841942,-847354.5,-0.009226,0.000118,5.140439
2.0,85622624,-757828.0,-0.008851,0.000122,4.79234
2.5,80138818,-728197.0,-0.009087,0.000126,4.485409
3.0,74565642,-653151.0,-0.008759,0.00013,4.173476
3.5,71326671,-620381.0,-0.008698,0.000133,3.992189
4.0,66000219,-561210.5,-0.008503,0.000139,3.694065
4.5,62712262,-532322.0,-0.008488,0.000142,3.510036
5.0,59144106,-495857.0,-0.008384,0.000146,3.310325
5.5,55539355,-460291.0,-0.008288,0.000151,3.108565
6.0,52918493,-412594.5,-0.007797,0.000155,2.961874
6.5,50164365,-388668.0,-0.007748,0.000159,2.807724
7.0,47682314,-376738.0,-0.007901,0.000163,2.668803
7.5,45354161,-367128.0,-0.008095,0.000167,2.538495
8.0,43099204,-346464.0,-0.008039,0.000172,2.412284
8.5,40383474,-325651.0,-0.008064,0.000177,2.260283
9.0,39907705,-301689.0,-0.00756,0.000178,2.233654
9.5,36781754,-285043.5,-0.00775,0.000186,2.058693
10.0,36415974,-280171.0,-0.007694,0.000187,2.03822
10.5,34243630,-252120.0,-0.007363,0.000192,1.916633
11.0,32656100,-250696.0,-0.007677,0.000197,1.827778
11.5,31273836,-225561.5,-0.007212,0.000201,1.750412
12.0,29896486,-217355.0,-0.00727,0.000206,1.673321
12.5,28783619,-184263.0,-0.006402,0.00021,1.611033
13.0,26541425,-157148.0,-0.005921,0.000218,1.485537
13.5,26132738,-155578.5,-0.005953,0.00022,1.462662
14.0,24407749,-122968.0,-0.005038,0.000227,1.366114
14.5,22818526,-95170.5,-0.004171,0.000235,1.277164
15.0,21437875,-69777.0,-0.003255,0.000242,1.199888
15.5,19409737,-45683.5,-0.002354,0.000254,1.086373
16.0,17687291,-22914.5,-0.001296,0.000266,0.989966
16.5,16514877,1393.0,8.4e-05,0.000275,0.924346
17.0,13840883,24018.0,0.001735,0.0003,0.774681
17.5,13038351,32683.5,0.002507,0.000309,0.729763
18.0,10333215,50325.0,0.00487,0.000347,0.578355
18.5,9078516,58843.5,0.006482,0.00037,0.508129
19.0,7205120,60840.0,0.008444,0.000414,0.403274
19.5,5708221,55873.5,0.009788,0.000464,0.319492
20.0,4771392,51392.0,0.010771,0.000507,0.267057
20.5,3363401,43870.5,0.013043,0.000603,0.188251
21.0,2619233,41276.5,0.015759,0.000682,0.1466
21.5,1924614,34497.5,0.017924,0.000794,0.107722
22.0,1230789,24192.0,0.019656,0.000992,0.068888
22.5,965503,18612.0,0.019277,0.001117,0.05404
23.0,584994,12569.0,0.021486,0.001433,0.032742
23.5,409152,8862.5,0.021661,0.00171,0.0229
24.0,229174,5752.5,0.025101,0.002279,0.012827
24.5,125024,3267.0,0.026131,0.003082,0.006998
25.0,106669,3236.0,0.030337,0.003336,0.00597
25.5,39964,1157.5,0.028964,0.005452,0.002237
26.0,32998,1317.0,0.039912,0.006004,0.001847
26.5,11463,597.0,0.052081,0.010116,0.000642
27.0,8875,341.5,0.038479,0.011476,0.000497
27.5,2710,104.5,0.038561,0.020811,0.000152
28.0,1700,69.5,0.040882,0.026207,9.5e-05
28.5,980,56.5,0.057653,0.034483,5.5e-05
29.0,304,15.0,0.049342,0.060633,1.7e-05
29.5,158,9.0,0.056962,0.085499,9e-06
30.0,46,-8.0,-0.173913,0.141068,3e-06
30.5,23,6.0,0.26087,0.237881,1e-06
31.0,12,5.5,0.458333,0.231678,1e-06
32.0,2,0.0,0.0,0.707107,0.0
