TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-3.5,8,2.0,0.25,0.385276,1e-06
-3.0,50,0.0,-0.0,0.153623,4e-06
-2.5,423,-27.5,-0.065012,0.055516,3.1e-05
-2.0,6203,-228.0,-0.036756,0.014556,0.000459
-1.5,82633,-1841.5,-0.022285,0.00397,0.006118
-1.0,1084203,-18002.0,-0.016604,0.001092,0.08027
-0.5,16259530,-182402.5,-0.011218,0.00028,1.203789
0.0,114423665,-821375.5,-0.007178,0.000105,8.471458
0.5,110033183,-858403.0,-0.007801,0.000107,8.146405
1.0,98839140,-727341.0,-0.007359,0.000113,7.317644
1.5,92209886,-666027.5,-0.007223,0.000117,6.826841
2.0,85945195,-598164.0,-0.00696,0.000122,6.363029
2.5,80452703,-559025.5,-0.006948,0.000126,5.956388
3.0,74860555,-521625.0,-0.006968,0.00013,5.542368
3.5,71572192,-470233.0,-0.00657,0.000133,5.298911
4.0,66208303,-426908.0,-0.006448,0.000138,4.901791
4.5,62765050,-413704.5,-0.006591,0.000142,4.646866
5.0,58992982,-372316.0,-0.006311,0.000147,4.367598
5.5,55069420,-346306.0,-0.006289,0.000152,4.077114
6.0,51860108,-263719.5,-0.005085,0.000156,3.839509
6.5,48223049,-234650.0,-0.004866,0.000162,3.570236
7.0,44557971,-187217.0,-0.004202,0.000168,3.298889
7.5,40667978,-133976.5,-0.003294,0.000176,3.01089
8.0,36134212,-86835.5,-0.002403,0.000187,2.675229
8.5,30910687,-24823.0,-0.000803,0.000202,2.2885
9.0,27665765,12381.5,0.000448,0.000213,2.04826
9.5,21807127,44609.5,0.002046,0.00024,1.61451
10.0,17850410,66827.5,0.003744,0.000264,1.321571
10.5,13845652,71724.5,0.00518,0.0003,1.025075
11.0,9906286,68135.5,0.006878,0.000354,0.733421
11.5,6889572,64502.5,0.009362,0.000424,0.510076
12.0,4659955,50125.5,0.010757,0.000514,0.345004
12.5,2985646,39863.0,0.013352,0.000641,0.221045
13.0,1823316,25324.5,0.013889,0.000819,0.134991
13.5,1020282,16008.5,0.01569,0.001093,0.075537
14.0,554845,10820.5,0.019502,0.001479,0.041078
14.5,283366,5833.0,0.020585,0.002063,0.020979
15.0,136705,3039.5,0.022234,0.002965,0.010121
15.5,65305,1297.0,0.019861,0.004277,0.004835
16.0,25589,747.5,0.029212,0.006805,0.001895
16.5,10755,474.0,0.044073,0.010507,0.000796
17.0,4220,40.0,0.009479,0.016771,0.000312
17.5,1435,75.0,0.052265,0.028648,0.000106
18.0,475,49.5,0.104211,0.049287,3.5e-05
18.5,148,-18.5,-0.125,0.08585,1.1e-05
19.0,47,-1.5,-0.031915,0.16232,3e-06
19.5,18,5.5,0.305556,0.239402,1e-06
20.0,3,0.0,0.0,0.816497,0.0
20.5,1,1.0,1.0,0.0,0.0
