table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,80000,197.954,197.5,-2.046,55.0,340.0,0.5048375,0.24715,0.0859,0.0029125,0.00655,44.0965625,45.0,62.5,70.0,0.9977335646570676,902.7391875,9.992625,157.454775
5.0,500.0,200.0,0.5,80000,198.91553125,200.0,-1.08446875,55.0,342.5,0.4977125,0.24465,0.0851125,0.00265,0.0066,44.14640625,45.0,62.5,70.0,0.9988010526055401,904.517375,9.9926375,157.4371875
5.0,500.0,200.0,0.75,80000,199.6079375,200.0,-0.3920625,52.5,347.5,0.4967625,0.2478875,0.0877625,0.003925,0.0076375,45.35203125,45.0,65.0,75.0,0.9995739511722778,920.22903125,9.9908625,157.4030125
5.0,500.0,200.0,1.0,80000,200.92725,200.0,0.92725,47.5,355.0,0.4915875,0.251,0.09605,0.0061625,0.0104875,47.99728125,45.0,70.0,90.0,1.0009763423226234,949.718125,9.98385,157.2777875
5.0,500.0,200.0,1.25,80000,201.92328125,202.5,1.92328125,35.0,365.0,0.4846,0.259875,0.106925,0.0097125,0.0156875,51.655625,50.0,80.0,102.5,1.0019487250835415,986.94334375,9.974125,157.1019875
5.0,500.0,200.0,1.5,80000,204.015,205.0,4.015,2.5,382.5,0.4750375,0.2663875,0.1196875,0.0161875,0.0251,56.85759375,52.5,95.0,125.0,1.003880204953827,1034.73915625,9.9513875,156.66045
5.0,500.0,200.0,2.0,80000,207.77978125,207.5,7.77978125,0.0,415.0,0.4638,0.2796875,0.146025,0.0342625,0.0459625,67.27359375,60.0,120.0,155.0,1.0069301409842875,1122.60071875,9.887525,155.49105
5.0,500.0,200.0,2.5,80000,212.19609375,212.5,12.19609375,-7.5,457.5,0.4558125,0.299025,0.17695,0.0644875,0.07985,80.3199375,72.5,147.5,192.5,1.010032190923563,1215.6959375,9.7668375,153.3575375
5.0,500.0,200.0,3.0,80000,214.76065625,212.5,14.76065625,-15.0,497.5,0.4546875,0.31485,0.2069125,0.0915125,0.1156,92.81803125,85.0,170.0,220.0,1.0113239684275943,1303.4879375,9.6171625,150.7769125
5.0,500.0,200.0,4.0,80000,220.88271875,217.5,20.88271875,-30.0,585.0,0.4571875,0.3506,0.2680875,0.1523875,0.19055,117.2896875,107.5,215.0,275.0,1.0143253347979218,1457.74734375,9.2565375,144.592125
5.0,500.0,200.0,5.0,80000,225.843625,217.5,25.843625,-45.0,670.0,0.466925,0.3841375,0.3199,0.1990125,0.2584,140.5765625,130.0,257.5,325.0,1.016393554086789,1576.45040625,8.8760875,138.1556875
5.0,500.0,200.0,6.0,80000,231.40009375,210.0,31.40009375,-57.5,762.5,0.48405,0.4206875,0.3709875,0.239525,0.3210875,164.1316875,155.0,295.0,380.0,1.0183212708024345,1713.86003125,8.48275,131.545725
5.0,500.0,200.0,7.0,80000,234.816375,195.0,34.816375,-70.0,855.0,0.50415,0.4554875,0.4171,0.2658,0.3776375,185.21853125,175.0,330.0,425.0,1.0192064611481106,1812.74284375,8.122575,125.529175
5.0,500.0,500.0,0.25,80000,499.00409375,500.0,-0.99590625,355.0,642.5,0.4973375,0.0453375,0.0003375,0.0,0.0,44.6511875,45.0,65.0,75.0,0.9989072984195481,911.4165,10.0,157.6146625
5.0,500.0,500.0,0.5,80000,503.305375,502.5,3.305375,340.0,667.5,0.4792,0.0587,0.0013875,0.0,0.0,51.6164375,50.0,80.0,105.0,1.0033374219686877,990.3976875,10.0,157.6068375
5.0,500.0,500.0,0.75,80000,507.8666875,507.5,7.8666875,307.5,710.0,0.464725,0.0916,0.0063,0.0,0.0,65.36665625,60.0,115.0,150.0,1.0070039006207006,1123.186625,10.0,157.6179875
5.0,500.0,500.0,1.0,80000,512.09534375,512.5,12.09534375,270.0,760.0,0.457175,0.1228625,0.0168875,0.000225,0.000225,81.0026875,72.5,150.0,197.5,1.0096639742104263,1251.5910625,9.9996625,157.5944625
5.0,500.0,500.0,1.25,80000,517.5040625,517.5,17.5040625,227.5,812.5,0.4458375,0.1543,0.0332125,0.0014375,0.0012125,98.20328125,90.0,185.0,245.0,1.0124620690376331,1404.5871875,9.997875,157.5684375
