Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994625,0.5375,49999.81,36.21,-268.74,787
RPCStrategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994678,0.5322,49999.81,36.18,-266.08,788
MentorStrategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994680,0.5320,49999.81,36.18,-265.99,796
RAPCStrategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994625,0.5375,49999.81,36.17,-268.75,811
ZenCountStrategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994647,0.5353,49999.81,36.20,-267.64,789
R14Strategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994711,0.5289,49999.81,36.18,-264.46,807
WongHalvesStrategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.993558,0.6442,49999.77,36.20,-322.09,811
OmegaIIStrategy,6,0.55,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994658,0.5342,49999.81,36.20,-267.09,813
