Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
MentorStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996136,0.3864,49999.85,39.60,-193.18,619
HiLoStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996146,0.3854,49999.85,39.63,-192.72,628
RAPCStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996163,0.3837,49999.85,39.59,-191.86,638
RPCStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996122,0.3878,49999.85,39.60,-193.89,668
R14Strategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996178,0.3822,49999.85,39.60,-191.09,635
WongHalvesStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.995059,0.4941,49999.80,39.67,-247.04,635
ZenCountStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996178,0.3822,49999.85,39.61,-191.09,640
OmegaIIStrategy,8,0.45,S17,DAS,NoRAS,NoSurrender,3to2,38000000,0.996134,0.3866,49999.85,39.61,-193.29,676
