Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
HiLoStrategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.994414,0.5586,49999.68,56.79,-279.30,864
MentorStrategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.994449,0.5551,49999.69,56.74,-277.55,880
RPCStrategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.994424,0.5576,49999.68,56.74,-278.79,890
RAPCStrategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.994453,0.5547,49999.69,56.72,-277.36,904
R14Strategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.994519,0.5481,49999.69,56.73,-274.05,900
ZenCountStrategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.994499,0.5501,49999.69,56.77,-275.05,953
WongHalvesStrategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.993336,0.6664,49999.62,56.78,-333.22,975
OmegaIIStrategy,8,0.65,H17,DAS,NoRAS,NoSurrender,3to2,38000000,0.994520,0.5480,49999.69,56.76,-274.00,998
