Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995969,0.4031,999.97,8.11,-4.03,205
HiLoStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997258,0.2742,999.98,8.17,-2.74,208
MentorStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996034,0.3966,999.97,8.13,-3.97,219
WongHalvesStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995962,0.4038,999.97,8.12,-4.04,230
ZenCountStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997633,0.2367,999.98,8.17,-2.37,243
RPCStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997383,0.2617,999.98,8.16,-2.62,243
RAPCStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997079,0.2921,999.98,8.16,-2.92,244
R14Strategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996020,0.3980,999.97,8.13,-3.98,245
OmegaIIStrategy,2,0.35,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995994,0.4006,999.97,8.13,-4.01,250
