Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.7,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996191,0.3809,999.83,45.89,-3.81,3265
HiLoStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997319,0.2681,999.88,46.19,-2.68,3404
MentorStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996047,0.3953,999.82,46.06,-3.95,3568
WongHalvesStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995084,0.4916,999.77,46.13,-4.92,3632
RPCStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997305,0.2695,999.88,46.16,-2.70,3889
RAPCStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997112,0.2888,999.87,46.14,-2.89,3900
ZenCountStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997525,0.2475,999.89,46.17,-2.47,3913
R14Strategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995838,0.4162,999.81,46.57,-4.16,4002
OmegaIIStrategy,6,0.70,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996218,0.3782,999.83,45.90,-3.78,4017
