Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996188,0.3812,999.86,36.14,-3.81,2441
HiLoStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996842,0.3158,999.89,36.34,-3.16,2712
MentorStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996072,0.3928,999.86,36.26,-3.93,2762
OmegaIIStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996190,0.3810,999.86,36.14,-3.81,2983
RPCStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996855,0.3145,999.89,36.31,-3.15,3040
ZenCountStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997027,0.2973,999.89,36.32,-2.97,3076
RAPCStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.996708,0.3292,999.88,36.29,-3.29,3084
R14Strategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995846,0.4154,999.85,36.66,-4.15,3086
WongHalvesStrategy,6,0.55,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.995060,0.4940,999.82,36.33,-4.94,3143
