Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.3,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997730,0.2270,999.98,7.10,-2.27,514
HiLoStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.998670,0.1330,999.99,7.15,-1.33,566
MentorStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997735,0.2265,999.98,7.12,-2.26,570
RPCStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.998850,0.1150,999.99,7.14,-1.15,610
RAPCStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.998672,0.1328,999.99,7.14,-1.33,629
ZenCountStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.999087,0.0913,999.99,7.15,-0.91,636
OmegaIIStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997699,0.2301,999.98,7.12,-2.30,638
WongHalvesStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997764,0.2236,999.98,7.11,-2.24,639
R14Strategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,150000000,0.997766,0.2234,999.98,7.12,-2.23,662
