Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997732,0.2268,49999.97,14.56,-113.41,351
HiLoStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.030641,-3.0641,50052.35,1708.58,1532.07,387
MentorStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.999660,0.0340,49999.87,372.05,-17.01,404
RAPCStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.029488,-2.9488,50050.10,1699.07,1474.38,405
OmegaIIStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.000298,-0.0298,50000.11,382.31,14.92,406
ZenCountStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.030778,-3.0778,50061.30,1991.84,1538.90,406
RPCStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.030088,-3.0088,50059.05,1962.53,1504.41,409
WongHalvesStrategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.006171,-0.6171,50002.96,479.98,308.55,411
R14Strategy,2,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.005534,-0.5534,50002.67,481.63,276.70,414
