Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997713,0.2287,49999.98,10.21,-114.34,249
HiLoStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.019627,-1.9627,50016.14,822.15,981.35,272
R14Strategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997816,0.2184,49999.44,256.11,-109.21,282
MentorStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997768,0.2232,49999.43,255.98,-111.62,283
WongHalvesStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997829,0.2171,49999.44,256.12,-108.56,283
OmegaIIStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997782,0.2218,49999.43,255.98,-110.91,286
RPCStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.019700,-1.9700,50019.35,982.10,985.01,287
ZenCountStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.020538,-2.0538,50020.38,992.46,1026.90,288
RAPCStrategy,2,0.45,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.018724,-1.8724,50015.90,849.39,936.22,289
