Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995955,0.4045,49999.94,14.51,-202.23,330
HiLoStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.029216,-2.9216,50049.70,1701.28,1460.80,371
MentorStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997954,0.2046,49999.24,370.64,-102.28,383
ZenCountStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.029395,-2.9395,50058.28,1982.81,1469.74,394
R14Strategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.003911,-0.3911,50001.88,479.82,195.54,397
WongHalvesStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.004586,-0.4586,50002.19,478.23,229.32,402
OmegaIIStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.998491,0.1509,49999.43,380.90,-75.44,407
RAPCStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.027863,-2.7863,50047.16,1692.64,1393.15,412
RPCStrategy,2,0.65,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.028747,-2.8747,50056.19,1954.82,1437.35,412
