TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-30.0,1,50.000000,-50.000000,-1.000000,0.000000
-29.0,1,25.000000,-25.000000,-1.000000,0.000000
-26.0,1,25.000000,0.000000,0.000000,0.000000
-25.0,4,125.000000,125.000000,1.000000,0.000000
-24.0,7,225.000000,150.000000,0.666667,0.044444
-23.5,3,75.000000,25.000000,0.333333,0.108866
-23.0,8,250.000000,25.000000,0.100000,0.070427
-22.5,27,775.000000,-75.000000,-0.096774,0.035752
-22.0,30,900.000000,87.500000,0.097222,0.033292
-21.5,60,1825.000000,-75.000000,-0.041096,0.022984
-21.0,105,3100.000000,362.500000,0.116935,0.017187
-20.5,161,4750.000000,-550.000000,-0.115789,0.014062
-20.0,283,8075.000000,-1737.500000,-0.215170,0.010739
-19.5,398,11550.000000,-900.000000,-0.077922,0.009139
-19.0,654,18650.000000,-1262.500000,-0.067694,0.007064
-18.5,1090,32000.000000,-2112.500000,-0.066016,0.005404
-18.0,1475,42350.000000,-1887.500000,-0.044569,0.004694
-17.5,2359,68400.000000,-6375.000000,-0.093202,0.003709
-17.0,3866,111750.000000,-7262.500000,-0.064989,0.002908
-16.5,5664,163775.000000,-12037.500000,-0.073500,0.002405
-16.0,8238,237000.000000,-11937.500000,-0.050369,0.002003
-15.5,12453,357125.000000,-15637.500000,-0.043787,0.001630
-15.0,18023,516800.000000,-21812.500000,-0.042207,0.001357
-14.5,26716,767700.000000,-32600.000000,-0.042465,0.001115
-14.0,37301,1067150.000000,-42362.500000,-0.039697,0.000943
-13.5,54775,1565675.000000,-74762.500000,-0.047751,0.000780
-13.0,77224,2204250.000000,-102275.000000,-0.046399,0.000657
-12.5,107574,3066625.000000,-135200.000000,-0.044088,0.000558
-12.0,152030,4323500.000000,-171625.000000,-0.039696,0.000470
-11.5,203239,5775875.000000,-206350.000000,-0.035726,0.000407
-11.0,281827,7997675.000000,-280400.000000,-0.035060,0.000346
-10.5,377826,10709625.000000,-370237.500000,-0.034571,0.000299
-10.0,521170,14748600.000000,-494875.000000,-0.033554,0.000255
-9.5,680668,19244075.000000,-607962.500000,-0.031592,0.000223
-9.0,914000,25802900.000000,-780125.000000,-0.030234,0.000193
-8.5,1206952,34039650.000000,-968137.500000,-0.028441,0.000168
-8.0,1559416,43904325.000000,-1165137.500000,-0.026538,0.000148
-7.5,2063925,58063625.000000,-1558825.000000,-0.026847,0.000129
-7.0,2655550,74586525.000000,-1864787.500000,-0.025002,0.000113
-6.5,3389262,95088500.000000,-2245950.000000,-0.023620,0.000101
-6.0,4403954,123430000.000000,-2566675.000000,-0.020795,0.000088
-5.5,5588866,156441625.000000,-3261625.000000,-0.020849,0.000078
-5.0,7066073,197557975.000000,-3707012.500000,-0.018764,0.000070
-4.5,8987850,250988550.000000,-4471400.000000,-0.017815,0.000062
-4.0,11244827,313636925.000000,-5109875.000000,-0.016292,0.000055
-3.5,14373739,400396025.000000,-6073500.000000,-0.015169,0.000049
-3.0,17659163,491377750.000000,-6614275.000000,-0.013461,0.000044
-2.5,22275365,619121825.000000,-7375912.500000,-0.011914,0.000039
-2.0,27895206,774487375.000000,-8201775.000000,-0.010590,0.000035
-1.5,34518672,957145700.000000,-8704475.000000,-0.009094,0.000032
-1.0,44420250,1230261600.000000,-9981737.500000,-0.008114,0.000028
-0.5,55509768,1535758600.000000,-11067475.000000,-0.007207,0.000025
0.0,65594829,1813293475.000000,-10167175.000000,-0.005607,0.000023
0.5,53274856,1473429100.000000,-6313925.000000,-0.004285,0.000026
1.0,42522933,1175519750.000000,-3193162.500000,-0.002716,0.000029
1.5,33088660,1382827075.000000,-1675462.500000,-0.001212,0.000026
2.0,26706452,2300375800.000000,400962.500000,0.000174,0.000021
2.5,21307402,2694459150.000000,3258825.000000,0.001209,0.000019
3.0,16866997,2912370900.000000,7855612.500000,0.002697,0.000018
3.5,13712062,2907465950.000000,10327137.500000,0.003552,0.000018
4.0,10710220,2759517725.000000,14794512.500000,0.005361,0.000019
4.5,8586481,2549609887.500000,16740150.000000,0.006566,0.000020
5.0,6872637,2321865900.000000,18692500.000000,0.008051,0.000021
5.5,5592884,2104211437.500000,18816425.000000,0.008942,0.000022
6.0,4479812,1858614712.500000,18779675.000000,0.010104,0.000023
6.5,3470227,1584197837.500000,18646162.500000,0.011770,0.000025
7.0,2718572,1341828875.000000,17213775.000000,0.012829,0.000027
7.5,2109933,1135963737.500000,17629675.000000,0.015520,0.000030
8.0,1594035,918541375.000000,16627050.000000,0.018102,0.000033
8.5,1234654,763201212.500000,12982975.000000,0.017011,0.000036
9.0,933759,613826925.000000,11338512.500000,0.018472,0.000041
9.5,696112,485739000.000000,10337300.000000,0.021282,0.000046
10.0,530812,392134850.000000,7888687.500000,0.020117,0.000051
10.5,383763,298826462.500000,6515337.500000,0.021803,0.000058
11.0,285831,234380887.500000,6268800.000000,0.026746,0.000066
11.5,205909,176207700.000000,4572187.500000,0.025948,0.000076
12.0,152614,137340950.000000,4167362.500000,0.030343,0.000086
12.5,108418,101650387.500000,3249312.500000,0.031966,0.000100
13.0,77855,76030612.500000,2172037.500000,0.028568,0.000116
