table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,2000,120.74375,2.5,-79.25625,-5.0,1097.5,0.8385,0.836,0.8325,0.1305,0.831,55.9575,55.0,70.0,75.0,0.996653290738116,23681.845,348.004,4144.61
5.0,500.0,200.0,0.5,2000,129.2725,2.5,-70.7275,-5.0,1180.0624999999995,0.8375,0.832,0.8285,0.136,0.827,56.01,55.0,70.0,75.0,0.9970326006437529,23834.84375,350.286,4171.408
5.0,500.0,200.0,0.75,2000,125.5125,2.5,-74.4875,-5.0,1160.0,0.8335,0.8305,0.827,0.1345,0.825,56.66125,55.0,70.0,77.5,0.996917759524105,24166.67375,353.947,4215.573
5.0,500.0,200.0,1.0,2000,140.78875,2.5,-59.21125,-5.0,1222.6249999999993,0.815,0.811,0.8075,0.1425,0.803,59.54625,60.0,77.5,90.0,0.9976545268414296,25244.90625,366.3405,4362.882
5.0,500.0,200.0,1.25,2000,153.07625,2.5,-46.92375,-5.0,1272.6249999999993,0.812,0.81,0.8075,0.155,0.8045,64.3125,65.0,87.5,105.0,0.9981544906509237,25425.9075,363.3115,4327.354
5.0,500.0,200.0,1.5,2000,177.10125,2.5,-22.89875,-7.5,1405.4999999999973,0.802,0.7985,0.797,0.176,0.7945,71.55125,70.0,102.62499999999989,120.0,0.9991300341337773,26321.435,368.224,4385.252
5.0,500.0,200.0,2.0,2000,231.09125,2.5,31.09125,-12.5,1597.6249999999993,0.7695,0.765,0.7625,0.2095,0.7615,89.2875,87.5,135.0,165.0,1.001061792498519,29281.85125,387.4745,4615.6725
5.0,500.0,200.0,2.5,2000,270.0075,2.5,70.0075,-17.5,1820.187499999999,0.762,0.76,0.7585,0.2235,0.7575,105.13,102.5,165.0,195.04999999999995,1.0023278030104912,30074.495,373.6545,4450.069
5.0,500.0,200.0,3.0,2000,312.64875,0.0,112.64875,-20.0,2065.124999999999,0.755,0.7525,0.7495,0.234,0.748,126.32,125.0,195.0,250.0,1.0035616250169546,31628.47,368.676,4391.2535
5.0,500.0,200.0,4.0,2000,383.785,0.0,183.785,-32.5,2655.2499999999986,0.766,0.7645,0.7635,0.2275,0.7635,159.98,155.0,252.5,300.0,1.0055666667865606,33015.26875,344.369,4101.8125
5.0,500.0,200.0,5.0,2000,407.755,0.0,207.755,-42.5625,3230.0624999999995,0.797,0.796,0.796,0.199,0.7955,191.08125,181.25,320.0,380.0,1.0065823713051638,31562.33375,285.9695,3405.122
5.0,500.0,200.0,6.0,2000,465.05625,-2.5,265.05625,-57.5,3853.3124999999955,0.8185,0.8185,0.8185,0.1805,0.8185,215.19875,205.0,365.0,460.025,1.008568838144833,30932.5775,257.785,3069.041
5.0,500.0,200.0,7.0,2000,553.37375,-2.5,353.37375,-65.0625,4449.249999999991,0.8065,0.806,0.8055,0.193,0.8055,244.77125,230.0,425.0,515.0,1.0105419852548914,33520.6075,258.996,3083.536
5.0,500.0,500.0,0.25,2000,360.315,2.5,-139.685,-2.5,1525.0,0.6695,0.619,0.568,0.123,0.534,61.3725,60.0,70.0,80.0,0.9970884263226708,47975.77375,703.934,8390.156
