TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-3.0,4,2.0,0.5,0.25,0.0
-2.5,55,-13.5,-0.245455,0.145382,1e-06
-2.0,1046,-55.5,-0.053059,0.034341,1.3e-05
-1.5,29738,-628.0,-0.021118,0.006577,0.000359
-1.0,855300,-8399.0,-0.00982,0.001226,0.010326
-0.5,17059358,-123009.5,-0.007211,0.000274,0.205955
0.0,216025810,-1086487.5,-0.005029,7.7e-05,2.608042
0.5,160437047,-941206.0,-0.005867,8.9e-05,1.936929
1.0,181995914,-1014373.5,-0.005574,8.4e-05,2.197205
1.5,174286314,-950134.5,-0.005452,8.6e-05,2.104128
2.0,162732863,-860806.5,-0.00529,8.8e-05,1.964646
2.5,153944911,-844713.5,-0.005487,9.1e-05,1.85855
3.0,151870652,-818007.5,-0.005386,9.2e-05,1.833508
3.5,149198268,-806587.5,-0.005406,9.2e-05,1.801245
4.0,143982844,-763141.5,-0.0053,9.4e-05,1.73828
4.5,139972888,-752370.5,-0.005375,9.5e-05,1.689868
5.0,137747874,-731353.0,-0.005309,9.6e-05,1.663006
5.5,133789182,-689906.0,-0.005157,9.8e-05,1.615214
6.0,128477072,-689202.5,-0.005364,0.0001,1.551081
6.5,126780839,-650893.0,-0.005134,0.0001,1.530603
7.0,122808900,-629672.5,-0.005127,0.000102,1.482651
7.5,120317580,-634175.0,-0.005271,0.000103,1.452573
8.0,116981987,-612689.0,-0.005237,0.000104,1.412303
8.5,115937549,-591750.0,-0.005104,0.000105,1.399694
9.0,110022428,-569038.5,-0.005172,0.000108,1.328282
9.5,108078899,-575288.5,-0.005323,0.000109,1.304818
10.0,108069699,-574367.0,-0.005315,0.000109,1.304707
10.5,103395049,-536045.0,-0.005184,0.000111,1.24827
11.0,101660066,-511751.5,-0.005034,0.000112,1.227324
11.5,99324544,-504853.5,-0.005083,0.000113,1.199128
12.0,97132396,-496146.0,-0.005108,0.000114,1.172663
12.5,95586697,-482433.5,-0.005047,0.000115,1.154002
13.0,91370821,-466137.5,-0.005102,0.000118,1.103104
13.5,91957077,-475760.0,-0.005174,0.000118,1.110182
14.0,89141786,-447466.0,-0.00502,0.00012,1.076193
14.5,85948152,-429304.0,-0.004995,0.000122,1.037637
15.0,85371984,-385226.5,-0.004512,0.000122,1.030681
15.5,83715661,-414531.0,-0.004952,0.000123,1.010685
16.0,80873250,-393061.0,-0.00486,0.000125,0.976369
16.5,81150187,-395616.5,-0.004875,0.000125,0.979712
17.0,76473304,-385191.0,-0.005037,0.000129,0.923249
17.5,78578179,-392522.5,-0.004995,0.000127,0.948661
18.0,75873961,-357004.5,-0.004705,0.00013,0.916013
18.5,73247234,-349553.0,-0.004772,0.000132,0.884301
19.0,72543083,-337272.0,-0.004649,0.000132,0.8758
19.5,71175828,-340938.5,-0.00479,0.000134,0.859293
20.0,69944634,-324901.0,-0.004645,0.000135,0.844429
20.5,66901004,-327460.0,-0.004895,0.000138,0.807684
21.0,68565938,-337413.5,-0.004921,0.000136,0.827785
21.5,65929125,-312322.0,-0.004737,0.000139,0.795951
22.0,63612661,-302525.5,-0.004756,0.000141,0.767985
22.5,64020149,-317051.0,-0.004952,0.000141,0.772904
23.0,62815802,-300899.0,-0.00479,0.000142,0.758364
23.5,61424532,-302415.0,-0.004923,0.000144,0.741568
24.0,59698886,-292124.0,-0.004893,0.000146,0.720734
24.5,59298891,-293615.0,-0.004951,0.000146,0.715905
25.0,58771464,-279907.5,-0.004763,0.000147,0.709538
25.5,53797833,-243457.0,-0.004525,0.000154,0.649492
26.0,62454665,-318550.0,-0.0051,0.000143,0.754004
26.5,51687907,-241571.0,-0.004674,0.000157,0.624019
27.0,54871214,-246618.5,-0.004494,0.000152,0.662451
27.5,53504808,-244336.0,-0.004567,0.000154,0.645954
28.0,51807303,-234589.5,-0.004528,0.000157,0.625461
28.5,51518765,-227320.0,-0.004412,0.000157,0.621977
29.0,51254800,-234746.0,-0.00458,0.000158,0.61879
29.5,50539497,-228379.5,-0.004519,0.000159,0.610155
30.0,47986211,-240241.0,-0.005006,0.000163,0.579329
30.5,48614551,-232771.0,-0.004788,0.000162,0.586915
31.0,48286056,-211497.0,-0.00438,0.000163,0.582949
31.5,46038016,-226164.5,-0.004913,0.000167,0.555809
32.0,46204808,-211397.0,-0.004575,0.000166,0.557823
32.5,45460478,-198028.5,-0.004356,0.000168,0.548836
33.0,44764816,-206538.0,-0.004614,0.000169,0.540438
33.5,44120485,-211242.5,-0.004788,0.00017,0.532659
34.0,43931199,-210316.0,-0.004787,0.000171,0.530374
34.5,40822178,-150763.0,-0.003693,0.000177,0.492839
35.0,43373513,-214083.5,-0.004936,0.000172,0.523641
35.5,41464573,-192231.5,-0.004636,0.000176,0.500595
36.0,41436038,-184024.5,-0.004441,0.000176,0.50025
36.5,40072215,-190315.0,-0.004749,0.000179,0.483785
37.0,39320551,-164819.5,-0.004192,0.00018,0.47471
37.5,40288165,-183519.5,-0.004555,0.000178,0.486392
38.0,38274346,-169563.0,-0.00443,0.000183,0.46208
38.5,38780334,-160046.5,-0.004127,0.000182,0.468188
39.0,36251285,-172140.5,-0.004749,0.000188,0.437655
39.5,38101581,-154613.5,-0.004058,0.000183,0.459994
40.0,36175028,-167842.5,-0.00464,0.000188,0.436735
40.5,35927936,-155293.0,-0.004322,0.000189,0.433752
41.0,35044918,-155549.0,-0.004439,0.000191,0.423091
41.5,34988201,-161933.0,-0.004628,0.000191,0.422406
42.0,34505618,-150545.5,-0.004363,0.000193,0.41658
42.5,34644297,-152975.5,-0.004416,0.000192,0.418255
43.0,34468692,-143149.0,-0.004153,0.000193,0.416135
43.5,32564205,-136777.0,-0.0042,0.000198,0.393142
44.0,32830225,-155028.0,-0.004722,0.000197,0.396354
44.5,32491923,-141056.0,-0.004341,0.000199,0.392269
45.0,31735199,-142611.5,-0.004494,0.000201,0.383134
45.5,31625621,-147911.0,-0.004677,0.000201,0.381811
46.0,30323269,-135810.5,-0.004479,0.000205,0.366088
46.5,31687434,-132168.5,-0.004171,0.000201,0.382557
47.0,30600354,-131299.0,-0.004291,0.000205,0.369433
47.5,29796978,-129427.5,-0.004344,0.000207,0.359734
48.0,29385812,-130262.5,-0.004433,0.000209,0.35477
48.5,28499501,-126369.5,-0.004434,0.000212,0.34407
49.0,29950130,-120768.0,-0.004032,0.000207,0.361583
49.5,27354307,-148424.0,-0.005426,0.000216,0.330244
50.0,29017951,-84350.5,-0.002907,0.00021,0.350329
50.5,29398608,-201691.5,-0.006861,0.000209,0.354924
51.0,22965665,-34714.0,-0.001512,0.000236,0.27726
51.5,34764186,-179468.5,-0.005162,0.000192,0.419702
52.0,17395972,-86143.5,-0.004952,0.000271,0.210019
52.5,34739262,-171712.5,-0.004943,0.000192,0.419401
53.0,19683523,-56134.5,-0.002852,0.000255,0.237636
53.5,30635264,-138280.5,-0.004514,0.000204,0.369854
54.0,23323103,-101893.0,-0.004369,0.000234,0.281576
54.5,26033388,-104661.5,-0.00402,0.000222,0.314297
55.0,24367694,-115010.0,-0.00472,0.000229,0.294187
55.5,25352860,-102002.5,-0.004023,0.000225,0.306081
56.0,24396082,-114836.0,-0.004707,0.000229,0.29453
56.5,23894904,-102534.5,-0.004291,0.000231,0.288479
57.0,24341019,-117450.5,-0.004825,0.000229,0.293865
57.5,23984258,-107179.0,-0.004469,0.000231,0.289558
58.0,23003708,-99228.0,-0.004314,0.000236,0.27772
58.5,22797255,-101157.0,-0.004437,0.000237,0.275227
59.0,23261351,-90125.0,-0.003874,0.000235,0.28083
59.5,22621465,-105117.5,-0.004647,0.000238,0.273105
60.0,22519366,-87590.5,-0.00389,0.000238,0.271872
60.5,21924687,-95104.5,-0.004338,0.000242,0.264693
61.0,21474685,-79723.5,-0.003712,0.000244,0.25926
61.5,20985922,-79865.0,-0.003806,0.000247,0.253359
62.0,21177182,-86931.0,-0.004105,0.000246,0.255668
62.5,21072051,-51197.0,-0.00243,0.000246,0.254399
63.0,20747478,-55538.0,-0.002677,0.000248,0.250481
63.5,19850116,-67151.5,-0.003383,0.000254,0.239647
64.0,19911984,-53151.0,-0.002669,0.000253,0.240394
64.5,20313692,-34580.0,-0.001702,0.000251,0.245244
65.0,17710992,-39443.5,-0.002227,0.000269,0.213822
65.5,19124907,-21987.5,-0.00115,0.000258,0.230892
66.0,17529358,-11214.0,-0.00064,0.00027,0.211629
66.5,17693589,-17617.0,-0.000996,0.000269,0.213612
67.0,17233647,4942.0,0.000287,0.000272,0.208059
67.5,15503588,31329.0,0.002021,0.000286,0.187172
68.0,15293356,23198.5,0.001517,0.000288,0.184634
68.5,15209327,25397.0,0.00167,0.000289,0.18362
69.0,14182741,37203.0,0.002623,0.000299,0.171226
69.5,13283997,57481.0,0.004327,0.000308,0.160375
70.0,11651445,68482.5,0.005878,0.000329,0.140666
70.5,11050640,59745.0,0.005406,0.000338,0.133412
71.0,10378725,73658.5,0.007097,0.000348,0.125301
71.5,9902397,85187.5,0.008603,0.000356,0.11955
72.0,8926505,77494.5,0.008681,0.000375,0.107768
72.5,7820785,76675.0,0.009804,0.0004,0.094419
73.0,6753472,68009.5,0.01007,0.00043,0.081533
73.5,6579304,81476.5,0.012384,0.000435,0.079431
74.0,5666793,75056.5,0.013245,0.000468,0.068414
74.5,4689522,66776.0,0.014239,0.000514,0.056616
75.0,4456469,64618.0,0.0145,0.000527,0.053802
75.5,3363067,56879.5,0.016913,0.000605,0.040602
76.0,3309367,55159.0,0.016668,0.00061,0.039953
76.5,2301807,42997.5,0.01868,0.00073,0.027789
77.0,2517284,48109.0,0.019111,0.000698,0.030391
77.5,1421020,29551.5,0.020796,0.000927,0.017156
78.0,1737621,39896.0,0.02296,0.000838,0.020978
78.5,949462,20966.0,0.022082,0.001131,0.011463
79.0,1139199,25668.0,0.022532,0.001033,0.013753
79.5,650931,18772.0,0.028839,0.001364,0.007859
80.0,684649,16495.5,0.024093,0.00133,0.008266
80.5,414531,11846.0,0.028577,0.001705,0.005005
81.0,406506,11387.5,0.028013,0.001721,0.004908
81.5,253745,7252.0,0.02858,0.002176,0.003063
82.0,226314,6037.5,0.026678,0.0023,0.002732
82.5,154348,5184.0,0.033586,0.002781,0.001863
83.0,116184,3878.0,0.033378,0.003205,0.001403
83.5,76111,2304.5,0.030278,0.003941,0.000919
84.0,70060,2017.5,0.028797,0.004109,0.000846
84.5,41827,1457.0,0.034834,0.005321,0.000505
85.0,33503,1068.0,0.031878,0.005926,0.000404
85.5,20892,650.0,0.031112,0.007487,0.000252
86.0,12520,469.0,0.03746,0.009731,0.000151
86.5,11062,396.5,0.035843,0.010238,0.000134
87.0,7878,378.5,0.048045,0.012133,9.5e-05
87.5,4750,97.5,0.020526,0.015509,5.7e-05
88.0,2815,99.5,0.035346,0.020454,3.4e-05
88.5,1912,45.5,0.023797,0.023903,2.3e-05
89.0,1440,65.5,0.045486,0.028232,1.7e-05
89.5,883,70.0,0.079275,0.035686,1.1e-05
90.0,500,32.5,0.065,0.048832,6e-06
90.5,347,54.0,0.15562,0.055478,4e-06
91.0,196,21.5,0.109694,0.077694,2e-06
91.5,130,27.0,0.207692,0.094491,2e-06
92.0,73,2.5,0.034247,0.118368,1e-06
92.5,40,1.0,0.025,0.17406,0.0
93.0,30,-3.0,-0.1,0.211345,0.0
93.5,12,-1.0,-0.083333,0.316411,0.0
94.0,4,-2.0,-0.5,0.559017,0.0
94.5,3,-2.0,-0.666667,0.720082,0.0
95.0,3,-2.0,-0.666667,0.272166,0.0
96.0,1,0.0,0.0,0.0,0.0
97.5,1,-1.0,-1.0,0.0,0.0
