TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-49,0.000000,0.000000,-2.000000,1
-48,-1.000000,0.000000,-2.000000,1
-47,-1.000000,0.000000,-2.000000,1
-46,-0.666667,0.000000,-1.333333,3
-45,0.500000,0.000000,1.000000,2
-44,0.666667,0.000000,0.666667,3
-43,-1.000000,0.000000,-2.000000,2
-42,0.000000,0.000000,0.000000,4
-41,0.666667,0.000000,1.333333,3
-40,0.857143,0.000000,1.142857,7
-39,-0.428571,0.000000,-0.571429,7
-38,0.500000,0.000000,-0.333333,12
-37,-0.047619,0.000000,-0.190476,21
-36,-0.047619,0.000000,-0.761905,21
-35,-0.135135,0.000000,-0.432432,37
-34,0.114286,0.000000,-0.514286,35
-33,0.085106,0.000000,-0.425532,47
-32,-0.046875,0.000000,-0.625000,64
-31,0.048193,0.000000,-0.313253,83
-30.5,1.000000,0.000000,2.000000,1
-30,0.023529,0.000000,-0.423529,85
-29,0.078947,0.000000,-0.350877,114
-28.5,1.000000,0.000000,2.000000,1
-28,0.092857,0.000000,-0.314286,140
-27.5,1.000000,0.000000,2.000000,1
-27,-0.028736,0.000000,-0.425287,174
-26,0.033520,0.000000,-0.256983,179
-25.5,0.400000,0.000000,0.400000,5
-25,-0.067797,0.000000,-0.567797,236
-24.5,0.000000,0.000000,0.000000,4
-24,-0.003676,0.000000,-0.250000,272
-23.5,-0.333333,0.000000,-0.666667,3
-23,-0.018450,0.000000,-0.472325,271
-22.5,-0.500000,0.000000,-1.285714,14
-22,0.050704,0.000000,-0.304225,355
-21.5,0.090909,0.000000,-0.272727,22
-21,0.083117,0.000000,-0.275325,385
-20.5,-0.052632,0.000000,-0.315789,19
-20,0.058939,0.000000,-0.223969,509
-19.5,0.054054,0.000000,0.054054,37
-19,0.022305,0.000000,-0.144981,538
-18.5,-0.123288,0.000000,-0.547945,73
-18,0.043478,0.000000,-0.241546,621
-17.5,0.026549,0.000000,-0.318584,113
-17,0.029690,0.000000,-0.137652,741
-16.5,0.093567,0.000000,-0.093567,171
-16,0.001124,0.000000,-0.182022,890
-15.5,0.008511,0.000000,-0.348936,235
-15,0.073501,0.000000,-0.245648,1034
-14.5,0.021807,0.000000,-0.317757,321
-14,0.018057,0.000000,-0.299226,1163
-13.5,0.072614,0.000000,-0.290456,482
-13,0.040446,0.000000,-0.129707,1434
-12.5,0.032813,0.000000,-0.212500,640
-12,-0.005392,0.000000,-0.248053,1669
-11.5,0.065862,0.000000,-0.221734,911
-11,-0.006592,0.000000,-0.212982,1972
-10.5,0.038747,0.000000,-0.214345,1213
-10,0.050242,0.000000,-0.102248,2269
-9.5,0.048248,0.000000,-0.167720,1741
-9,0.033786,0.000000,-0.185998,2871
-8.5,0.068569,0.000000,-0.091993,2348
-8,0.056875,0.000000,-0.126649,3411
-7.5,0.030665,0.000000,-0.170500,3261
-7,0.058189,0.000000,-0.092445,4262
-6.5,0.074533,0.000000,-0.096825,4441
-6,0.060769,0.000000,-0.115000,5200
-5.5,0.061180,0.000000,-0.108728,6015
-5,0.061356,0.000000,-0.096354,6829
-4.5,0.067602,0.000000,-0.086682,7914
-4,0.079106,0.000000,-0.086029,8811
-3.5,0.061168,0.000000,-0.083143,10512
-3,0.078815,0.000000,-0.053882,11952
-2.5,0.069223,0.000000,-0.075094,13796
-2,0.074985,0.000000,-0.057248,16350
-1.5,0.083881,0.000000,-0.035398,18419
-1,0.073873,0.000000,-0.039908,23053
-0.5,0.072923,0.000000,-0.034071,23422
0,0.083152,0.000000,-0.024278,31304
0.5,0.079739,0.000000,-0.035585,29170
1,0.093835,0.000000,-0.003326,25854
1.5,0.088392,0.000000,-0.001974,20262
2,0.094332,0.000000,0.029101,18350
2.5,0.105546,0.000000,0.033916,15273
3,0.096207,0.000000,0.031688,13128
3.5,0.089383,0.000000,0.047861,11199
