TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-2.5,-1.000000,0.000000,-2.000000,5
-2,-0.588235,0.000000,-1.176471,34
-1.5,-0.507599,0.000000,-1.015198,329
-1,-0.520619,0.000000,-1.041237,3686
-0.5,-0.517005,0.000000,-1.034010,32961
0,-0.527422,0.000000,-1.054844,204326
0.5,-0.525046,0.000000,-1.050092,164618
1,-0.527766,0.000000,-1.055531,165168
1.5,-0.533113,0.000000,-1.066226,152915
2,-0.531220,0.000000,-1.062441,137779
2.5,-0.527310,0.000000,-1.054621,122755
3,-0.530892,0.000000,-1.061784,113298
3.5,-0.527854,0.000000,-1.055709,109354
4,-0.524767,0.000000,-1.049534,110853
4.5,-0.532420,0.000000,-1.064840,110210
5,-0.533819,0.000000,-1.067639,106551
5.5,-0.531698,0.000000,-1.063395,98351
6,-0.536864,0.000000,-1.073727,88380
6.5,-0.537285,0.000000,-1.074571,78489
7,-0.531929,0.000000,-1.063858,70312
7.5,-0.530628,0.000000,-1.061257,66295
8,-0.525697,0.000000,-1.051394,65747
8.5,-0.529354,0.000000,-1.058709,66566
9,-0.529338,0.000000,-1.058677,68988
9.5,-0.527739,0.000000,-1.055477,71128
10,-0.531835,0.000000,-1.063670,71823
10.5,-0.526885,0.000000,-1.053771,70317
11,-0.538898,0.000000,-1.077797,66751
11.5,-0.544786,0.000000,-1.089572,60767
12,-0.548751,0.000000,-1.097501,54112
12.5,-0.546223,0.000000,-1.092446,46622
13,-0.557896,0.000000,-1.115792,38880
13.5,-0.556776,0.000000,-1.113553,32672
14,-0.547102,0.000000,-1.094203,27377
14.5,-0.540527,0.000000,-1.081053,23503
15,-0.535388,0.000000,-1.070776,20897
15.5,-0.520187,0.000000,-1.040373,20360
16,-0.508558,0.000000,-1.017116,20975
16.5,-0.498114,0.000000,-0.996228,22800
17,-0.495404,0.000000,-0.990808,25240
17.5,-0.498665,0.000000,-0.997331,28474
18,-0.498575,0.000000,-0.997150,31933
18.5,-0.510912,0.000000,-1.021824,35787
19,-0.512934,0.000000,-1.025869,39159
19.5,-0.518364,0.000000,-1.036729,41303
20,-0.526011,0.000000,-1.052021,44155
20.5,-0.526541,0.000000,-1.053082,45854
21,-0.533141,0.000000,-1.066281,47042
21.5,-0.529816,0.000000,-1.059632,47575
22,-0.537479,0.000000,-1.074957,46720
22.5,-0.542607,0.000000,-1.085215,45180
23,-0.545394,0.000000,-1.090788,43530
23.5,-0.548863,0.000000,-1.097725,40440
24,-0.561012,0.000000,-1.122023,37288
24.5,-0.566697,0.000000,-1.133393,33420
25,-0.573567,0.000000,-1.147134,29592
25.5,-0.579342,0.000000,-1.158683,25762
26,-0.577957,0.000000,-1.155914,21948
26.5,-0.587265,0.000000,-1.174530,18186
27,-0.598118,0.000000,-1.196235,14875
27.5,-0.598629,0.000000,-1.197257,11959
28,-0.602191,0.000000,-1.204381,9130
28.5,-0.607979,0.000000,-1.215957,7094
29,-0.619291,0.000000,-1.238583,5277
29.5,-0.626371,0.000000,-1.252742,3921
30,-0.629130,0.000000,-1.258259,2815
30.5,-0.635288,0.000000,-1.270577,2029
31,-0.621622,0.000000,-1.243243,1369
31.5,-0.645702,0.000000,-1.291405,954
32,-0.650071,0.000000,-1.300142,703
32.5,-0.501969,0.000000,-1.003937,508
33,-0.586902,0.000000,-1.173804,397
33.5,-0.518841,0.000000,-1.037681,345
34,-0.471850,0.000000,-0.943700,373
34.5,-0.433155,0.000000,-0.866310,374
35,-0.432548,0.000000,-0.865096,467
35.5,-0.459203,0.000000,-0.918406,527
36,-0.400607,0.000000,-0.801214,659
36.5,-0.479554,0.000000,-0.959108,807
37,-0.434738,0.000000,-0.869476,973
37.5,-0.428314,0.000000,-0.856628,1109
38,-0.454815,0.000000,-0.909630,1350
38.5,-0.412562,0.000000,-0.825123,1624
39,-0.472251,0.000000,-0.944503,1910
39.5,-0.449254,0.000000,-0.898509,2079
40,-0.465052,0.000000,-0.930103,2518
40.5,-0.463821,0.000000,-0.927643,2999
41,-0.433779,0.000000,-0.867558,3292
41.5,-0.445498,0.000000,-0.890995,3798
42,-0.461806,0.000000,-0.923613,4307
42.5,-0.451763,0.000000,-0.903527,4934
43,-0.476750,0.000000,-0.953501,5527
43.5,-0.471255,0.000000,-0.942510,6001
44,-0.480602,0.000000,-0.961205,6573
44.5,-0.466387,0.000000,-0.932773,7140
45,-0.497629,0.000000,-0.995257,8012
45.5,-0.492148,0.000000,-0.984296,8660
46,-0.491005,0.000000,-0.982010,9283
46.5,-0.494432,0.000000,-0.988865,10058
47,-0.512373,0.000000,-1.024746,10426
47.5,-0.494758,0.000000,-0.989515,11159
48,-0.518003,0.000000,-1.036006,11637
48.5,-0.506366,0.000000,-1.012732,12331
49,-0.515335,0.000000,-1.030670,12553
49.5,-0.511077,0.000000,-1.022154,13000
50,-0.526747,0.000000,-1.053495,13291
50.5,-0.516866,0.000000,-1.033733,13429
51,-0.534955,0.000000,-1.069911,13646
51.5,-0.539744,0.000000,-1.079489,13612
52,-0.530981,0.000000,-1.061962,13718
52.5,-0.535658,0.000000,-1.071317,13419
53,-0.551482,0.000000,-1.102964,13092
53.5,-0.546123,0.000000,-1.092246,12781
54,-0.542723,0.000000,-1.085446,12546
54.5,-0.572943,0.000000,-1.145887,12071
55,-0.570923,0.000000,-1.141846,11590
55.5,-0.567427,0.000000,-1.134855,10997
56,-0.568984,0.000000,-1.137968,10401
56.5,-0.578846,0.000000,-1.157691,9823
57,-0.590690,0.000000,-1.181380,9345
57.5,-0.578445,0.000000,-1.156891,8388
58,-0.599948,0.000000,-1.199896,7704
58.5,-0.585352,0.000000,-1.170705,7305
59,-0.593168,0.000000,-1.186336,6499
59.5,-0.589541,0.000000,-1.179081,5813
60,-0.604898,0.000000,-1.209796,5186
60.5,-0.600347,0.000000,-1.200694,4614
61,-0.621609,0.000000,-1.243217,4128
61.5,-0.627868,0.000000,-1.255737,3617
62,-0.628544,0.000000,-1.257088,3104
62.5,-0.617969,0.000000,-1.235938,2649
63,-0.637179,0.000000,-1.274359,2340
63.5,-0.622504,0.000000,-1.245007,2053
64,-0.670257,0.000000,-1.340515,1671
64.5,-0.657123,0.000000,-1.314246,1432
65,-0.646770,0.000000,-1.293540,1223
65.5,-0.653620,0.000000,-1.307241,1022
66,-0.635514,0.000000,-1.271028,856
66.5,-0.679186,0.000000,-1.358372,639
67,-0.645221,0.000000,-1.290441,544
67.5,-0.657895,0.000000,-1.315789,418
68,-0.647541,0.000000,-1.295082,366
68.5,-0.670498,0.000000,-1.340996,261
69,-0.673820,0.000000,-1.347639,233
69.5,-0.722543,0.000000,-1.445087,173
70,-0.685315,0.000000,-1.370629,143
70.5,-0.688889,0.000000,-1.377778,90
71,-0.734940,0.000000,-1.469880,83
71.5,-0.750000,0.000000,-1.500000,56
72,-0.675000,0.000000,-1.350000,40
72.5,-0.777778,0.000000,-1.555556,45
73,-0.730769,0.000000,-1.461538,26
73.5,-0.500000,0.000000,-1.000000,22
74,-0.789474,0.000000,-1.578947,19
74.5,-0.666667,0.000000,-1.333333,6
75,-0.500000,0.000000,-1.000000,4
75.5,-1.000000,0.000000,-2.000000,4
76,-1.000000,0.000000,-2.000000,2
77,-1.000000,0.000000,-2.000000,1
77.5,0.000000,0.000000,0.000000,2
79,-1.000000,0.000000,-2.000000,1
