TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-5,-1.000000,0.000000,-2.000000,2
-4.5,-0.666667,0.000000,-1.333333,6
-4,-0.285714,0.000000,-0.571429,14
-3.5,-0.341463,0.000000,-0.682927,41
-3,-0.468421,0.000000,-0.936842,190
-2.5,-0.486420,0.000000,-0.972840,405
-2,-0.529973,0.000000,-1.059947,1885
-1.5,-0.513427,0.000000,-1.026853,3426
-1,-0.517810,0.000000,-1.035619,12746
-0.5,-0.522659,0.000000,-1.045319,27075
0,-0.529169,0.000000,-1.058338,84850
0.5,-0.527844,0.000000,-1.055688,74450
1,-0.530276,0.000000,-1.060551,64689
1.5,-0.530107,0.000000,-1.060213,46136
2,-0.529960,0.000000,-1.059919,70228
2.5,-0.526629,0.000000,-1.053258,47054
3,-0.530597,0.000000,-1.061195,68715
3.5,-0.531155,0.000000,-1.062309,45531
4,-0.527817,0.000000,-1.055634,65572
4.5,-0.533072,0.000000,-1.066144,44101
5,-0.529906,0.000000,-1.059812,61175
5.5,-0.532004,0.000000,-1.064008,41073
6,-0.534169,0.000000,-1.068338,54962
6.5,-0.534308,0.000000,-1.068615,38111
7,-0.535715,0.000000,-1.071430,48341
7.5,-0.534390,0.000000,-1.068781,35824
8,-0.531726,0.000000,-1.063453,42772
8.5,-0.529047,0.000000,-1.058093,34324
9,-0.527896,0.000000,-1.055793,39127
9.5,-0.536216,0.000000,-1.072433,34777
10,-0.523298,0.000000,-1.046596,37879
10.5,-0.534356,0.000000,-1.068712,36384
11,-0.527818,0.000000,-1.055635,38375
11.5,-0.520379,0.000000,-1.040758,38299
12,-0.527788,0.000000,-1.055575,39478
12.5,-0.530859,0.000000,-1.061719,39372
13,-0.537462,0.000000,-1.074924,39480
13.5,-0.528427,0.000000,-1.056854,40384
14,-0.538241,0.000000,-1.076482,39081
14.5,-0.532169,0.000000,-1.064339,39230
15,-0.544202,0.000000,-1.088405,37170
15.5,-0.533087,0.000000,-1.066174,36812
16,-0.540938,0.000000,-1.081877,34442
16.5,-0.532943,0.000000,-1.065887,35045
17,-0.542722,0.000000,-1.085444,31342
17.5,-0.532288,0.000000,-1.064577,31451
18,-0.541126,0.000000,-1.082253,27221
18.5,-0.533086,0.000000,-1.066172,28864
19,-0.540068,0.000000,-1.080136,23560
19.5,-0.533989,0.000000,-1.067977,26450
20,-0.536284,0.000000,-1.072569,20174
20.5,-0.529138,0.000000,-1.058276,24933
21,-0.545641,0.000000,-1.091281,17594
21.5,-0.517513,0.000000,-1.035026,23982
22,-0.535964,0.000000,-1.071929,15710
22.5,-0.516074,0.000000,-1.032149,24169
23,-0.536540,0.000000,-1.073080,15093
23.5,-0.512039,0.000000,-1.024077,25252
24,-0.526935,0.000000,-1.053870,14702
24.5,-0.525793,0.000000,-1.051587,27197
25,-0.519138,0.000000,-1.038276,15127
25.5,-0.515702,0.000000,-1.031404,29455
26,-0.532575,0.000000,-1.065150,15917
26.5,-0.521503,0.000000,-1.043006,31856
27,-0.523870,0.000000,-1.047739,16632
27.5,-0.525187,0.000000,-1.050373,33887
28,-0.523818,0.000000,-1.047636,17298
28.5,-0.525398,0.000000,-1.050796,35495
29,-0.525429,0.000000,-1.050859,17991
29.5,-0.529195,0.000000,-1.058389,36291
30,-0.513865,0.000000,-1.027729,18320
30.5,-0.530068,0.000000,-1.060136,35669
31,-0.529425,0.000000,-1.058850,17944
31.5,-0.537963,0.000000,-1.075927,35060
32,-0.539788,0.000000,-1.079575,17229
32.5,-0.547987,0.000000,-1.095973,33999
33,-0.537588,0.000000,-1.075177,16561
33.5,-0.532616,0.000000,-1.065232,31886
34,-0.544596,0.000000,-1.089192,15248
34.5,-0.556391,0.000000,-1.112783,29508
35,-0.546303,0.000000,-1.092607,14243
35.5,-0.547680,0.000000,-1.095359,26353
36,-0.548946,0.000000,-1.097891,12473
36.5,-0.554129,0.000000,-1.108257,23592
37,-0.564267,0.000000,-1.128534,11071
37.5,-0.554770,0.000000,-1.109539,20358
38,-0.557993,0.000000,-1.115986,9665
38.5,-0.558549,0.000000,-1.117098,17370
39,-0.550389,0.000000,-1.100777,8236
39.5,-0.568076,0.000000,-1.136152,14359
40,-0.554920,0.000000,-1.109840,6819
40.5,-0.557836,0.000000,-1.115672,11792
41,-0.561116,0.000000,-1.122232,5915
41.5,-0.564214,0.000000,-1.128427,9702
42,-0.547260,0.000000,-1.094520,5237
42.5,-0.544557,0.000000,-1.089114,7900
43,-0.526551,0.000000,-1.053101,4482
43.5,-0.551838,0.000000,-1.103676,6665
44,-0.512660,0.000000,-1.025320,4147
44.5,-0.544478,0.000000,-1.088956,5958
45,-0.508805,0.000000,-1.017610,4259
45.5,-0.535244,0.000000,-1.070489,5547
46,-0.497399,0.000000,-0.994798,4421
46.5,-0.514831,0.000000,-1.029661,5192
47,-0.486061,0.000000,-0.972121,4950
47.5,-0.520943,0.000000,-1.041886,5515
48,-0.474722,0.000000,-0.949443,5479
48.5,-0.496785,0.000000,-0.993570,6065
49,-0.501990,0.000000,-1.003980,6030
49.5,-0.510676,0.000000,-1.021352,6791
50,-0.482148,0.000000,-0.964296,6946
50.5,-0.492036,0.000000,-0.984072,7471
51,-0.514781,0.000000,-1.029562,7848
51.5,-0.490544,0.000000,-0.981087,8460
52,-0.488917,0.000000,-0.977834,8752
52.5,-0.491166,0.000000,-0.982333,9396
53,-0.496816,0.000000,-0.993632,9893
53.5,-0.506526,0.000000,-1.013051,10497
54,-0.500408,0.000000,-1.000816,11035
54.5,-0.497280,0.000000,-0.994561,11583
55,-0.512999,0.000000,-1.025999,12193
55.5,-0.513010,0.000000,-1.026019,12875
56,-0.510624,0.000000,-1.021248,13366
56.5,-0.507356,0.000000,-1.014711,13799
57,-0.514164,0.000000,-1.028328,14297
57.5,-0.504987,0.000000,-1.009973,14539
58,-0.511293,0.000000,-1.022585,15187
58.5,-0.504650,0.000000,-1.009300,15591
59,-0.521581,0.000000,-1.043162,15963
59.5,-0.517610,0.000000,-1.035219,16298
60,-0.518826,0.000000,-1.037651,16759
60.5,-0.535716,0.000000,-1.071433,17093
61,-0.535404,0.000000,-1.070809,17286
61.5,-0.520007,0.000000,-1.040014,17444
62,-0.533412,0.000000,-1.066824,17748
62.5,-0.532068,0.000000,-1.064136,17759
63,-0.537860,0.000000,-1.075720,18027
63.5,-0.529438,0.000000,-1.058876,17834
64,-0.521804,0.000000,-1.043609,17978
64.5,-0.531681,0.000000,-1.063362,17913
65,-0.536596,0.000000,-1.073192,18267
65.5,-0.546443,0.000000,-1.092886,17839
66,-0.532873,0.000000,-1.065747,17826
66.5,-0.537205,0.000000,-1.074410,17753
67,-0.554592,0.000000,-1.109185,17072
67.5,-0.553052,0.000000,-1.106103,17040
68,-0.536509,0.000000,-1.073019,16708
68.5,-0.561276,0.000000,-1.122552,16238
69,-0.549202,0.000000,-1.098404,16036
69.5,-0.550758,0.000000,-1.101515,15377
70,-0.554505,0.000000,-1.109010,14916
70.5,-0.549262,0.000000,-1.098524,14565
71,-0.562704,0.000000,-1.125407,14114
71.5,-0.551422,0.000000,-1.102843,13681
72,-0.559034,0.000000,-1.118067,12874
72.5,-0.561446,0.000000,-1.122892,12393
73,-0.571975,0.000000,-1.143950,11761
73.5,-0.572661,0.000000,-1.145322,11010
74,-0.563609,0.000000,-1.127217,10486
74.5,-0.577244,0.000000,-1.154489,10292
75,-0.581872,0.000000,-1.163743,9521
75.5,-0.581923,0.000000,-1.163846,8862
76,-0.582116,0.000000,-1.164232,8488
76.5,-0.580283,0.000000,-1.160566,7922
77,-0.599255,0.000000,-1.198509,7244
77.5,-0.581192,0.000000,-1.162383,6965
78,-0.572395,0.000000,-1.144791,6354
78.5,-0.571773,0.000000,-1.143546,5803
79,-0.613351,0.000000,-1.226702,5258
