TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-3,0.444444,0.000000,0.888889,9
-2.5,0.043478,0.000000,0.086957,23
-2,-0.378947,0.000000,-0.757895,95
-1.5,-0.173913,0.000000,-0.347826,230
-1,-0.218693,0.000000,-0.437387,1102
-0.5,-0.280583,0.000000,-0.561166,1921
0,-0.252164,0.000000,-0.504328,10513
0.5,-0.245071,0.000000,-0.490142,24295
1,-0.243871,0.000000,-0.487741,28470
1.5,-0.238519,0.000000,-0.477038,15504
2,-0.248729,0.000000,-0.497458,25377
2.5,-0.234973,0.000000,-0.469946,17585
3,-0.238046,0.000000,-0.476093,26331
3.5,-0.246419,0.000000,-0.492837,17312
4,-0.244652,0.000000,-0.489303,25522
4.5,-0.243258,0.000000,-0.486516,16686
5,-0.240639,0.000000,-0.481279,24464
5.5,-0.239184,0.000000,-0.478368,15833
6,-0.257271,0.000000,-0.514542,22315
6.5,-0.240062,0.000000,-0.480123,14917
7,-0.236171,0.000000,-0.472342,19795
7.5,-0.251303,0.000000,-0.502606,13816
8,-0.243752,0.000000,-0.487504,17165
8.5,-0.253328,0.000000,-0.506656,12770
9,-0.248254,0.000000,-0.496507,15174
9.5,-0.249235,0.000000,-0.498471,12426
10,-0.244367,0.000000,-0.488734,14024
10.5,-0.241942,0.000000,-0.483883,12937
11,-0.251798,0.000000,-0.503595,13630
11.5,-0.249342,0.000000,-0.498685,13684
12,-0.243873,0.000000,-0.487746,14118
12.5,-0.261051,0.000000,-0.522103,14342
13,-0.241779,0.000000,-0.483558,14658
13.5,-0.256164,0.000000,-0.512327,14561
14,-0.242657,0.000000,-0.485314,14708
14.5,-0.241693,0.000000,-0.483386,14957
15,-0.246413,0.000000,-0.492826,14427
15.5,-0.250517,0.000000,-0.501034,14510
16,-0.239835,0.000000,-0.479671,13847
16.5,-0.243155,0.000000,-0.486310,13514
17,-0.264380,0.000000,-0.528759,12709
17.5,-0.249229,0.000000,-0.498458,12643
18,-0.255129,0.000000,-0.510258,11308
18.5,-0.251402,0.000000,-0.502804,11233
19,-0.241041,0.000000,-0.482082,9683
19.5,-0.251894,0.000000,-0.503789,10294
20,-0.249052,0.000000,-0.498103,8436
20.5,-0.234552,0.000000,-0.469104,9435
21,-0.261062,0.000000,-0.522124,7006
21.5,-0.235965,0.000000,-0.471930,9031
22,-0.261856,0.000000,-0.523712,6347
22.5,-0.247216,0.000000,-0.494433,8891
23,-0.242677,0.000000,-0.485354,5633
23.5,-0.247370,0.000000,-0.494739,9124
24,-0.246243,0.000000,-0.492487,5324
24.5,-0.257092,0.000000,-0.514184,9518
25,-0.235568,0.000000,-0.471136,5370
25.5,-0.251761,0.000000,-0.503521,10224
26,-0.269548,0.000000,-0.539096,5576
26.5,-0.242724,0.000000,-0.485447,11029
27,-0.259068,0.000000,-0.518136,5817
27.5,-0.243083,0.000000,-0.486167,12000
28,-0.231006,0.000000,-0.462013,6160
28.5,-0.247844,0.000000,-0.495688,12407
29,-0.247348,0.000000,-0.494696,6505
29.5,-0.244817,0.000000,-0.489635,13169
