TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-100,0.000000,0.000000,0.000000,1
-95,-1.000000,0.000000,-2.000000,1
-94,-1.000000,0.000000,2.000000,1
-93,0.000000,0.000000,-2.000000,2
-91,-1.000000,0.000000,-2.000000,1
-88,-1.000000,0.000000,-2.000000,1
-87,0.000000,0.000000,-1.000000,8
-86,-1.000000,0.000000,-2.000000,1
-85,0.000000,0.000000,0.000000,4
-84,0.000000,0.000000,-0.800000,5
-83,1.000000,0.000000,0.000000,2
-82,-1.000000,0.000000,-1.500000,8
-81,-0.222222,0.000000,-0.444444,9
-80,0.076923,0.000000,-0.461538,13
-79,0.285714,0.000000,0.000000,7
-78,0.142857,0.000000,-1.714286,7
-77,0.307692,0.000000,-0.153846,13
-76,0.000000,0.000000,-0.210526,19
-75,0.157895,0.000000,0.631579,19
-74,0.150000,0.000000,-0.400000,20
-73,0.280000,0.000000,-0.400000,25
-72,0.100000,0.000000,-0.200000,30
-71,0.114286,0.000000,0.628571,35
-70,-0.228571,0.000000,-0.228571,35
-69,0.000000,0.000000,0.487805,41
-68,0.066667,0.000000,-0.166667,60
-67,0.086957,0.000000,0.260870,46
-66,0.134328,0.000000,-0.358209,67
-65,0.125000,0.000000,0.250000,72
-64,-0.030303,0.000000,-0.282828,99
-63,0.022727,0.000000,-0.295455,88
-62,-0.170000,0.000000,-0.500000,100
-61,-0.179688,0.000000,-0.453125,128
-60,0.038462,0.000000,-0.230769,130
-59,-0.026316,0.000000,-0.157895,152
-58,0.059140,0.000000,-0.161290,186
-57,-0.121053,0.000000,-0.284211,190
-56,0.017094,0.000000,-0.068376,234
-55.5,1.000000,0.000000,2.000000,1
-55,-0.137339,0.000000,-0.317597,233
-54.5,0.000000,0.000000,-2.000000,2
-54,0.043321,0.000000,-0.202166,277
-53,0.047945,0.000000,-0.130137,292
-52.5,0.250000,0.000000,1.500000,4
-52,0.038961,0.000000,-0.207792,308
-51.5,-0.666667,0.000000,-2.000000,3
-51,-0.019943,0.000000,-0.256410,351
-50,0.009592,0.000000,-0.187050,417
-49.5,-1.000000,0.000000,-2.000000,2
-49,0.074074,0.000000,-0.008715,459
-48.5,0.200000,0.000000,1.200000,5
-48,-0.022346,0.000000,-0.108007,537
-47.5,0.200000,0.000000,1.200000,5
-47,0.007286,0.000000,-0.229508,549
-46.5,0.285714,0.000000,0.000000,7
-46,0.056634,0.000000,-0.097087,618
-45.5,-0.200000,0.000000,0.400000,5
-45,0.045312,0.000000,-0.109375,640
-44.5,0.000000,0.000000,0.333333,12
-44,-0.016830,0.000000,-0.196353,713
-43.5,-0.200000,0.000000,-0.400000,15
-43,0.037037,0.000000,-0.153257,783
-42.5,-0.181818,0.000000,0.000000,11
-42,0.045403,0.000000,-0.036322,881
-41.5,-0.120000,0.000000,-0.480000,25
-41,-0.025407,0.000000,-0.247967,984
-40.5,-0.176471,0.000000,-0.294118,34
-40,-0.003707,0.000000,-0.109361,1079
-39.5,-0.200000,0.000000,-0.457143,35
-39,0.015926,0.000000,-0.077117,1193
-38.5,-0.073529,0.000000,-0.352941,68
-38,0.020868,0.000000,-0.136895,1198
-37.5,0.028986,0.000000,0.231884,69
-37,0.026237,0.000000,-0.059970,1334
-36.5,0.098039,0.000000,-0.392157,102
-36,0.015262,0.000000,-0.107498,1507
-35.5,-0.088435,0.000000,-0.204082,147
-35,-0.033854,0.000000,-0.113281,1536
-34.5,0.095890,0.000000,-0.013699,146
-34,0.018793,0.000000,-0.115034,1756
-33.5,0.015789,0.000000,-0.010526,190
-33,0.024136,0.000000,-0.069117,1823
-32.5,0.053030,0.000000,-0.068182,264
-32,-0.013862,0.000000,-0.078394,2092
-31.5,0.011173,0.000000,-0.201117,358
-31,0.028559,0.000000,-0.074692,2276
-30.5,-0.027907,0.000000,-0.283721,430
-30,-0.010135,0.000000,-0.114020,2368
-29.5,0.050193,0.000000,-0.177606,518
-29,0.015113,0.000000,-0.078445,2779
-28.5,-0.068071,0.000000,-0.204214,617
-28,0.039959,0.000000,-0.032787,2928
-27.5,0.026382,0.000000,-0.047739,796
-27,0.038906,0.000000,-0.024924,3290
-26.5,0.006079,0.000000,-0.109422,987
-26,-0.017358,0.000000,-0.130627,3399
-25.5,0.007319,0.000000,-0.102470,1093
-25,0.012513,0.000000,-0.087591,3836
-24.5,0.025903,0.000000,-0.084526,1467
-24,0.003762,0.000000,-0.093581,4253
-23.5,0.024433,0.000000,-0.133799,1719
-23,0.039207,0.000000,-0.083260,4540
-22.5,0.029508,0.000000,-0.054333,2135
-22,0.017861,0.000000,-0.080471,5095
-21.5,-0.005019,0.000000,-0.098069,2590
-21,0.012933,0.000000,-0.124663,5567
-20.5,0.016678,0.000000,-0.115108,3058
-20,-0.011343,0.000000,-0.083941,6171
