TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-7.5,-1.000000,0.000000,-2.000000,1
-5,-1.000000,0.000000,-2.000000,1
-4.5,-0.333333,0.000000,-0.666667,3
-4,-0.187500,0.000000,-0.625000,16
-3.5,-0.612903,0.000000,-1.096774,31
-3,-0.398148,0.000000,-0.870370,108
-2.5,-0.438424,0.000000,-0.876847,203
-2,-0.509417,0.000000,-1.006278,1115
-1.5,-0.459627,0.000000,-0.931677,2093
-1,-0.499002,0.000000,-1.001056,8519
-0.5,-0.500968,0.000000,-0.992177,24800
0,-0.501419,0.000000,-1.002839,83834
0.5,-0.497083,0.000000,-0.994165,70952
1,-0.497785,0.000000,-0.995571,65022
1.5,-0.502476,0.000000,-1.004953,49063
2,-0.498485,0.000000,-0.996970,75906
2.5,-0.494365,0.000000,-0.988731,51733
3,-0.496846,0.000000,-0.993692,75939
3.5,-0.502152,0.000000,-1.004303,50429
4,-0.503820,0.000000,-1.007640,73564
4.5,-0.498608,0.000000,-0.997216,48489
5,-0.502112,0.000000,-1.004225,68644
5.5,-0.501460,0.000000,-1.002920,45541
6,-0.509855,0.000000,-1.019710,61541
6.5,-0.500214,0.000000,-1.000429,42000
7,-0.500128,0.000000,-1.000255,54812
7.5,-0.497867,0.000000,-0.995735,39390
8,-0.496995,0.000000,-0.993990,47757
8.5,-0.496950,0.000000,-0.993900,37050
9,-0.503095,0.000000,-1.006190,43131
9.5,-0.489737,0.000000,-0.979474,37367
10,-0.498218,0.000000,-0.996437,41536
10.5,-0.491977,0.000000,-0.983954,38764
11,-0.498224,0.000000,-0.996449,41393
11.5,-0.493255,0.000000,-0.986509,40843
12,-0.495119,0.000000,-0.990239,42618
12.5,-0.497962,0.000000,-0.995924,42692
13,-0.493829,0.000000,-0.987659,43189
13.5,-0.503129,0.000000,-1.006259,43937
14,-0.494409,0.000000,-0.988818,43015
14.5,-0.506329,0.000000,-1.012658,42897
15,-0.513053,0.000000,-1.026105,41639
15.5,-0.500510,0.000000,-1.001020,41184
16,-0.507545,0.000000,-1.015091,38501
16.5,-0.492769,0.000000,-0.985537,38444
17,-0.507737,0.000000,-1.015473,35093
17.5,-0.507058,0.000000,-1.014115,34927
18,-0.507932,0.000000,-1.015865,31075
18.5,-0.511212,0.000000,-1.022424,31885
19,-0.513795,0.000000,-1.027591,26857
19.5,-0.504798,0.000000,-1.009596,29283
20,-0.511395,0.000000,-1.022789,23037
20.5,-0.500238,0.000000,-1.000476,27311
21,-0.517054,0.000000,-1.034108,19849
21.5,-0.484767,0.000000,-0.969533,26258
22,-0.514763,0.000000,-1.029525,17849
22.5,-0.493624,0.000000,-0.987247,26269
23,-0.497252,0.000000,-0.994504,16559
23.5,-0.495259,0.000000,-0.990519,27212
24,-0.483564,0.000000,-0.967128,15758
24.5,-0.489600,0.000000,-0.979199,29230
25,-0.499907,0.000000,-0.999813,16059
25.5,-0.491058,0.000000,-0.982115,31591
26,-0.480591,0.000000,-0.961181,17131
26.5,-0.487077,0.000000,-0.974154,33816
27,-0.493991,0.000000,-0.987981,17889
27.5,-0.485591,0.000000,-0.971181,36261
28,-0.494417,0.000000,-0.988833,18806
28.5,-0.496410,0.000000,-0.992820,37324
29,-0.499433,0.000000,-0.998867,19414
29.5,-0.504049,0.000000,-1.008098,39268
30,-0.501643,0.000000,-1.003285,19482
30.5,-0.502538,0.000000,-1.005077,39593
31,-0.500785,0.000000,-1.001571,19735
31.5,-0.512900,0.000000,-1.025799,39226
32,-0.516507,0.000000,-1.033014,19386
32.5,-0.515585,0.000000,-1.031170,37761
33,-0.509067,0.000000,-1.018135,18528
33.5,-0.509169,0.000000,-1.018338,36045
34,-0.513119,0.000000,-1.026238,17341
34.5,-0.522180,0.000000,-1.044361,32709
35,-0.513126,0.000000,-1.026252,16037
35.5,-0.512408,0.000000,-1.024815,30062
36,-0.506333,0.000000,-1.012665,14133
36.5,-0.521721,0.000000,-1.043442,26633
37,-0.527406,0.000000,-1.054813,12643
37.5,-0.519014,0.000000,-1.038029,23009
38,-0.526335,0.000000,-1.052670,10879
38.5,-0.524693,0.000000,-1.049385,19520
39,-0.522488,0.000000,-1.044975,9294
39.5,-0.537503,0.000000,-1.075006,16532
40,-0.522339,0.000000,-1.044677,7834
40.5,-0.538149,0.000000,-1.076298,13539
41,-0.522343,0.000000,-1.044687,6691
41.5,-0.538531,0.000000,-1.077062,11082
42,-0.507812,0.000000,-1.015625,5760
42.5,-0.540714,0.000000,-1.081428,8879
43,-0.518241,0.000000,-1.036482,5071
43.5,-0.504901,0.000000,-1.009801,7550
44,-0.489464,0.000000,-0.978929,4556
44.5,-0.512801,0.000000,-1.025602,6523
45,-0.454708,0.000000,-0.909416,4471
45.5,-0.522007,0.000000,-1.044014,5839
46,-0.470113,0.000000,-0.940227,4584
46.5,-0.491419,0.000000,-0.982837,5710
47,-0.460008,0.000000,-0.920016,5026
47.5,-0.474593,0.000000,-0.949187,5904
48,-0.449600,0.000000,-0.899200,5625
48.5,-0.460045,0.000000,-0.920091,6182
49,-0.456615,0.000000,-0.913229,6327
49.5,-0.454095,0.000000,-0.908189,7058
50,-0.452374,0.000000,-0.904749,7286
50.5,-0.467659,0.000000,-0.935318,7792
51,-0.454816,0.000000,-0.909632,8399
51.5,-0.466193,0.000000,-0.932385,8859
52,-0.490204,0.000000,-0.980409,9392
52.5,-0.468495,0.000000,-0.936990,9808
53,-0.453395,0.000000,-0.906790,10353
53.5,-0.463602,0.000000,-0.927203,11223
54,-0.474826,0.000000,-0.949652,11798
54.5,-0.471297,0.000000,-0.942594,12368
55,-0.484914,0.000000,-0.969829,12860
55.5,-0.478151,0.000000,-0.956303,13502
56,-0.474440,0.000000,-0.948880,13928
56.5,-0.473382,0.000000,-0.946763,14614
57,-0.474371,0.000000,-0.948742,15100
57.5,-0.486221,0.000000,-0.972443,16003
58,-0.486460,0.000000,-0.972920,16211
58.5,-0.485975,0.000000,-0.971949,16684
59,-0.481449,0.000000,-0.962898,17196
59.5,-0.489879,0.000000,-0.979758,17884
60,-0.496561,0.000000,-0.993123,17885
60.5,-0.484778,0.000000,-0.969557,18559
61,-0.481799,0.000000,-0.963597,18570
61.5,-0.494985,0.000000,-0.989970,19043
62,-0.489909,0.000000,-0.979818,19324
62.5,-0.497311,0.000000,-0.994622,19710
63,-0.499189,0.000000,-0.998378,19730
63.5,-0.499898,0.000000,-0.999797,19684
64,-0.506830,0.000000,-1.013660,19693
64.5,-0.500604,0.000000,-1.001207,19878
65,-0.502415,0.000000,-1.004829,19671
65.5,-0.510495,0.000000,-1.020991,19485
66,-0.501761,0.000000,-1.003523,19587
66.5,-0.514920,0.000000,-1.029840,19236
67,-0.512638,0.000000,-1.025276,18951
67.5,-0.520579,0.000000,-1.041159,18781
68,-0.508033,0.000000,-1.016066,18548
68.5,-0.511884,0.000000,-1.023768,17965
69,-0.517017,0.000000,-1.034035,17864
69.5,-0.517342,0.000000,-1.034684,17155
70,-0.519598,0.000000,-1.039196,17119
