TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-59,1.000000,-1.000000,0.000000,1
-58,0.000000,-1.000000,0.000000,2
-56,-1.000000,-1.000000,0.000000,1
-55,0.500000,-1.000000,0.000000,2
-52,0.000000,1.000000,0.000000,2
-51,0.500000,-1.000000,0.000000,4
-50,-0.333333,-0.333333,0.000000,3
-49,-0.600000,-0.600000,0.000000,5
-48,-0.875000,-0.250000,0.000000,8
-47,-0.200000,-0.600000,0.000000,5
-46,-0.200000,-0.866667,0.000000,15
-45,-0.500000,-0.428571,0.000000,14
-44,-0.305556,-0.555556,0.000000,36
-43,-0.303030,-0.636364,0.000000,33
-42,-0.378788,-0.545455,0.000000,66
-41,-0.396825,-0.650794,0.000000,63
-40,-0.313953,-0.604651,0.000000,86
-39,-0.475248,-0.524752,0.000000,101
-38,-0.424837,-0.503268,0.000000,153
-37,-0.402985,-0.452736,0.000000,201
-36,-0.324074,-0.462963,0.000000,216
-35,-0.394464,-0.494810,0.000000,289
-34,-0.326590,-0.618497,0.000000,346
-33,-0.389247,-0.548387,0.000000,465
-32,-0.397394,-0.537459,0.000000,614
-31.5,0.000000,-1.000000,0.000000,2
-31,-0.436464,-0.560773,0.000000,724
-30,-0.444186,-0.495349,0.000000,860
-29.5,-0.333333,-0.333333,0.000000,3
-29,-0.466667,-0.520398,0.000000,1005
-28.5,-1.000000,-1.000000,0.000000,2
-28,-0.456126,-0.491722,0.000000,1208
-27.5,-0.454545,-0.454545,0.000000,11
-27,-0.454996,-0.532247,0.000000,1411
-26.5,-0.571429,-0.428571,0.000000,7
-26,-0.439766,-0.519298,0.000000,1710
-25.5,-0.560000,-0.360000,0.000000,25
-25,-0.403702,-0.534767,0.000000,1999
-24.5,-0.512195,-0.268293,0.000000,41
-24,-0.437500,-0.536290,0.000000,2480
-23.5,-0.477273,-0.454545,0.000000,88
-23,-0.433236,-0.521643,0.000000,2726
-22.5,-0.338346,-0.578947,0.000000,133
-22,-0.450543,-0.541616,0.000000,3316
-21.5,-0.479798,-0.444444,0.000000,198
-21,-0.442916,-0.529320,0.000000,3854
-20.5,-0.376623,-0.558442,0.000000,308
-20,-0.439575,-0.540095,0.000000,4427
-19.5,-0.391982,-0.518931,0.000000,449
-19,-0.476637,-0.515152,0.000000,5115
-18.5,-0.495212,-0.529412,0.000000,731
-18,-0.461752,-0.539064,0.000000,6131
-17.5,-0.460317,-0.507937,0.000000,1134
-17,-0.475004,-0.507072,0.000000,7141
-16.5,-0.461348,-0.531231,0.000000,1617
-16,-0.477912,-0.525374,0.000000,8217
-15.5,-0.434635,-0.552632,0.000000,2356
-15,-0.465200,-0.528323,0.000000,9727
-14.5,-0.442691,-0.532599,0.000000,3359
-14,-0.479867,-0.523102,0.000000,11449
-13.5,-0.479675,-0.519283,0.000000,4797
-13,-0.478970,-0.524646,0.000000,13552
-12.5,-0.479746,-0.527794,0.000000,6764
-12,-0.483402,-0.523362,0.000000,15966
-11.5,-0.474169,-0.529144,0.000000,9659
-11,-0.481563,-0.534729,0.000000,19580
-10.5,-0.496711,-0.515234,0.000000,13227
-10,-0.489283,-0.526567,0.000000,23281
-9.5,-0.482934,-0.533666,0.000000,18253
-9,-0.491962,-0.532204,0.000000,27931
-8.5,-0.485577,-0.523986,0.000000,25306
