TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-55,1.000000,-1.000000,0.000000,1
-54,-1.000000,1.000000,0.000000,1
-53,-1.000000,-1.000000,0.000000,1
-52,-1.000000,-1.000000,0.000000,1
-51,1.000000,-1.000000,0.000000,1
-50,-1.000000,-1.000000,0.000000,1
-49,-1.000000,-1.000000,0.000000,1
-48,0.666667,1.000000,0.000000,3
-47,0.666667,-0.333333,0.000000,3
-46,0.142857,-0.142857,0.000000,7
-45,-0.625000,-0.500000,0.000000,8
-44,-0.583333,-0.500000,0.000000,12
-43,-0.222222,-0.555556,0.000000,9
-42,-0.333333,-0.600000,0.000000,15
-41,-0.600000,-0.600000,0.000000,15
-40,-0.291667,-0.750000,0.000000,24
-39,-0.323529,-0.470588,0.000000,34
-38,-0.200000,-0.320000,0.000000,50
-37,-0.178571,-0.464286,0.000000,56
-36,-0.329268,-0.341463,0.000000,82
-35,-0.204301,-0.161290,0.000000,93
-34,-0.178218,-0.485149,0.000000,101
-33,-0.252033,-0.349593,0.000000,123
-32.5,-1.000000,-1.000000,0.000000,1
-32,-0.327381,-0.476190,0.000000,168
-31,-0.205479,-0.452055,0.000000,219
-30.5,-1.000000,-1.000000,0.000000,1
-30,-0.155462,-0.302521,0.000000,238
-29,-0.219178,-0.410959,0.000000,292
-28.5,-1.000000,1.000000,0.000000,1
-28,-0.242021,-0.441489,0.000000,376
-27.5,0.000000,-1.000000,0.000000,2
-27,-0.216842,-0.360000,0.000000,475
-26.5,0.600000,0.200000,0.000000,5
-26,-0.239521,-0.385230,0.000000,501
-25.5,-1.000000,-0.200000,0.000000,5
-25,-0.260677,-0.419735,0.000000,679
-24.5,0.200000,-1.000000,0.000000,5
-24,-0.301221,-0.400271,0.000000,737
-23.5,-0.333333,-0.600000,0.000000,15
-23,-0.227376,-0.368778,0.000000,884
-22.5,-0.108108,-0.405405,0.000000,37
-22,-0.246679,-0.371917,0.000000,1054
-21.5,-0.190476,-0.396825,0.000000,63
-21,-0.193229,-0.337737,0.000000,1211
-20.5,0.102273,-0.454545,0.000000,88
-20,-0.214049,-0.367793,0.000000,1509
-19.5,-0.350365,-0.357664,0.000000,137
-19,-0.223100,-0.361702,0.000000,1645
-18.5,-0.186364,-0.372727,0.000000,220
-18,-0.197032,-0.360287,0.000000,1954
-17.5,-0.213592,-0.398058,0.000000,309
-17,-0.244862,-0.380848,0.000000,2287
-16.5,-0.204741,-0.379310,0.000000,464
-16,-0.223499,-0.314307,0.000000,2698
-15.5,-0.242336,-0.340146,0.000000,685
-15,-0.245586,-0.354735,0.000000,3115
-14.5,-0.193455,-0.360924,0.000000,1039
-14,-0.244557,-0.363781,0.000000,3766
-13.5,-0.226990,-0.382699,0.000000,1445
-13,-0.228551,-0.335038,0.000000,4301
-12.5,-0.239151,-0.332690,0.000000,2074
-12,-0.210137,-0.337130,0.000000,5268
-11.5,-0.179586,-0.347597,0.000000,2851
-11,-0.235390,-0.320779,0.000000,6160
-10.5,-0.225830,-0.344571,0.000000,4034
-10,-0.231824,-0.328047,0.000000,7441
-9.5,-0.222083,-0.331777,0.000000,5570
-9,-0.237816,-0.329208,0.000000,9049
-8.5,-0.243063,-0.315635,0.000000,7496
-8,-0.239871,-0.328434,0.000000,10885
-7.5,-0.241901,-0.315183,0.000000,10248
-7,-0.232069,-0.326586,0.000000,13733
-6.5,-0.238142,-0.315070,0.000000,14273
-6,-0.238833,-0.327943,0.000000,17439
-5.5,-0.235309,-0.314894,0.000000,19162
-5,-0.240427,-0.310561,0.000000,22015
-4.5,-0.241377,-0.310131,0.000000,25744
-4,-0.236879,-0.308522,0.000000,29019
-3.5,-0.240693,-0.301034,0.000000,34222
-3,-0.237627,-0.296950,0.000000,38956
-2.5,-0.239266,-0.304109,0.000000,45556
-2,-0.241650,-0.290382,0.000000,54728
-1.5,-0.243103,-0.289834,0.000000,60966
-1,-0.246335,-0.282851,0.000000,77281
-0.5,-0.246549,-0.283609,0.000000,79035
0,-0.245852,-0.285249,0.000000,102749
0.5,-0.247269,-0.277930,0.000000,97780
1,-0.246379,-0.276869,0.000000,90783
1.5,-0.246388,-0.276165,0.000000,70121
2,-0.249903,-0.272295,0.000000,64353
2.5,-0.254721,-0.268056,0.000000,52269
3,-0.256494,-0.263369,0.000000,45814
3.5,-0.250252,-0.256839,0.000000,39628
4,-0.258276,-0.258546,0.000000,33348
4.5,-0.249551,-0.250975,0.000000,29489
5,-0.247779,-0.251661,0.000000,24986
5.5,-0.257879,-0.254147,0.000000,22243
6,-0.243120,-0.244637,0.000000,19114
6.5,-0.253231,-0.239816,0.000000,16325
7,-0.242954,-0.243614,0.000000,15151
7.5,-0.250577,-0.245464,0.000000,12124
8,-0.260534,-0.234661,0.000000,12175
8.5,-0.259619,-0.233668,0.000000,8863
9,-0.256809,-0.233563,0.000000,10023
9.5,-0.256534,-0.206907,0.000000,6428
10,-0.277396,-0.231450,0.000000,8140
10.5,-0.269362,-0.217021,0.000000,4700
11,0.379030,-0.620825,0.000000,13772
11.5,-0.256211,-0.218797,0.000000,3341
12,-0.268120,-0.209995,0.000000,5643
12.5,-0.248988,-0.206478,0.000000,2470
13,-0.289316,-0.211821,0.000000,4839
13.5,-0.257339,-0.171768,0.000000,1601
14,-0.261435,-0.232192,0.000000,4001
14.5,-0.246564,-0.209622,0.000000,1164
15,-0.278996,-0.210617,0.000000,3466
15.5,-0.249688,-0.136080,0.000000,801
16,-0.235770,-0.193956,0.000000,2846
16.5,-0.342577,-0.132137,0.000000,613
17,-0.250099,-0.229554,0.000000,2531
17.5,-0.287129,-0.217822,0.000000,404
18,-0.275271,-0.217509,0.000000,2216
18.5,-0.225092,-0.202952,0.000000,271
19,-0.262906,-0.189995,0.000000,1879
19.5,-0.362162,-0.189189,0.000000,185
20,-0.258854,-0.168062,0.000000,1553
20.5,-0.274194,-0.161290,0.000000,124
21,-0.265246,-0.124173,0.000000,1361
21.5,-0.129870,-0.090909,0.000000,77
22,-0.256213,-0.208226,0.000000,1167
22.5,-0.073171,-0.317073,0.000000,41
23,-0.318136,-0.146910,0.000000,987
23.5,-0.769231,-0.076923,0.000000,26
24,-0.257206,-0.179601,0.000000,902
24.5,-0.090909,-0.818182,0.000000,11
25,-0.222074,-0.146277,0.000000,752
25.5,-0.500000,0.000000,0.000000,14
26,-0.200949,-0.202532,0.000000,632
26.5,-0.600000,0.200000,0.000000,5
27,-0.276986,-0.230143,0.000000,491
27.5,1.000000,-1.000000,0.000000,1
28,-0.253898,-0.104677,0.000000,449
29,-0.261333,-0.162667,0.000000,375
29.5,0.000000,0.000000,0.000000,4
30,-0.254355,-0.163763,0.000000,287
30.5,0.000000,1.000000,0.000000,2
31,-0.221739,-0.234783,0.000000,230
32,-0.150943,-0.106918,0.000000,159
33,-0.280000,-0.097143,0.000000,175
34,-0.188525,-0.213115,0.000000,122
35,-0.301724,-0.155172,0.000000,116
36,-0.439560,-0.252747,0.000000,91
37,-0.161290,0.032258,0.000000,62
38,-0.406780,0.050847,0.000000,59
39,-0.342857,-0.200000,0.000000,35
40,-0.280000,0.040000,0.000000,25
41,-0.368421,-0.157895,0.000000,19
42,0.090909,-0.272727,0.000000,11
43,0.625000,-0.250000,0.000000,16
44,-0.636364,-0.272727,0.000000,11
45,-0.583333,0.000000,0.000000,12
46,-0.333333,-0.666667,0.000000,6
47,-0.750000,-0.250000,0.000000,8
48,0.200000,-0.200000,0.000000,5
49,0.333333,0.333333,0.000000,3
50,0.000000,-1.000000,0.000000,2
51,-0.500000,-1.000000,0.000000,2
52,-1.000000,0.000000,0.000000,2
53,-1.000000,-1.000000,0.000000,1
