TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-96,0.000000,1.000000,0.000000,2
-92,-1.000000,-1.000000,0.000000,1
-90,-1.000000,-1.000000,0.000000,1
-88,1.000000,1.000000,0.000000,1
-87,-0.500000,-1.000000,0.000000,2
-85,0.000000,-1.000000,0.000000,2
-84,-1.000000,-1.000000,0.000000,2
-83,0.333333,-0.333333,0.000000,3
-82,0.333333,-0.111111,0.000000,9
-81,-0.111111,-0.333333,0.000000,9
-80,-0.600000,0.200000,0.000000,5
-79,0.000000,-0.200000,0.000000,5
-78,-0.375000,-1.000000,0.000000,8
-77,-0.250000,-1.000000,0.000000,8
-76,0.428571,-0.428571,0.000000,7
-75,-0.062500,-0.250000,0.000000,16
-74,-0.545455,-0.272727,0.000000,11
-73,0.058824,-0.294118,0.000000,17
-72,-0.733333,-0.600000,0.000000,15
-71,-0.062500,-0.125000,0.000000,16
-70,-0.375000,-0.750000,0.000000,16
-69,-0.333333,-0.666667,0.000000,30
-68,-0.380952,-0.142857,0.000000,21
-67,-0.181818,-0.636364,0.000000,33
-66,-0.137931,-0.310345,0.000000,29
-65,-0.275000,-0.200000,0.000000,40
-64,0.000000,-0.581395,0.000000,43
-63,-0.282609,-0.434783,0.000000,46
-62,-0.238095,-0.190476,0.000000,42
-61,-0.031250,-0.531250,0.000000,64
-60,-0.253968,-0.555556,0.000000,63
-59,-0.010309,-0.422680,0.000000,97
-58.5,-1.000000,-1.000000,0.000000,1
-58,-0.209877,-0.432099,0.000000,81
-57,-0.375000,-0.375000,0.000000,96
-56,-0.142857,-0.333333,0.000000,105
-55,-0.173228,-0.417323,0.000000,127
-54,-0.111888,-0.468531,0.000000,143
-53.5,-1.000000,-1.000000,0.000000,1
-53,-0.244048,-0.345238,0.000000,168
-52.5,0.000000,-1.000000,0.000000,1
-52,-0.252809,-0.404494,0.000000,178
-51.5,0.000000,-1.000000,0.000000,1
-51,-0.369318,-0.295455,0.000000,176
-50,-0.308370,-0.330396,0.000000,227
-49.5,0.000000,-1.000000,0.000000,1
-49,-0.170732,-0.235772,0.000000,246
-48.5,-1.000000,1.000000,0.000000,1
-48,-0.229323,-0.406015,0.000000,266
-47.5,0.333333,0.333333,0.000000,3
-47,-0.331034,-0.289655,0.000000,290
-46.5,-1.000000,-1.000000,0.000000,2
-46,-0.160131,-0.379085,0.000000,306
-45.5,-0.333333,-0.333333,0.000000,3
-45,-0.272727,-0.331695,0.000000,407
-44.5,-0.700000,-0.600000,0.000000,10
-44,-0.245050,-0.420792,0.000000,404
-43.5,0.333333,0.333333,0.000000,3
-43,-0.210407,-0.357466,0.000000,442
-42.5,-0.500000,-0.500000,0.000000,12
-42,-0.195021,-0.394191,0.000000,482
-41.5,0.047619,-0.238095,0.000000,21
-41,-0.145315,-0.342256,0.000000,523
-40.5,-0.333333,-0.333333,0.000000,24
-40,-0.285714,-0.352840,0.000000,581
-39.5,-0.300000,-0.266667,0.000000,30
-39,-0.238487,-0.325658,0.000000,608
-38.5,-0.206897,-0.379310,0.000000,29
-38,-0.253846,-0.332308,0.000000,650
-37.5,-0.452381,-0.333333,0.000000,42
-37,-0.231353,-0.352718,0.000000,791
-36.5,-0.120000,-0.440000,0.000000,50
-36,-0.227157,-0.385787,0.000000,788
-35.5,-0.156627,-0.349398,0.000000,83
-35,-0.223214,-0.308036,0.000000,896
-34.5,-0.247312,-0.462366,0.000000,93
-34,-0.236246,-0.411003,0.000000,927
-33.5,-0.156863,-0.431373,0.000000,102
-33,-0.263636,-0.352727,0.000000,1100
-32.5,-0.246377,-0.318841,0.000000,138
-32,-0.196491,-0.396491,0.000000,1140
-31.5,-0.184524,-0.428571,0.000000,168
-31,-0.226884,-0.358197,0.000000,1287
-30.5,-0.334728,-0.288703,0.000000,239
-30,-0.234649,-0.340643,0.000000,1368
-29.5,-0.187500,-0.308824,0.000000,272
-29,-0.227654,-0.339385,0.000000,1432
-28.5,-0.288235,-0.335294,0.000000,340
-28,-0.230238,-0.324969,0.000000,1594
-27.5,-0.278037,-0.322430,0.000000,428
-27,-0.205849,-0.305046,0.000000,1744
-26.5,-0.218437,-0.282565,0.000000,499
-26,-0.241561,-0.323840,0.000000,1896
-25.5,-0.125402,-0.331190,0.000000,622
-25,-0.257672,-0.364832,0.000000,2053
-24.5,-0.280472,-0.355177,0.000000,763
-24,-0.229031,-0.310734,0.000000,2301
-23.5,-0.249719,-0.336333,0.000000,889
-23,-0.269277,-0.312825,0.000000,2503
-22.5,-0.232538,-0.356322,0.000000,1131
-22,-0.234221,-0.316308,0.000000,2741
-21.5,-0.214882,-0.366743,0.000000,1317
-21,-0.277289,-0.352884,0.000000,3069
-20.5,-0.221228,-0.338875,0.000000,1564
-20,-0.247777,-0.314760,0.000000,3374
-19.5,-0.233245,-0.317150,0.000000,1895
-19,-0.218948,-0.334619,0.000000,3631
-18.5,-0.254091,-0.352283,0.000000,2322
-18,-0.206566,-0.306973,0.000000,4173
-17.5,-0.216590,-0.340659,0.000000,2821
-17,-0.234302,-0.322831,0.000000,4507
-16.5,-0.258473,-0.322134,0.000000,3393
-16,-0.228091,-0.309594,0.000000,5055
-15.5,-0.210566,-0.341631,0.000000,3937
-15,-0.236111,-0.305204,0.000000,5688
-14.5,-0.219219,-0.317423,0.000000,4735
-14,-0.226681,-0.323287,0.000000,6304
-13.5,-0.242152,-0.331922,0.000000,5670
-13,-0.245565,-0.326669,0.000000,7102
-12.5,-0.258012,-0.334625,0.000000,6709
-12,-0.257587,-0.301493,0.000000,8040
-11.5,-0.236226,-0.304445,0.000000,8077
-11,-0.234420,-0.309009,0.000000,9291
-10.5,-0.239041,-0.284462,0.000000,9467
-10,-0.244474,-0.313750,0.000000,10451
-9.5,-0.231102,-0.305883,0.000000,11099
-9,-0.231980,-0.302538,0.000000,11820
-8.5,-0.250791,-0.306368,0.000000,12955
-8,-0.239401,-0.296192,0.000000,13893
-7.5,-0.236108,-0.294048,0.000000,15171
-7,-0.240835,-0.297142,0.000000,16339
-6.5,-0.249682,-0.292835,0.000000,18075
-6,-0.243474,-0.290669,0.000000,19345
-5.5,-0.241110,-0.300094,0.000000,21260
-5,-0.248265,-0.303881,0.000000,22907
-4.5,-0.244025,-0.294027,0.000000,24559
-4,-0.232293,-0.285333,0.000000,27319
-3.5,-0.238889,-0.285224,0.000000,29114
-3,-0.237839,-0.291660,0.000000,33035
-2.5,-0.249956,-0.288463,0.000000,34202
-2,-0.244239,-0.281489,0.000000,40403
-1.5,-0.250619,-0.270030,0.000000,39977
-1,-0.247371,-0.283269,0.000000,48498
-0.5,-0.254107,-0.278383,0.000000,45229
0,-0.244362,-0.274736,0.000000,64167
0.5,-0.242312,-0.275083,0.000000,52028
1,-0.245284,-0.283082,0.000000,58838
