TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-2,0.333333,0.000000,0.666667,3
-1.5,-0.277778,0.000000,-0.555556,18
-1,-0.209524,0.000000,-0.419048,210
-0.5,-0.280941,0.000000,-0.561881,808
0,-0.246627,0.000000,-0.493254,13786
0.5,-0.241466,0.000000,-0.482932,30642
1,-0.238247,0.000000,-0.476494,26036
1.5,-0.250234,0.000000,-0.500468,19214
2,-0.242896,0.000000,-0.485792,30054
2.5,-0.244152,0.000000,-0.488304,20135
3,-0.241687,0.000000,-0.483374,30254
3.5,-0.237421,0.000000,-0.474842,19775
4,-0.244381,0.000000,-0.488761,28873
4.5,-0.237905,0.000000,-0.475809,18995
5,-0.239030,0.000000,-0.478060,27005
5.5,-0.235202,0.000000,-0.470404,17249
6,-0.245818,0.000000,-0.491636,22956
6.5,-0.233756,0.000000,-0.467513,14652
7,-0.254550,0.000000,-0.509101,18130
7.5,-0.243521,0.000000,-0.487042,12656
8,-0.229478,0.000000,-0.458956,14716
8.5,-0.260845,0.000000,-0.521690,12471
9,-0.246182,0.000000,-0.492364,14209
9.5,-0.259058,0.000000,-0.518116,14545
10,-0.240755,0.000000,-0.481510,15522
10.5,-0.240446,0.000000,-0.480892,16590
11,-0.229077,0.000000,-0.458154,17684
11.5,-0.245254,0.000000,-0.490509,18438
12,-0.249539,0.000000,-0.499078,18438
12.5,-0.254511,0.000000,-0.509022,18954
13,-0.255135,0.000000,-0.510270,18696
13.5,-0.237221,0.000000,-0.474443,18312
14,-0.246933,0.000000,-0.493866,17361
14.5,-0.247628,0.000000,-0.495255,16650
15,-0.250643,0.000000,-0.501286,15161
15.5,-0.253620,0.000000,-0.507240,14088
16,-0.232253,0.000000,-0.464505,12861
16.5,-0.237401,0.000000,-0.474802,11866
17,-0.233354,0.000000,-0.466708,9702
17.5,-0.239332,0.000000,-0.478665,9468
18,-0.253050,0.000000,-0.506101,7212
18.5,-0.232127,0.000000,-0.464254,7819
19,-0.252281,0.000000,-0.504563,5589
19.5,-0.257856,0.000000,-0.515711,7256
20,-0.237487,0.000000,-0.474973,4695
20.5,-0.253103,0.000000,-0.506206,7815
21,-0.227399,0.000000,-0.454798,4679
21.5,-0.253080,0.000000,-0.506160,9416
22,-0.213283,0.000000,-0.426567,5345
22.5,-0.243994,0.000000,-0.487989,11406
23,-0.217356,0.000000,-0.434713,6211
23.5,-0.251800,0.000000,-0.503599,13475
24,-0.250900,0.000000,-0.501799,7226
24.5,-0.245933,0.000000,-0.491865,15305
25,-0.241811,0.000000,-0.483622,7907
25.5,-0.250254,0.000000,-0.500509,16707
26,-0.257758,0.000000,-0.515516,8636
26.5,-0.240557,0.000000,-0.481115,17580
27,-0.264925,0.000000,-0.529851,8844
27.5,-0.249367,0.000000,-0.498735,17781
28,-0.254425,0.000000,-0.508850,8757
28.5,-0.249425,0.000000,-0.498850,17392
29,-0.246778,0.000000,-0.493555,8534
29.5,-0.236853,0.000000,-0.473707,16411
30,-0.240245,0.000000,-0.480490,7842
30.5,-0.247130,0.000000,-0.494259,14806
31,-0.250071,0.000000,-0.500142,7026
31.5,-0.251798,0.000000,-0.503596,12792
32,-0.249671,0.000000,-0.499342,6076
