TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-30,1.000000,0.000000,2.000000,1
-29,1.000000,0.000000,2.000000,1
-28,0.000000,0.000000,0.000000,2
-27,-0.600000,0.000000,-1.200000,5
-26,-1.000000,0.000000,-2.000000,4
-25,-0.500000,0.000000,-1.000000,8
-24,-0.111111,0.000000,-0.222222,18
-23,-0.062500,0.000000,-0.125000,32
-22,-0.192308,0.000000,-0.384615,52
-21,-0.103448,0.000000,-0.206897,87
-20,-0.393939,0.000000,-0.787879,132
-19,-0.164948,0.000000,-0.329897,194
-18,-0.227414,0.000000,-0.454829,321
-17,-0.258537,0.000000,-0.517073,410
-16.5,1.000000,0.000000,2.000000,1
-16,-0.217391,0.000000,-0.434783,575
-15.5,0.333333,0.000000,0.666667,3
-15,-0.259452,0.000000,-0.518905,767
-14.5,-0.090909,0.000000,-0.181818,11
-14,-0.203111,0.000000,-0.406221,1093
-13.5,-0.190476,0.000000,-0.380952,21
-13,-0.232877,0.000000,-0.465753,1460
-12.5,-0.265625,0.000000,-0.531250,64
-12,-0.218345,0.000000,-0.436690,2006
-11.5,-0.296296,0.000000,-0.592593,108
-11,-0.173219,0.000000,-0.346438,2569
-10.5,-0.250765,0.000000,-0.501529,327
-10,-0.215842,0.000000,-0.431684,3396
-9.5,-0.237864,0.000000,-0.475728,618
-9,-0.205161,0.000000,-0.410323,4650
-8.5,-0.241100,0.000000,-0.482201,1236
-8,-0.196953,0.000000,-0.393905,6169
-7.5,-0.214048,0.000000,-0.428096,2406
-7,-0.216501,0.000000,-0.433002,8254
-6.5,-0.240999,0.000000,-0.481998,4444
-6,-0.183968,0.000000,-0.367936,11290
-5.5,-0.221661,0.000000,-0.443323,8319
-5,-0.214950,0.000000,-0.429899,15813
-4.5,-0.217745,0.000000,-0.435489,14765
-4,-0.228126,0.000000,-0.456253,23110
-3.5,-0.218188,0.000000,-0.436376,26138
-3,-0.222440,0.000000,-0.444881,34634
-2.5,-0.218984,0.000000,-0.437969,44953
-2,-0.224569,0.000000,-0.449138,56103
-1.5,-0.218384,0.000000,-0.436769,74607
-1,-0.222079,0.000000,-0.444158,99271
-0.5,-0.221689,0.000000,-0.443377,123669
0,-0.227638,0.000000,-0.455276,170200
0.5,-0.225188,0.000000,-0.450376,166816
1,-0.223009,0.000000,-0.446019,135241
1.5,-0.227241,0.000000,-0.454482,96730
2,-0.227492,0.000000,-0.454984,75207
2.5,-0.230433,0.000000,-0.460866,58377
3,-0.230245,0.000000,-0.460491,44635
3.5,-0.232992,0.000000,-0.465983,34542
4,-0.233919,0.000000,-0.467839,28326
4.5,-0.231920,0.000000,-0.463839,19994
5,-0.238330,0.000000,-0.476660,19280
5.5,-0.254586,0.000000,-0.509172,11175
6,-0.237692,0.000000,-0.475385,13589
6.5,-0.226098,0.000000,-0.452196,6307
7,-0.244013,0.000000,-0.488027,9897
7.5,-0.247299,0.000000,-0.494599,3425
8,-0.240416,0.000000,-0.480832,7304
8.5,-0.251500,0.000000,-0.503001,1833
9,-0.234001,0.000000,-0.468001,5594
9.5,-0.224532,0.000000,-0.449064,962
10,-0.227217,0.000000,-0.454435,4115
10.5,-0.370933,0.000000,-0.741866,461
11,-0.224536,0.000000,-0.449071,3122
11.5,-0.190217,0.000000,-0.380435,184
12,-0.261945,0.000000,-0.523891,2344
12.5,-0.230769,0.000000,-0.461538,91
13,-0.221547,0.000000,-0.443094,1810
13.5,-0.102564,0.000000,-0.205128,39
14,-0.227666,0.000000,-0.455331,1388
14.5,0.050000,0.000000,0.100000,20
15,-0.273715,0.000000,-0.547431,1012
15.5,-0.333333,0.000000,-0.666667,6
16,-0.276843,0.000000,-0.553687,773
16.5,1.000000,0.000000,2.000000,1
17,-0.187380,0.000000,-0.374761,523
17.5,1.000000,0.000000,2.000000,1
18,-0.234160,0.000000,-0.468320,363
19,-0.270916,0.000000,-0.541833,251
20,-0.278481,0.000000,-0.556962,158
21,-0.198198,0.000000,-0.396396,111
22,-0.164384,0.000000,-0.328767,73
23,-0.442308,0.000000,-0.884615,52
24,-0.250000,0.000000,-0.500000,32
25,-0.571429,0.000000,-1.142857,14
26,0.000000,0.000000,0.000000,8
27,-0.200000,0.000000,-0.400000,5
28,0.000000,0.000000,0.000000,2
29,-1.000000,0.000000,-2.000000,1
30,0.000000,0.000000,0.000000,2
31,-1.000000,0.000000,-2.000000,2
32,1.000000,0.000000,2.000000,2
