TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-3,-1.000000,0.000000,-2.000000,1
-2,-0.275862,0.000000,-0.551724,29
-1.5,-0.600000,0.000000,-1.200000,170
-1,-0.546570,0.000000,-1.093139,2201
-0.5,-0.529863,0.000000,-1.059725,13177
0,-0.531642,0.000000,-1.063285,91539
0.5,-0.532262,0.000000,-1.064525,63805
1,-0.531563,0.000000,-1.063125,75675
1.5,-0.535795,0.000000,-1.071589,54282
2,-0.531583,0.000000,-1.063166,81120
2.5,-0.526792,0.000000,-1.053584,53915
3,-0.531116,0.000000,-1.062232,79638
3.5,-0.526575,0.000000,-1.053150,53415
4,-0.532111,0.000000,-1.064222,76687
4.5,-0.529874,0.000000,-1.059749,49708
5,-0.534188,0.000000,-1.068377,69541
5.5,-0.530719,0.000000,-1.061439,44044
6,-0.533551,0.000000,-1.067101,57361
6.5,-0.537977,0.000000,-1.075953,37286
7,-0.535628,0.000000,-1.071255,45274
7.5,-0.536578,0.000000,-1.073155,34297
8,-0.528940,0.000000,-1.057879,38615
8.5,-0.525207,0.000000,-1.050414,36260
9,-0.525643,0.000000,-1.051286,40440
9.5,-0.525569,0.000000,-1.051139,41808
10,-0.536574,0.000000,-1.073148,45565
10.5,-0.533173,0.000000,-1.066345,47313
11,-0.523773,0.000000,-1.047545,48985
11.5,-0.527309,0.000000,-1.054617,50314
12,-0.537037,0.000000,-1.074073,50693
12.5,-0.531781,0.000000,-1.063561,50235
13,-0.532271,0.000000,-1.064542,49007
13.5,-0.533893,0.000000,-1.067787,47605
14,-0.540720,0.000000,-1.081441,44646
14.5,-0.535656,0.000000,-1.071313,41956
15,-0.542934,0.000000,-1.085868,38664
15.5,-0.537703,0.000000,-1.075407,35819
16,-0.539560,0.000000,-1.079119,31105
16.5,-0.546193,0.000000,-1.092385,29442
17,-0.543926,0.000000,-1.087852,23494
17.5,-0.540642,0.000000,-1.081284,23707
18,-0.541234,0.000000,-1.082469,17643
18.5,-0.537316,0.000000,-1.074631,20273
19,-0.552502,0.000000,-1.105004,13790
19.5,-0.525283,0.000000,-1.050566,20132
20,-0.524724,0.000000,-1.049449,12700
20.5,-0.516990,0.000000,-1.033980,23161
21,-0.521020,0.000000,-1.042041,13368
21.5,-0.523803,0.000000,-1.047605,27644
22,-0.527725,0.000000,-1.055449,15654
22.5,-0.515530,0.000000,-1.031060,33451
23,-0.510821,0.000000,-1.021642,18067
23.5,-0.524620,0.000000,-1.049240,38729
24,-0.525478,0.000000,-1.050956,20665
24.5,-0.528495,0.000000,-1.056990,42937
25,-0.527163,0.000000,-1.054327,22291
