TrueCount,Hit EV,Stand EV,Double EV,Hands Played
-21.5,1.000000,0.000000,2.000000,1
-18,1.000000,0.000000,2.000000,1
-16.5,0.500000,0.000000,1.000000,2
-16,-1.000000,0.000000,-2.000000,3
-15.5,-0.333333,0.000000,-1.333333,6
-14.5,0.444444,0.000000,0.222222,9
-14,-0.384615,0.000000,-0.461538,13
-13.5,-0.040000,0.000000,-0.560000,25
-13,0.333333,0.000000,-0.666667,3
-12.5,0.052632,0.000000,0.052632,38
-12,-0.055556,0.000000,-0.722222,72
-11.5,-0.142857,0.000000,-0.337662,77
-11,0.100000,0.000000,-0.250000,40
-10.5,-0.095238,0.000000,-0.460317,126
-10,0.056075,0.000000,-0.336449,214
-9.5,0.006579,0.000000,-0.440789,304
-9,0.014286,0.000000,-0.247619,210
-8.5,0.084314,0.000000,-0.219608,510
-8,0.033123,0.000000,-0.217666,634
-7.5,0.034375,0.000000,-0.354167,960
-7,0.024731,0.000000,-0.236559,930
-6.5,0.011425,0.000000,-0.287432,1663
-6,0.054256,0.000000,-0.188153,2009
-5.5,0.050602,0.000000,-0.185198,2905
-5,0.020426,0.000000,-0.169828,3427
-4.5,0.032396,0.000000,-0.190654,5371
-4,0.031108,0.000000,-0.194338,5722
-3.5,0.065614,0.000000,-0.124915,8870
-3,0.056421,0.000000,-0.115708,11166
-2.5,0.059616,0.000000,-0.120263,15516
-2,0.066245,0.000000,-0.095103,18990
-1.5,0.073566,0.000000,-0.074421,26901
-1,0.077695,0.000000,-0.035290,34571
-0.5,0.080680,0.000000,-0.030673,47273
0,0.083668,0.000000,-0.017218,64816
0.5,0.095687,0.000000,0.014814,48199
1,0.095038,0.000000,0.026333,34481
1.5,0.093941,0.000000,0.019293,26538
2,0.099878,0.000000,0.058479,18092
2.5,0.097983,0.000000,0.059211,14727
3,0.124918,0.000000,0.091918,10727
3.5,0.127048,0.000000,0.136240,8485
4,0.123897,0.000000,0.133103,5214
4.5,0.132636,0.000000,0.156771,4682
5,0.117782,0.000000,0.173885,3048
5.5,0.151551,0.000000,0.164900,2547
6,0.129336,0.000000,0.223398,1701
6.5,0.119064,0.000000,0.140326,1411
7,0.166667,0.000000,0.198529,816
7.5,0.171034,0.000000,0.251034,725
8,0.193548,0.000000,0.284630,527
8.5,0.204489,0.000000,0.314214,401
9,0.099415,0.000000,0.163743,171
9.5,0.144531,0.000000,0.257812,256
10,0.175758,0.000000,0.303030,165
10.5,0.182692,0.000000,0.538462,104
11,0.310345,0.000000,0.482759,29
11.5,0.307692,0.000000,0.641026,78
12,0.128205,0.000000,0.153846,39
12.5,0.411765,0.000000,0.588235,17
13,0.000000,0.000000,-1.000000,4
13.5,0.428571,0.000000,1.142857,14
14,0.454545,0.000000,0.909091,11
14.5,0.428571,0.000000,0.285714,7
15,-1.000000,0.000000,-2.000000,1
15.5,0.333333,0.000000,0.666667,3
16,1.000000,0.000000,0.000000,2
16.5,0.000000,0.000000,0.000000,1
17.5,1.000000,0.000000,2.000000,1
