table_min,table_max,bankroll,kelly,num_replays,mean_end_bankroll,median_end_bankroll,mean_end_profit,p025_bankroll,p975_bankroll,prob_finish_down,prob_lose_25pct,prob_lose_50pct,prob_double,prob_ruin,mean_max_drawdown,median_max_drawdown,p95_max_drawdown,p99_max_drawdown,rtp,mean_total_wagered,mean_shoes_used,mean_hands_used
5.0,500.0,200.0,0.25,16000,175.56890625,175.0,-24.43109375,-270.0,617.5624999999991,0.5415,0.45025,0.3666875,0.1655625,0.2261875,61.0709375,60.0,75.0,85.0,0.9972931936333486,9025.8003125,100.0,1576.0138125
5.0,500.0,200.0,0.5,16000,181.6178125,180.0,-18.3821875,-272.5,632.5,0.52925,0.441125,0.3583125,0.17175,0.2188125,61.3065625,60.0,75.0,85.0,0.9979670832194009,9042.2725,100.0,1576.08575
5.0,500.0,200.0,0.75,16000,182.33828125,180.0,-17.66171875,-285.06249999999994,650.0,0.5339375,0.4480625,0.3623125,0.180125,0.2210625,63.95796875,62.5,80.0,90.0,0.998078494980237,9191.606875,100.0,1575.938625
5.0,500.0,200.0,1.0,16000,198.58859375,200.0,-1.41140625,-282.5,675.0,0.499125,0.4199375,0.341625,0.2088125,0.215625,69.92140625,67.5,95.0,110.0,0.9998509507151453,9469.39296875,100.0,1575.9980625
5.0,500.0,200.0,1.25,16000,216.0515625,215.0,16.0515625,-292.5,725.0,0.475375,0.398875,0.3244375,0.2385,0.2081875,78.81203125,75.0,110.0,130.0,1.0016339593275982,9823.7221875,100.0,1575.9261875
5.0,500.0,200.0,1.5,16000,229.00921875,230.0,29.00921875,-307.5,775.0,0.458,0.3898125,0.3249375,0.273875,0.2119375,90.616875,85.0,132.5,157.5,1.002833687935436,10237.2665625,100.0,1576.074625
5.0,500.0,200.0,2.0,16000,271.6846875,272.5,71.6846875,-357.5,900.0,0.408875,0.349125,0.296125,0.3484375,0.2036875,114.48734375,110.0,167.5,205.02500000000055,1.0063707077252209,11252.23296875,100.0,1576.104375
5.0,500.0,200.0,2.5,16000,306.00515625,305.0,106.00515625,-435.0,1042.5,0.3865,0.33375,0.286125,0.39875,0.209,142.4909375,135.0,210.0,257.5,1.0086494015890743,12255.77921875,100.0,1576.04125
5.0,500.0,200.0,3.0,16000,335.8284375,335.0,135.8284375,-512.5,1202.5,0.379,0.3375,0.2954375,0.4414375,0.22675,169.0403125,160.0,252.5,305.0,1.01011089026213,13433.87515625,100.0,1576.009375
5.0,500.0,200.0,4.0,16000,412.601875,410.0,212.601875,-642.5,1490.0,0.347875,0.31525,0.281125,0.5088125,0.2243125,221.5453125,212.5,330.0,400.0,1.0135308796764328,15712.346875,100.0,1575.991875
5.0,500.0,200.0,5.0,16000,471.9884375,467.5,271.9884375,-825.0,1782.5,0.3404375,0.312375,0.2873125,0.541125,0.2375625,275.37609375,265.0,415.0,500.0,1.0152053013901745,17887.73734375,100.0,1575.8994375
5.0,500.0,200.0,6.0,16000,550.125625,550.0,350.125625,-970.0,2092.5,0.32625,0.304625,0.284,0.5746875,0.2450625,329.28921875,315.0,495.0,590.0,1.017334422101429,20198.2865625,100.0,1575.9479375
5.0,500.0,200.0,7.0,16000,625.9859375,630.0,425.9859375,-1187.5,2432.5,0.3191875,0.3010625,0.2820625,0.596375,0.248875,383.9025,367.5,575.0,690.0500000000011,1.0184665038742025,23068.03390625,100.0,1575.98375
5.0,500.0,500.0,0.25,16000,482.21671875,480.0,-17.78328125,30.0,937.5,0.530125,0.3199375,0.1544375,0.01275,0.0193125,62.03921875,60.0,77.5,85.0,0.9980456556866125,9099.359375,100.0,1576.113625
5.0,500.0,500.0,0.5,16000,518.22296875,517.5,18.22296875,10.0,1032.562499999999,0.4735625,0.2928125,0.1533125,0.034125,0.0240625,78.8615625,75.0,110.0,132.5,1.0018544869434591,9826.420625,100.0,1576.1288125
5.0,500.0,500.0,0.75,16000,560.93546875,557.5,60.93546875,-55.0,1182.5,0.4244375,0.2759375,0.160125,0.0793125,0.0390625,108.57375,105.0,160.0,190.0,1.0055604440775696,10958.74140625,100.0,1575.98875
5.0,500.0,500.0,1.0,16000,603.29765625,600.0,103.29765625,-140.0,1350.0,0.3855,0.266,0.16925,0.1455,0.0561875,142.99109375,137.5,212.5,255.0,1.0084254226379747,12260.234375,100.0,1576.019875
5.0,500.0,500.0,1.25,16000,653.62875,655.0,153.62875,-207.5,1522.5,0.3648125,0.2651875,0.182,0.2158125,0.068875,175.14796875,167.5,260.1249999999982,317.52500000000055,1.0112959209279102,13600.3740625,100.0,1575.9578125
5.0,500.0,500.0,1.5,16000,687.91640625,687.5,187.91640625,-325.0,1702.5,0.3598125,0.27125,0.1965625,0.274375,0.0911875,207.5746875,200.0,312.5,377.52500000000055,1.0125467895835059,14977.25015625,100.0,1575.8475
5.0,500.0,500.0,2.0,16000,781.56484375,775.0,281.56484375,-510.06249999999994,2082.5,0.335625,0.2688125,0.2080625,0.3665625,0.1191875,274.628125,262.5,415.0,497.52500000000055,1.0157459339041877,17881.749375,100.0,1575.971875
