TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-42.5,1,1.0,1.0,0.0,0.0
-41.0,2,2.0,1.0,0.0,0.0
-40.5,1,-2.0,-2.0,0.0,0.0
-39.0,1,0.0,0.0,0.0,0.0
-38.5,3,-1.0,-0.333333,0.981307,1e-06
-38.0,9,-2.0,-0.222222,0.377705,2e-06
-37.5,8,-1.0,-0.125,0.372387,2e-06
-37.0,8,-1.0,-0.125,0.327753,2e-06
-36.5,2,-0.5,-0.25,1.237437,0.0
-36.0,15,2.0,0.133333,0.310793,3e-06
-35.5,16,-3.0,-0.1875,0.321359,3e-06
-35.0,26,-2.5,-0.096154,0.2308,6e-06
-34.5,24,-8.0,-0.333333,0.217839,5e-06
-34.0,57,-2.0,-0.035088,0.174938,1.2e-05
-33.5,30,-14.5,-0.483333,0.180252,6e-06
-33.0,106,-23.0,-0.216981,0.118587,2.3e-05
-32.5,184,-34.5,-0.1875,0.090172,4e-05
-32.0,70,8.0,0.114286,0.150567,1.5e-05
-31.5,289,14.0,0.048443,0.071403,6.2e-05
-31.0,277,-30.5,-0.110108,0.069619,6e-05
-30.5,428,-51.5,-0.120327,0.058925,9.2e-05
-30.0,413,-62.0,-0.150121,0.059958,8.9e-05
-29.5,720,-65.5,-0.090972,0.044288,0.000156
-29.0,751,-63.0,-0.083888,0.043966,0.000162
-28.5,1203,-137.5,-0.114298,0.034385,0.00026
-28.0,1867,-240.5,-0.128816,0.027636,0.000403
-27.5,2346,-244.5,-0.10422,0.024885,0.000507
-27.0,3315,-358.0,-0.107994,0.020634,0.000716
-26.5,2760,-218.5,-0.079167,0.023022,0.000596
-26.0,4379,-403.5,-0.092144,0.017976,0.000946
-25.5,4259,-365.0,-0.085701,0.01818,0.00092
-25.0,8628,-846.5,-0.098111,0.012861,0.001864
-24.5,10043,-738.0,-0.073484,0.011869,0.00217
-24.0,13448,-1227.0,-0.09124,0.010179,0.002905
-23.5,15361,-1297.5,-0.084467,0.009634,0.003318
-23.0,17450,-1681.5,-0.096361,0.008892,0.00377
-22.5,24732,-1846.0,-0.07464,0.007502,0.005343
-22.0,25613,-1832.0,-0.071526,0.007354,0.005533
-21.5,41154,-3309.5,-0.080417,0.005797,0.008891
-21.0,44814,-3398.0,-0.075825,0.005554,0.009681
-20.5,63581,-4461.0,-0.070162,0.004666,0.013736
-20.0,54544,-3680.5,-0.067478,0.005027,0.011783
-19.5,96883,-6531.0,-0.067411,0.003757,0.02093
-19.0,114440,-6754.0,-0.059018,0.003455,0.024723
-18.5,102099,-6300.0,-0.061705,0.003663,0.022057
-18.0,170760,-10658.0,-0.062415,0.002825,0.03689
-17.5,192516,-9724.0,-0.05051,0.002661,0.04159
-17.0,222015,-12284.0,-0.05533,0.002471,0.047962
-16.5,255872,-14159.0,-0.055336,0.0023,0.055276
-16.0,347120,-16607.0,-0.047842,0.001975,0.074989
-15.5,340910,-16165.5,-0.047419,0.001988,0.073647
