TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-5.5,3,1.0,0.333333,0.544331,0.0
-5.0,9,-1.5,-0.166667,0.400617,1e-06
-4.5,37,-7.5,-0.202703,0.190593,2e-06
-4.0,146,0.0,-0.0,0.093035,8e-06
-3.5,815,2.0,0.002454,0.040944,4.6e-05
-3.0,4334,-15.0,-0.003461,0.017412,0.000243
-2.5,21495,-374.0,-0.017399,0.007848,0.001203
-2.0,111576,-1633.5,-0.01464,0.003428,0.006245
-1.5,591900,-7658.0,-0.012938,0.001485,0.033129
-1.0,3312139,-38842.0,-0.011727,0.000627,0.185385
-0.5,14153660,-145607.5,-0.010288,0.000303,0.792198
0.0,74413309,-558202.0,-0.007501,0.000132,4.165005
0.5,45942842,-396227.5,-0.008624,0.000168,2.571478
1.0,51884486,-436918.5,-0.008421,0.000158,2.904039
1.5,49921393,-394745.0,-0.007907,0.000161,2.794162
2.0,47376390,-381034.5,-0.008043,0.000165,2.651715
2.5,45257048,-371879.0,-0.008217,0.000169,2.533093
3.0,44636342,-352222.0,-0.007891,0.00017,2.498351
3.5,44127242,-348591.5,-0.0079,0.000171,2.469856
4.0,42677788,-341298.5,-0.007997,0.000174,2.388729
4.5,41560970,-333366.0,-0.008021,0.000177,2.326219
5.0,41056731,-324516.5,-0.007904,0.000178,2.297996
5.5,39980990,-304838.5,-0.007625,0.00018,2.237785
6.0,38502547,-305220.5,-0.007927,0.000183,2.155035
6.5,38094884,-305047.5,-0.008008,0.000184,2.132218
7.0,37117387,-287693.0,-0.007751,0.000187,2.077506
7.5,36262508,-284194.0,-0.007837,0.000189,2.029657
8.0,35498146,-268095.0,-0.007552,0.000191,1.986875
8.5,35055610,-277272.5,-0.00791,0.000192,1.962106
9.0,33645635,-263757.0,-0.007839,0.000196,1.883188
9.5,32940189,-254311.0,-0.00772,0.000198,1.843703
10.0,33065001,-255251.0,-0.00772,0.000198,1.850689
10.5,31699269,-239602.5,-0.007559,0.000202,1.774247
11.0,31203518,-248126.0,-0.007952,0.000204,1.746499
11.5,30578076,-225782.0,-0.007384,0.000206,1.711493
12.0,29958531,-233869.5,-0.007806,0.000208,1.676816
12.5,29368522,-204874.0,-0.006976,0.00021,1.643792
13.0,28687608,-214971.0,-0.007494,0.000212,1.605681
13.5,28323542,-209187.0,-0.007386,0.000214,1.585304
14.0,27701742,-212152.5,-0.007658,0.000216,1.550501
14.5,26914630,-194772.0,-0.007237,0.000219,1.506445
15.0,26621032,-196176.5,-0.007369,0.00022,1.490012
15.5,26136485,-199098.0,-0.007618,0.000222,1.462891
16.0,25341172,-202199.0,-0.007979,0.000226,1.418377
16.5,25415070,-185568.5,-0.007302,0.000226,1.422513
17.0,24145691,-174622.5,-0.007232,0.000231,1.351464
17.5,24571818,-188408.5,-0.007668,0.000229,1.375315
18.0,23825116,-177051.5,-0.007431,0.000233,1.333521
18.5,23148793,-164823.0,-0.00712,0.000236,1.295667
19.0,22777632,-162726.0,-0.007144,0.000238,1.274892
19.5,22429198,-151110.0,-0.006737,0.00024,1.25539
20.0,21845694,-149859.0,-0.00686,0.000243,1.22273
20.5,21063147,-142311.0,-0.006756,0.000248,1.17893
21.0,21323750,-137621.5,-0.006454,0.000246,1.193517
21.5,20489065,-133188.0,-0.0065,0.000251,1.146798
22.0,19568099,-126672.5,-0.006473,0.000257,1.095251
22.5,19463714,-124453.5,-0.006394,0.000258,1.089408
23.0,19029699,-104429.5,-0.005488,0.00026,1.065116
23.5,18222564,-103067.0,-0.005656,0.000266,1.019939
24.0,17447187,-91077.0,-0.00522,0.000272,0.976541
24.5,16832374,-78406.0,-0.004658,0.000277,0.942129
25.0,16352635,-69433.5,-0.004246,0.000281,0.915277
25.5,15063929,-64663.0,-0.004293,0.000292,0.843147
26.0,15384902,-66571.5,-0.004327,0.000289,0.861112
26.5,13364146,-43734.5,-0.003273,0.00031,0.748008
27.0,13230543,-41954.5,-0.003171,0.000312,0.74053
27.5,11909983,-21726.0,-0.001824,0.000328,0.666616
28.0,11145490,-12358.5,-0.001109,0.000339,0.623827
28.5,10264722,-7483.0,-0.000729,0.000353,0.574529
29.0,9204221,382.0,4.2e-05,0.000373,0.515172
