TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-10.5,1,1.000000,1.000000,1.000000,0.000000
-10.0,3,3.000000,-1.000000,-0.333333,0.544331
-9.5,30,37.000000,9.000000,0.243243,0.154813
-9.0,116,131.000000,-4.000000,-0.030534,0.087829
-8.5,431,510.000000,-33.500000,-0.065686,0.042983
-8.0,1402,1607.000000,-24.500000,-0.015246,0.024232
-7.5,4487,5130.000000,-323.500000,-0.063060,0.013626
-7.0,13403,15248.000000,-492.500000,-0.032299,0.007912
-6.5,38231,43229.000000,-1487.000000,-0.034398,0.004701
-6.0,105257,119118.000000,-4027.000000,-0.033807,0.002830
-5.5,270803,305860.000000,-9495.500000,-0.031045,0.001768
-5.0,649315,731957.000000,-19263.000000,-0.026317,0.001143
-4.5,1474577,1659066.000000,-42085.500000,-0.025367,0.000760
-4.0,3183995,3573556.000000,-85308.500000,-0.023872,0.000518
-3.5,6571156,7361527.000000,-151395.500000,-0.020566,0.000361
-3.0,12668125,14165044.000000,-255352.000000,-0.018027,0.000260
-2.5,23580443,26312531.000000,-405296.500000,-0.015403,0.000191
-2.0,42257740,47067982.000000,-644525.000000,-0.013693,0.000143
-1.5,72428673,80517341.000000,-967273.500000,-0.012013,0.000109
-1.0,120945244,134201052.000000,-1276475.500000,-0.009512,0.000085
-0.5,200081136,221580947.000000,-1621398.500000,-0.007317,0.000066
0.0,277388799,306651721.000000,-1475997.500000,-0.004813,0.000056
0.5,185637686,204848554.000000,-539190.500000,-0.002632,0.000069
1.0,113027078,124491650.000000,-13384.000000,-0.000108,0.000088
1.5,67597296,74325653.000000,167178.000000,0.002249,0.000114
2.0,39395199,43236572.000000,197267.500000,0.004563,0.000150
2.5,22043957,24149757.000000,150505.000000,0.006232,0.000201
3.0,11817964,12924670.500000,110520.000000,0.008551,0.000274
3.5,6210757,6719680.000000,69256.000000,0.010306,0.000382
4.0,3143380,3311164.500000,40441.500000,0.012214,0.000551
4.5,1480356,1543993.000000,22945.500000,0.014861,0.000810
5.0,655722,683068.000000,12362.500000,0.018098,0.001217
5.5,273378,283998.000000,6434.500000,0.022657,0.001889
6.0,105672,109615.000000,2720.000000,0.024814,0.003043
6.5,38601,39998.500000,868.000000,0.021701,0.005040
7.0,13895,14367.500000,602.000000,0.041900,0.008446
7.5,4423,4543.000000,103.500000,0.022782,0.015035
8.0,1323,1372.500000,21.500000,0.015665,0.027163
8.5,378,390.000000,34.000000,0.087179,0.051668
9.0,86,83.000000,-14.500000,-0.174699,0.107234
9.5,21,22.000000,8.500000,0.386364,0.210597
10.0,3,2.500000,-0.500000,-0.200000,0.619677
10.5,3,3.000000,3.500000,1.166667,0.136083
11.0,1,1.000000,-1.000000,-1.000000,0.000000
