TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-26.5,5,6.000000,-5.000000,-0.833333,0.152145
-26.0,6,8.000000,-2.000000,-0.250000,0.342327
-25.5,10,14.000000,-4.000000,-0.285714,0.235358
-25.0,23,28.000000,-2.000000,-0.071429,0.181607
-24.5,47,58.000000,-7.500000,-0.129310,0.127026
-24.0,56,73.000000,9.500000,0.130137,0.117052
-23.5,52,64.000000,-11.000000,-0.171875,0.123635
-23.0,154,189.000000,-42.500000,-0.224868,0.069531
-22.5,191,237.000000,-29.000000,-0.122363,0.062077
-22.0,391,479.000000,-86.500000,-0.180585,0.043197
-21.5,481,586.000000,-115.000000,-0.196246,0.039042
-21.0,975,1179.000000,-206.000000,-0.174724,0.027868
-20.5,1561,1899.000000,-282.000000,-0.148499,0.022011
-20.0,2356,2856.000000,-332.500000,-0.116422,0.018054
-19.5,3388,4061.000000,-457.500000,-0.112657,0.015157
-19.0,5553,6632.000000,-858.000000,-0.129373,0.011800
-18.5,8427,10039.000000,-1096.500000,-0.109224,0.009634
-18.0,9518,11381.000000,-1354.000000,-0.118970,0.009027
-17.5,17845,21282.000000,-2457.500000,-0.115473,0.006613
-17.0,26062,30891.000000,-3169.000000,-0.102587,0.005489
-16.5,39826,47302.000000,-5079.000000,-0.107374,0.004442
-16.0,45817,54051.000000,-5304.000000,-0.098130,0.004161
-15.5,75754,89460.000000,-8865.000000,-0.099095,0.003231
-15.0,109772,129489.000000,-11245.500000,-0.086845,0.002691
-14.5,155128,182191.000000,-16456.000000,-0.090323,0.002268
-14.0,212429,248725.000000,-20846.500000,-0.083813,0.001942
-13.5,289568,337944.000000,-27348.000000,-0.080925,0.001669
-13.0,330273,384462.000000,-28699.000000,-0.074647,0.001564
-12.5,513947,597423.000000,-42848.000000,-0.071721,0.001256
-12.0,699346,812018.000000,-57931.000000,-0.071342,0.001077
-11.5,962941,1115341.000000,-74645.500000,-0.066926,0.000920
-11.0,1277089,1475226.000000,-92820.500000,-0.062920,0.000801
-10.5,1639440,1889125.000000,-112078.500000,-0.059328,0.000708
-10.0,2206168,2536351.000000,-139653.000000,-0.055061,0.000612
-9.5,2709283,3108904.000000,-160016.000000,-0.051470,0.000552
-9.0,3644622,4172222.000000,-202930.000000,-0.048638,0.000477
-8.5,4617409,5275288.000000,-240395.500000,-0.045570,0.000425
-8.0,5727344,6529167.000000,-280593.000000,-0.042975,0.000382
-7.5,7335166,8344462.000000,-332341.000000,-0.039828,0.000338
-7.0,9482586,10765528.000000,-400545.500000,-0.037206,0.000298
-6.5,11999212,13592378.000000,-469675.000000,-0.034554,0.000265
-6.0,14640896,16550832.000000,-525192.500000,-0.031732,0.000240
-5.5,19077912,21524296.000000,-624323.500000,-0.029006,0.000211
-5.0,22893118,25774442.000000,-679828.000000,-0.026376,0.000193
-4.5,28430269,31943959.000000,-743879.500000,-0.023287,0.000173
-4.0,35007960,39253239.000000,-825332.500000,-0.021026,0.000156
-3.5,43009280,48136121.000000,-876091.500000,-0.018200,0.000141
-3.0,51907149,57976932.000000,-940554.000000,-0.016223,0.000129
-2.5,61668064,68749738.000000,-959355.500000,-0.013954,0.000118
-2.0,82960932,92321522.000000,-1073721.000000,-0.011630,0.000102
-1.5,99693963,110713009.000000,-1035686.000000,-0.009355,0.000093
-1.0,116004874,128579645.000000,-901217.500000,-0.007009,0.000087
-0.5,135047580,149398327.000000,-680594.000000,-0.004556,0.000080
0.0,235640714,260291611.000000,-806316.000000,-0.003098,0.000061
0.5,128797040,142004729.000000,-89635.000000,-0.000631,0.000083
1.0,102899383,113218483.000000,189116.000000,0.001670,0.000093
1.5,86887136,95327307.500000,364570.000000,0.003824,0.000101
2.0,72776346,79449777.500000,500239.000000,0.006296,0.000111
2.5,57741608,62686617.000000,514160.000000,0.008202,0.000125
3.0,48083627,51845318.000000,537203.000000,0.010362,0.000138
3.5,40332216,43014324.000000,530170.000000,0.012325,0.000152
4.0,33535185,35483669.000000,510949.000000,0.014400,0.000168
4.5,26664481,28050353.500000,450311.500000,0.016054,0.000189
5.0,22707466,23741738.500000,434546.500000,0.018303,0.000206
5.5,18462717,19213510.000000,400117.000000,0.020825,0.000230
6.0,14312233,14844852.500000,341742.000000,0.023021,0.000262
6.5,11733161,12144446.000000,293510.500000,0.024168,0.000290
7.0,9250388,9554642.000000,262884.500000,0.027514,0.000327
7.5,7161057,7380966.500000,212297.500000,0.028763,0.000372
8.0,5536296,5696535.500000,174171.000000,0.030575,0.000424
8.5,4486075,4604491.500000,151515.000000,0.032906,0.000472
9.0,3525157,3612402.000000,125822.000000,0.034831,0.000533
9.5,2607893,2668086.000000,99623.000000,0.037339,0.000621
10.0,2125059,2169791.000000,85619.000000,0.039460,0.000689
10.5,1578827,1608343.500000,63693.000000,0.039602,0.000802
11.0,1221454,1242230.500000,51151.000000,0.041177,0.000912
11.5,916568,930897.500000,42080.500000,0.045204,0.001055
12.0,663259,672069.500000,31495.000000,0.046863,0.001243
12.5,486098,491434.500000,25297.500000,0.051477,0.001455
13.0,310082,313131.500000,14976.000000,0.047827,0.001822
13.5,273789,275968.500000,15039.500000,0.054497,0.001945
14.0,198863,200079.500000,11910.000000,0.059526,0.002288
14.5,143922,144691.500000,8321.000000,0.057509,0.002688
15.0,100865,101174.500000,5906.000000,0.058374,0.003220
15.5,69448,69539.500000,4244.500000,0.061037,0.003882
16.0,42064,42026.000000,2597.000000,0.061795,0.005008
16.5,36114,36046.000000,2414.500000,0.066984,0.005405
