TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-32.0,1,2.000000,2.000000,1.000000,0.000000
-30.5,2,2.000000,-2.000000,-1.000000,0.000000
-30.0,1,1.000000,-1.000000,-1.000000,0.000000
-29.5,3,4.000000,-2.000000,-0.500000,0.433013
-29.0,5,7.000000,2.000000,0.285714,0.332847
-28.5,2,2.000000,0.000000,0.000000,0.707107
-28.0,7,9.000000,3.000000,0.333333,0.314270
-27.5,8,9.000000,-7.000000,-0.777778,0.138580
-27.0,10,13.000000,-1.000000,-0.076923,0.276528
-26.5,34,42.000000,-16.000000,-0.380952,0.134486
-26.0,33,37.000000,-11.000000,-0.297297,0.147365
-25.5,68,75.000000,-8.500000,-0.113333,0.112180
-25.0,79,91.000000,3.500000,0.038462,0.100785
-24.5,154,183.000000,-17.500000,-0.095628,0.072304
-24.0,256,286.000000,-23.000000,-0.080420,0.056233
-23.5,394,467.000000,-83.500000,-0.178801,0.044729
-23.0,578,674.000000,-35.000000,-0.051929,0.037686
-22.5,808,962.000000,-123.000000,-0.127859,0.030929
-22.0,1444,1658.000000,-87.500000,-0.052774,0.023922
-21.5,1782,2092.000000,-112.500000,-0.053776,0.021352
-21.0,2663,3089.000000,-180.000000,-0.058271,0.017495
-20.5,4408,5031.000000,-347.000000,-0.068972,0.013691
-20.0,6160,7088.000000,-460.500000,-0.064969,0.011555
-19.5,8292,9619.000000,-547.500000,-0.056919,0.009944
-19.0,12859,14811.000000,-842.500000,-0.056883,0.008010
-18.5,18495,21325.000000,-1121.000000,-0.052567,0.006678
-18.0,25039,28808.000000,-1676.500000,-0.058196,0.005734
-17.5,33982,39036.000000,-2442.500000,-0.062570,0.004917
-17.0,52374,59918.000000,-3785.000000,-0.063170,0.003970
-16.5,71235,81719.000000,-4453.500000,-0.054498,0.003406
-16.0,94022,107640.000000,-5518.000000,-0.051263,0.002969
-15.5,134722,154021.000000,-7337.000000,-0.047636,0.002484
-15.0,181244,206985.000000,-9042.500000,-0.043687,0.002143
-14.5,233403,265931.000000,-10384.000000,-0.039048,0.001892
-14.0,323373,367910.000000,-16267.000000,-0.044215,0.001607
-13.5,434969,495098.000000,-19267.500000,-0.038917,0.001387
-13.0,555021,630533.000000,-24907.000000,-0.039502,0.001229
-12.5,756466,858527.000000,-32019.500000,-0.037296,0.001054
-12.0,980178,1111800.000000,-39797.000000,-0.035795,0.000926
-11.5,1269251,1437952.000000,-51130.500000,-0.035558,0.000815
-11.0,1606680,1817183.000000,-65000.500000,-0.035770,0.000725
-10.5,2185031,2469594.000000,-82336.000000,-0.033340,0.000622
-10.0,2703266,3052119.000000,-98146.500000,-0.032157,0.000560
-9.5,3336500,3761786.000000,-110814.500000,-0.029458,0.000504
-9.0,4367856,4918681.000000,-136997.500000,-0.027852,0.000441
-8.5,5361607,6032749.000000,-167798.000000,-0.027815,0.000398
-8.0,6763910,7602294.000000,-195816.000000,-0.025757,0.000355
-7.5,8493208,9538256.000000,-228840.500000,-0.023992,0.000317
-7.0,10550777,11834159.000000,-268854.000000,-0.022718,0.000285
-6.5,12915326,14468504.000000,-310257.000000,-0.021444,0.000258
-6.0,15827649,17713870.000000,-352794.000000,-0.019916,0.000233
-5.5,19664404,21984842.000000,-418587.000000,-0.019040,0.000209
-5.0,23943953,26740077.000000,-456715.000000,-0.017080,0.000190
-4.5,29043412,32400738.000000,-517087.000000,-0.015959,0.000172
-4.0,35156898,39178552.000000,-575695.500000,-0.014694,0.000157
-3.5,43209230,48106025.000000,-647840.500000,-0.013467,0.000141
-3.0,51509274,57281909.000000,-707102.500000,-0.012344,0.000130
-2.5,62136398,69031003.000000,-756845.500000,-0.010964,0.000118
-2.0,75554482,83855323.000000,-830299.500000,-0.009902,0.000107
-1.5,90916013,100798995.000000,-849197.000000,-0.008425,0.000098
-1.0,105937493,117340948.000000,-874536.500000,-0.007453,0.000091
-0.5,126655955,140142038.000000,-907528.500000,-0.006476,0.000083
0.0,185471484,205049833.000000,-1074412.500000,-0.005240,0.000069
0.5,120708827,133450169.000000,-519689.000000,-0.003894,0.000085
1.0,100383698,110999348.000000,-315187.500000,-0.002840,0.000093
1.5,86209298,95247631.000000,-133684.500000,-0.001404,0.000101
2.0,71759485,79201587.000000,-3846.000000,-0.000049,0.000111
2.5,58805868,64832355.000000,63908.000000,0.000986,0.000122
3.0,48750209,53693456.000000,113498.500000,0.002114,0.000134
3.5,40840845,44939606.000000,155175.000000,0.003453,0.000147
4.0,33154028,36439572.000000,168076.000000,0.004612,0.000163
4.5,27351703,30033888.000000,176191.000000,0.005866,0.000180
5.0,22533000,24772985.000000,177897.500000,0.007181,0.000198
5.5,18540928,20420824.000000,163270.000000,0.007995,0.000219
6.0,15106603,16574879.000000,151855.500000,0.009162,0.000243
6.5,12533544,13638806.000000,145994.000000,0.010704,0.000269
7.0,10469890,11243528.500000,128400.000000,0.011420,0.000298
7.5,8510937,9071845.500000,118633.000000,0.013077,0.000333
8.0,6827535,7235679.500000,104669.000000,0.014466,0.000374
8.5,5428983,5734979.500000,95460.500000,0.016645,0.000421
9.0,4405629,4648329.500000,78394.500000,0.016865,0.000468
9.5,3367867,3549440.000000,66546.500000,0.018748,0.000535
10.0,2728535,2872180.000000,60974.000000,0.021229,0.000595
10.5,2201235,2313548.000000,51742.000000,0.022365,0.000664
11.0,1618149,1698639.500000,38763.000000,0.022820,0.000775
11.5,1274915,1336789.500000,31433.000000,0.023514,0.000874
12.0,985183,1031813.000000,25207.500000,0.024430,0.000995
12.5,759083,794140.000000,21357.500000,0.026894,0.001134
13.0,553706,578708.500000,16113.500000,0.027844,0.001329
13.5,435699,455018.500000,13563.500000,0.029809,0.001500
14.0,321470,335008.000000,10094.000000,0.030131,0.001749
14.5,231613,240835.500000,8043.000000,0.033396,0.002063
15.0,181319,188426.500000,7117.000000,0.037771,0.002332
15.5,134289,139476.000000,5148.000000,0.036910,0.002713
16.0,92961,96385.500000,3210.000000,0.033304,0.003266
16.5,70462,73159.500000,2836.500000,0.038771,0.003747
17.0,51928,53882.000000,2283.500000,0.042380,0.004362
17.5,33856,35067.000000,1718.000000,0.048992,0.005410
18.0,24608,25363.500000,848.500000,0.033454,0.006365
18.5,18320,18917.000000,706.000000,0.037321,0.007377
19.0,12800,13175.000000,381.000000,0.028918,0.008874
19.5,8565,8774.500000,386.000000,0.043991,0.010882
20.0,6313,6445.500000,312.000000,0.048406,0.012650
20.5,4247,4369.000000,184.500000,0.042229,0.015438
21.0,2800,2878.500000,68.500000,0.023797,0.018949
21.5,1791,1827.500000,160.500000,0.087825,0.023602
22.0,1368,1390.500000,28.000000,0.020137,0.027394
22.5,719,729.500000,42.500000,0.058259,0.037766
23.0,576,584.000000,25.000000,0.042808,0.042479
23.5,360,374.000000,5.500000,0.014706,0.051927
24.0,243,242.500000,10.500000,0.043299,0.064618
24.5,136,144.500000,12.500000,0.086505,0.084593
25.0,87,91.500000,4.000000,0.043716,0.103580
25.5,49,50.000000,-11.500000,-0.230000,0.128616
26.0,37,35.000000,-4.000000,-0.114286,0.186357
26.5,18,17.500000,7.500000,0.428571,0.244353
27.0,9,8.000000,-3.500000,-0.437500,0.329980
27.5,7,7.000000,1.000000,0.142857,0.374088
28.0,6,7.000000,1.500000,0.214286,0.402253
28.5,2,1.500000,0.000000,-0.000000,1.154701
29.0,3,4.000000,2.000000,0.500000,0.433013
30.0,1,1.000000,1.500000,1.500000,0.000000
30.5,2,2.000000,2.500000,1.250000,0.176777
