TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar,HandsPlayedPct
-63.0,1,1.0,-1.0,-1.0,0.0,0.0
-61.5,1,2.0,2.0,1.0,0.0,0.0
-61.0,1,1.0,-1.0,-1.0,0.0,0.0
-60.5,3,3.0,-1.0,-0.333333,0.544331,0.0
-60.0,2,2.0,0.0,0.0,0.707107,0.0
-59.0,6,11.0,3.0,0.272727,0.290081,0.0
-58.5,1,1.0,-1.0,-1.0,0.0,0.0
-57.5,9,10.0,-4.0,-0.4,0.289828,0.0
-57.0,4,4.0,-4.0,-1.0,0.0,0.0
-56.5,1,2.0,-2.0,-1.0,0.0,0.0
-56.0,20,25.0,0.0,-0.0,0.195959,1e-06
-55.5,1,1.0,-1.0,-1.0,0.0,0.0
-55.0,27,36.0,-5.5,-0.152778,0.162944,1e-06
-54.5,25,29.0,-3.0,-0.103448,0.17134,1e-06
-53.5,67,80.0,-18.5,-0.23125,0.108952,3e-06
-53.0,8,10.0,-2.0,-0.2,0.275681,0.0
-52.0,142,185.0,-62.0,-0.335135,0.066471,7e-06
-51.0,26,29.0,0.0,-0.0,0.193534,1e-06
-50.5,246,306.0,-85.0,-0.277778,0.052986,1.2e-05
-50.0,2,2.0,0.0,0.0,0.707107,0.0
-49.5,282,348.0,-62.0,-0.178161,0.050956,1.4e-05
-49.0,188,235.0,-50.0,-0.212766,0.061792,9e-06
-48.5,79,102.0,-20.5,-0.20098,0.090986,4e-06
-48.0,720,916.0,-156.0,-0.170306,0.031639,3.6e-05
-47.5,53,63.0,-4.5,-0.071429,0.120811,3e-06
-47.0,316,395.0,-55.0,-0.139241,0.048621,1.6e-05
-46.5,1055,1311.0,-232.5,-0.177346,0.026136,5.3e-05
-46.0,225,271.0,-50.5,-0.186347,0.057027,1.1e-05
-45.5,772,932.0,-133.5,-0.14324,0.031586,3.9e-05
-45.0,1487,1815.0,-338.5,-0.186501,0.022395,7.4e-05
-44.5,595,738.0,-116.0,-0.157182,0.034989,3e-05
-44.0,2055,2481.0,-411.0,-0.165659,0.019153,0.000103
-43.5,1857,2271.0,-367.0,-0.161603,0.02002,9.3e-05
-43.0,1305,1597.0,-328.5,-0.205698,0.023841,6.5e-05
-42.5,3092,3774.0,-754.0,-0.199788,0.015399,0.000155
-42.0,3406,4157.0,-720.0,-0.173202,0.014795,0.000171
-41.5,3148,3841.0,-554.5,-0.144363,0.015348,0.000158
-41.0,6827,8290.0,-1281.5,-0.154584,0.010496,0.000342
-40.5,3498,4228.0,-566.0,-0.133869,0.014824,0.000175
-40.0,4217,5165.0,-678.5,-0.131365,0.013367,0.000211
-39.5,12489,15194.0,-2122.0,-0.13966,0.007763,0.000625
-39.0,3814,4607.0,-560.0,-0.121554,0.014221,0.000191
-38.5,13426,16256.0,-2273.0,-0.139825,0.007521,0.000672
-38.0,13202,16037.0,-2025.0,-0.12627,0.00756,0.000661
