Game Config,Strategy,Rules,Decision,Action A,Action B,Player Value,Dealer Upcard,Deviation TC,Total Hands,Notes
6deck_80pen_flatbet,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-1.0,141792523,
6deck_80pen_flatbet,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-5.5,515454346,
6deck_80pen_flatbet,OmegaIIStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-3.5,97501028,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,2,2.0,83901102,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Double,Double,Hit,9,7,9.0,81521135,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,10,11.0,333933025,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Double,Double,Hit,10,11,10.0,62502222,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Double,Double,Hit,11,11,2.5,71583638,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,2,8.5,204943033,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,12,3,4.0,208536979,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-2.0,195691160,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-5.0,190589715,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,15,10,8.5,564937550,
6deck_80pen_flatbet,R14Strategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.5,515446468,
6deck_80pen_flatbet,R14Strategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,9.0,2142145951,Consolidated across all player hands
6deck_80pen_flatbet,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,12.5,48537139,
6deck_80pen_flatbet,R14Strategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,10.5,48528148,
6deck_80pen_flatbet,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,6.5,609960572,
6deck_80pen_flatbet,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,5.0,155228886,
6deck_80pen_flatbet,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,564937550,
6deck_80pen_flatbet,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,4.0,106791613,
6deck_80pen_flatbet,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-2.0,141777583,
6deck_80pen_flatbet,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-8.0,515446468,
6deck_80pen_flatbet,R14Strategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-4.5,97540053,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,2,2.0,84223852,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Double,Double,Hit,9,7,8.5,81825092,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,10,10.5,335209155,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Double,Double,Hit,10,11,9.5,62710683,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Double,Double,Hit,11,11,2.0,71838922,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,2,9.0,205721923,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,12,3,4.0,209320854,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-2.0,196459585,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-5.0,191318732,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,15,10,8.5,567180684,
6deck_80pen_flatbet,R14Strategy,S17,Hit_vs_Stand,Hit,Stand,16,10,-0.0,517445053,
6deck_80pen_flatbet,R14Strategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,9.0,2150033455,Consolidated across all player hands
6deck_80pen_flatbet,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,12.5,48751300,
6deck_80pen_flatbet,R14Strategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,10.5,48721438,
6deck_80pen_flatbet,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,6.5,612403268,
6deck_80pen_flatbet,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,5.0,155810499,
6deck_80pen_flatbet,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-1.5,567180688,
6deck_80pen_flatbet,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,4.0,107194781,
6deck_80pen_flatbet,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-1.5,142333817,
6deck_80pen_flatbet,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-8.0,517445053,
6deck_80pen_flatbet,R14Strategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-4.5,97877258,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,9,2,0.5,83939719,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,9,7,3.0,81562605,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,10,10,3.0,334046342,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,10,11,3.0,62522880,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Double,Double,Hit,11,11,0.5,71631532,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,12,2,3.0,205042817,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,12,3,1.5,208619996,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,195791455,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,13,3,-2.0,190624276,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,15,10,3.0,565159064,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Hit_vs_Stand,Hit,Stand,16,10,0.0,515625882,
6deck_80pen_flatbet,WongHalvesStrategy,H17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,3.5,2143196219,Consolidated across all player hands
6deck_80pen_flatbet,WongHalvesStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,5,4.5,48565197,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Split_vs_Stand_Pair10s,Split,Stand,20,6,4.0,48555010,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,14,10,2.0,610216727,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,9,2.0,155279894,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,565159064,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,15,11,1.0,106857776,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,141845760,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,10,-3.5,515625884,
6deck_80pen_flatbet,WongHalvesStrategy,H17,Surrender_vs_Hit,Surrender,Hit,16,11,-2.0,97578503,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,9,2,0.5,84262368,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,9,7,3.5,81881705,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,10,10,3.0,335367459,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,10,11,3.0,62737055,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Double,Double,Hit,11,11,0.5,71890967,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,12,2,3.0,205830749,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,12,3,1.5,209451811,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,13,2,-1.0,196536887,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,13,3,-2.0,191367414,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,15,10,3.0,567394873,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Hit_vs_Stand,Hit,Stand,16,10,0.0,517657050,
6deck_80pen_flatbet,WongHalvesStrategy,S17,InsuranceAccept_vs_Decline,Insurance,Decline,ALL,11,3.5,2151218773,Consolidated across all player hands
6deck_80pen_flatbet,WongHalvesStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,5,4.5,48753949,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Split_vs_Stand_Pair10s,Split,Stand,20,6,4.0,48738710,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,14,10,2.0,612641717,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,9,2.0,155899358,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,10,-0.5,567394875,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,15,11,1.0,107241420,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,9,-0.5,142406278,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,10,-3.5,517657050,
6deck_80pen_flatbet,WongHalvesStrategy,S17,Surrender_vs_Hit,Surrender,Hit,16,11,-2.0,97930520,
