DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-28,0.333333,0.833333,3,Decline,-0.500000
11,-26.5,0.125000,0.625000,4,Decline,-0.500000
11,-26,-0.500000,0.000000,2,Decline,-0.500000
11,-25.5,-1.500000,-1.000000,3,Decline,-0.500000
11,-25,0.000000,-1.000000,1,Accept,1.000000
11,-24.5,0.000000,0.200000,5,Decline,-0.200000
11,-24,-0.047619,0.309524,21,Decline,-0.357143
11,-23.5,-0.388889,-0.111111,27,Decline,-0.277778
11,-23,-0.437500,-0.312500,8,Decline,-0.125000
11,-22.5,-0.540816,-0.163265,49,Decline,-0.377551
11,-22,-0.309524,0.023810,63,Decline,-0.333333
11,-21.5,-0.364865,-0.087838,74,Decline,-0.277027
11,-21,-0.371875,-0.087500,160,Decline,-0.284375
11,-20.5,-0.333333,-0.049020,153,Decline,-0.284314
11,-20,-0.334302,-0.052325,172,Decline,-0.281977
11,-19.5,-0.404696,-0.145028,362,Decline,-0.259668
11,-19,-0.369928,-0.131265,419,Decline,-0.238664
11,-18.5,-0.398765,-0.159877,810,Decline,-0.238889
11,-18,-0.351784,-0.101555,1093,Decline,-0.250229
11,-17.5,-0.392540,-0.129663,1126,Decline,-0.262877
11,-17,-0.382265,-0.150989,1669,Decline,-0.231276
11,-16.5,-0.358754,-0.105199,2039,Decline,-0.253556
11,-16,-0.371970,-0.139709,2269,Decline,-0.232261
11,-15.5,-0.366845,-0.129517,4123,Decline,-0.237327
11,-15,-0.353736,-0.130706,4885,Decline,-0.223030
11,-14.5,-0.364421,-0.144443,6487,Decline,-0.219978
11,-14,-0.368524,-0.162752,8473,Decline,-0.205771
11,-13.5,-0.344811,-0.155708,13490,Decline,-0.189103
11,-13,-0.350006,-0.149938,8787,Decline,-0.200068
11,-12.5,-0.365947,-0.177402,23334,Decline,-0.188544
11,-12,-0.351012,-0.174235,20656,Decline,-0.176777
11,-11.5,-0.353239,-0.175045,25562,Decline,-0.178194
11,-11,-0.360781,-0.188552,42487,Decline,-0.172229
11,-10.5,-0.361222,-0.198766,40608,Decline,-0.162456
11,-10,-0.357302,-0.200865,64486,Decline,-0.156437
11,-9.5,-0.357458,-0.204733,68643,Decline,-0.152725
11,-9,-0.352034,-0.206415,85810,Decline,-0.145618
11,-8.5,-0.361733,-0.222389,111892,Decline,-0.139344
11,-8,-0.356586,-0.224772,136109,Decline,-0.131814
11,-7.5,-0.355117,-0.230584,167507,Decline,-0.124532
11,-7,-0.354135,-0.236871,201162,Decline,-0.117264
11,-6.5,-0.350631,-0.238062,244270,Decline,-0.112568
11,-6,-0.351489,-0.244741,301825,Decline,-0.106748
11,-5.5,-0.353525,-0.253164,375395,Decline,-0.100361
11,-5,-0.352044,-0.256041,425275,Decline,-0.096003
11,-4.5,-0.337487,-0.249037,515759,Decline,-0.088450
11,-4,-0.348047,-0.266533,705792,Decline,-0.081515
11,-3.5,-0.345248,-0.268425,808466,Decline,-0.076823
11,-3,-0.334479,-0.265397,863729,Decline,-0.069082
11,-2.5,-0.351471,-0.288512,1220117,Decline,-0.062959
11,-2,-0.354129,-0.297852,1333543,Decline,-0.056276
11,-1.5,-0.253819,-0.202630,1725170,Decline,-0.051189
11,-1,-0.385196,-0.341539,2058981,Decline,-0.043658
11,-0.5,-0.476839,-0.438982,2041358,Decline,-0.037856
11,0,-0.421749,-0.391011,2674336,Decline,-0.030738
11,0.5,-0.440072,-0.416339,1374056,Decline,-0.023733
11,1,-0.418230,-0.400060,1290586,Decline,-0.018170
11,1.5,-0.420663,-0.407655,997265,Decline,-0.013009
11,2,-0.420689,-0.413616,838390,Decline,-0.007073
11,2.5,-0.416328,-0.415046,818580,Decline,-0.001283
11,3,-0.418610,-0.424743,550515,Accept,0.006133
11,3.5,-0.416188,-0.428966,495164,Accept,0.012778
11,4,-0.411939,-0.431299,458477,Accept,0.019360
11,4.5,-0.414606,-0.440018,308558,Accept,0.025412
11,5,-0.409733,-0.440916,271604,Accept,0.031183
11,5.5,-0.407653,-0.443382,240110,Accept,0.035729
11,6,-0.413051,-0.450900,186200,Accept,0.037849
11,6.5,-0.407924,-0.454211,151783,Accept,0.046286
11,7,-0.404880,-0.458605,124291,Accept,0.053725
11,7.5,-0.408068,-0.468499,102489,Accept,0.060431
11,8,-0.399663,-0.469442,84151,Accept,0.069779
11,8.5,-0.397086,-0.473369,68849,Accept,0.076283
11,9,-0.393886,-0.478898,50658,Accept,0.085011
11,9.5,-0.398353,-0.483864,40685,Accept,0.085511
11,10,-0.395831,-0.486300,39124,Accept,0.090469
11,10.5,-0.397931,-0.495349,23004,Accept,0.097418
11,11,-0.393487,-0.502715,25227,Accept,0.109228
11,11.5,-0.401312,-0.510420,13867,Accept,0.109108
11,12,-0.381570,-0.507421,11454,Accept,0.125851
11,12.5,-0.384103,-0.510512,13223,Accept,0.126409
11,13,-0.379008,-0.507474,4616,Accept,0.128466
11,13.5,-0.379287,-0.515029,7319,Accept,0.135743
11,14,-0.385019,-0.529024,4479,Accept,0.144005
11,14.5,-0.392463,-0.527852,3357,Accept,0.135389
11,15,-0.392843,-0.554252,2599,Accept,0.161408
11,15.5,-0.355356,-0.538462,2119,Accept,0.183105
11,16,-0.391223,-0.557890,1071,Accept,0.166667
11,16.5,-0.403590,-0.588205,975,Accept,0.184615
11,17,-0.377183,-0.545984,859,Accept,0.168801
11,17.5,-0.350000,-0.541667,540,Accept,0.191667
11,18,-0.346602,-0.612621,515,Accept,0.266019
11,18.5,-0.362820,-0.555128,390,Accept,0.192308
11,19,-0.398876,-0.615169,178,Accept,0.216292
11,19.5,-0.387500,-0.478125,160,Accept,0.090625
11,20,-0.454546,-0.687500,88,Accept,0.232954
11,20.5,-0.548387,-0.701613,62,Accept,0.153226
11,21,-0.362069,-0.586207,58,Accept,0.224138
11,21.5,-0.628205,-0.666667,39,Accept,0.038462
11,22,-0.414286,-0.642857,35,Accept,0.228571
11,22.5,-0.222222,-0.472222,18,Accept,0.250000
11,23,-0.250000,-0.500000,4,Accept,0.250000
11,23.5,-0.615385,-0.923077,13,Accept,0.307692
11,24,0.363636,0.181818,11,Accept,0.181818
11,24.5,-0.166667,-0.666667,3,Accept,0.500000
11,25,0.000000,-1.000000,1,Accept,1.000000
11,25.5,0.000000,-1.000000,2,Accept,1.000000
11,26.5,0.000000,-1.000000,1,Accept,1.000000
11,28,-1.500000,-1.000000,1,Decline,-0.500000
