DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-14,-0.250000,-0.500000,2,Accept,0.250000
11,-13,1.000000,1.500000,1,Decline,-0.500000
11,-12,0.214286,0.714286,7,Decline,-0.500000
11,-11,-0.192307,0.076923,13,Decline,-0.269230
11,-10,-0.169643,-0.044643,56,Decline,-0.125000
11,-9,0.020000,0.210000,150,Decline,-0.190000
11,-8,-0.033000,0.110000,500,Decline,-0.143000
11,-7,-0.026843,0.083393,1397,Decline,-0.110236
11,-6,-0.055860,0.044891,3464,Decline,-0.100751
11,-5,-0.065851,0.021231,8337,Decline,-0.087082
11,-4,-0.127192,-0.041360,17674,Decline,-0.085832
11,-3,-0.149197,-0.070109,34746,Decline,-0.079088
11,-2,-0.152131,-0.079343,72533,Decline,-0.072787
11,-1.5,0.105593,0.159672,23567,Decline,-0.054079
11,-1,-0.037929,0.022877,203524,Decline,-0.060806
11,-0.5,-0.104174,-0.061902,160812,Decline,-0.042273
11,0,-0.256515,-0.195125,504441,Decline,-0.061390
11,0.5,-0.491351,-0.456267,365795,Decline,-0.035084
11,1,-0.476773,-0.435339,687536,Decline,-0.041434
11,1.5,-0.537527,-0.512764,281067,Decline,-0.024763
11,2,-0.364452,-0.318108,478929,Decline,-0.046344
11,3,-0.351577,-0.297392,368618,Decline,-0.054185
11,4,-0.368506,-0.314853,434343,Decline,-0.053653
11,5,-0.381043,-0.329751,484785,Decline,-0.051292
11,6,-0.385581,-0.336755,520622,Decline,-0.048826
11,7,-0.391674,-0.343535,543479,Decline,-0.048139
11,8,-0.394195,-0.346816,553722,Decline,-0.047380
11,9,-0.395654,-0.346635,556254,Decline,-0.049019
11,10,-0.395317,-0.348220,556156,Decline,-0.047097
11,11,-0.396073,-0.349316,556046,Decline,-0.046757
11,12,-0.395406,-0.346512,553234,Decline,-0.048894
11,13,-0.395067,-0.346460,552676,Decline,-0.048607
11,14,-0.393806,-0.345098,553281,Decline,-0.048708
11,15,-0.395428,-0.346657,552199,Decline,-0.048771
11,16,-0.396208,-0.347982,552954,Decline,-0.048226
11,17,-0.394598,-0.346217,552731,Decline,-0.048381
11,18,-0.392915,-0.346860,551627,Decline,-0.046055
11,19,-0.394396,-0.347522,549814,Decline,-0.046874
11,20,-0.395638,-0.350111,547508,Decline,-0.045527
11,21,-0.395660,-0.350050,543894,Decline,-0.045610
11,22,-0.392893,-0.349557,537444,Decline,-0.043336
11,23,-0.395094,-0.352995,531580,Decline,-0.042099
11,24,-0.395861,-0.353607,521676,Decline,-0.042253
11,25,-0.397733,-0.357887,511039,Decline,-0.039846
11,26,-0.397225,-0.361464,496315,Decline,-0.035761
11,27,-0.396385,-0.362725,477730,Decline,-0.033660
11,28,-0.395514,-0.363772,455973,Decline,-0.031742
11,29,-0.396711,-0.370660,431354,Decline,-0.026052
11,30,-0.395859,-0.374793,402432,Decline,-0.021067
11,31,-0.399822,-0.381276,371777,Decline,-0.018546
11,32,-0.400615,-0.385886,338653,Decline,-0.014729
11,33,-0.397254,-0.389639,303531,Decline,-0.007615
11,34,-0.400421,-0.399312,267888,Decline,-0.001109
11,35,-0.400584,-0.402431,232523,Accept,0.001847
11,36,-0.400464,-0.409069,198189,Accept,0.008606
11,37,-0.399170,-0.412792,166424,Accept,0.013622
11,38,-0.403495,-0.427389,136247,Accept,0.023894
11,39,-0.400960,-0.430951,110566,Accept,0.029991
11,40,-0.397880,-0.431189,87079,Accept,0.033309
11,41,-0.397959,-0.445796,67071,Accept,0.047837
11,42,-0.405020,-0.451539,50721,Accept,0.046519
11,43,-0.404838,-0.467087,37478,Accept,0.062250
11,44,-0.408192,-0.469845,27209,Accept,0.061652
11,45,-0.397759,-0.460779,19097,Accept,0.063020
11,46,-0.388957,-0.465385,13058,Accept,0.076428
11,47,-0.400079,-0.497066,8862,Accept,0.096987
11,48,-0.409746,-0.500521,5756,Accept,0.090775
11,49,-0.379769,-0.511804,3643,Accept,0.132034
11,50,-0.383948,-0.500222,2249,Accept,0.116274
11,51,-0.423849,-0.546805,1346,Accept,0.122957
11,52,-0.421053,-0.549043,836,Accept,0.127990
11,53,-0.366594,-0.559653,461,Accept,0.193059
11,54,-0.423077,-0.518219,247,Accept,0.095142
11,55,-0.496241,-0.582707,133,Accept,0.086466
11,56,-0.380000,-0.500000,75,Accept,0.120000
11,57,-0.644444,-0.677778,45,Accept,0.033333
11,58,-0.309524,-0.238095,21,Decline,-0.071429
11,59,0.000000,-0.250000,8,Accept,0.250000
11,60,-0.375000,-1.000000,4,Accept,0.625000
11,61,-0.750000,-1.000000,2,Accept,0.250000
11,inf,-0.388008,-0.349109,5363067,Decline,-0.038899
