DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-inf,-0.380136,-0.298827,3013106,Decline,-0.081309
11,-75,-0.500000,0.000000,1,Decline,-0.500000
11,-72,0.750000,1.250000,2,Decline,-0.500000
11,-70,0.625000,0.750000,4,Decline,-0.125000
11,-69,0.500000,1.000000,2,Decline,-0.500000
11,-68,-0.125000,0.000000,4,Decline,-0.125000
11,-67,-0.500000,-0.600000,5,Accept,0.100000
11,-66,0.125000,0.250000,8,Decline,-0.125000
11,-65,0.166667,0.666667,3,Decline,-0.500000
11,-64,-0.454545,-0.090909,11,Decline,-0.363636
11,-63,0.041667,0.541667,12,Decline,-0.500000
11,-62,-0.403226,-0.096774,31,Decline,-0.306452
11,-61,-0.586207,-0.137931,29,Decline,-0.448276
11,-60,-0.094340,0.066038,53,Decline,-0.160377
11,-59,-0.227848,0.006329,79,Decline,-0.234177
11,-58,-0.128713,0.193069,101,Decline,-0.321782
11,-57,-0.279503,0.052795,161,Decline,-0.332298
11,-56,-0.298246,-0.105263,171,Decline,-0.192982
11,-55,-0.147287,0.073643,258,Decline,-0.220930
11,-54,-0.166065,-0.028881,277,Decline,-0.137184
11,-53,-0.201531,-0.003827,392,Decline,-0.197704
11,-52,-0.189938,-0.004107,487,Decline,-0.185831
11,-51,-0.244076,-0.063981,633,Decline,-0.180095
11,-50,-0.223330,-0.043376,853,Decline,-0.179953
11,-49,-0.262180,-0.063171,1211,Decline,-0.199009
11,-48,-0.287396,-0.107341,1444,Decline,-0.180056
11,-47,-0.239293,-0.066113,1868,Decline,-0.173180
11,-46,-0.276423,-0.102482,2337,Decline,-0.173941
11,-45,-0.225610,-0.073171,2952,Decline,-0.152439
11,-44,-0.236755,-0.069950,3624,Decline,-0.166804
11,-43,-0.252922,-0.084091,4620,Decline,-0.168831
11,-42,-0.248968,-0.100241,5816,Decline,-0.148728
11,-41,-0.247743,-0.105704,6977,Decline,-0.142038
11,-40,-0.263900,-0.118741,8687,Decline,-0.145160
11,-39,-0.276646,-0.127242,10649,Decline,-0.149404
11,-38,-0.250821,-0.105225,13091,Decline,-0.145596
11,-37,-0.283820,-0.143091,15878,Decline,-0.140729
11,-36,-0.278241,-0.151093,19210,Decline,-0.127148
11,-35,-0.269495,-0.142487,22967,Decline,-0.127008
