DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-inf,-0.633333,-0.333333,15,Decline,-0.300000
11,-23,-1.500000,-1.000000,1,Decline,-0.500000
11,-22,-1.500000,-1.000000,2,Decline,-0.500000
11,-21,-0.071429,-0.428571,7,Accept,0.357143
11,-20,-0.055556,0.111111,9,Decline,-0.166667
11,-19,-0.533333,-0.333333,15,Decline,-0.200000
11,-18,-0.202381,0.011905,42,Decline,-0.214286
11,-17,-0.031250,0.164062,64,Decline,-0.195312
11,-16,-0.172297,-0.067568,148,Decline,-0.104730
11,-15,-0.117216,-0.078755,273,Decline,-0.038462
11,-14,-0.224409,-0.111221,508,Decline,-0.113189
11,-13,-0.189966,-0.060316,887,Decline,-0.129650
11,-12,-0.147135,-0.049479,1536,Decline,-0.097656
11,-11,-0.147120,-0.069334,2899,Decline,-0.077786
11,-10,-0.150739,-0.066010,5075,Decline,-0.084729
11,-9,-0.173203,-0.107491,8210,Decline,-0.065713
11,-8,-0.172776,-0.092064,14403,Decline,-0.080712
11,-7,-0.215807,-0.139856,21086,Decline,-0.075951
11,-6,-0.215582,-0.145367,33006,Decline,-0.070215
11,-5,-0.224743,-0.154371,49857,Decline,-0.070371
11,-4,-0.263655,-0.200612,68104,Decline,-0.063043
11,-3,-0.232728,-0.169020,106298,Decline,-0.063708
11,-2.5,-0.142848,-0.103940,23273,Decline,-0.038908
11,-2,-0.289646,-0.230945,135714,Decline,-0.058701
11,-1.5,0.160383,0.207621,114083,Decline,-0.047238
11,-1,-0.296578,-0.247160,299290,Decline,-0.049419
11,-0.5,-0.650113,-0.614180,93523,Decline,-0.035933
11,0,-0.152403,-0.095353,580604,Decline,-0.057051
11,0.5,-0.629696,-0.597075,161474,Decline,-0.032621
11,1,-0.470742,-0.429149,616586,Decline,-0.041592
11,1.5,-0.540796,-0.507252,185117,Decline,-0.033544
11,2,-0.434550,-0.388807,524719,Decline,-0.045742
11,2.5,-0.496942,-0.473029,94007,Decline,-0.023913
11,3,-0.374083,-0.325092,403572,Decline,-0.048991
11,3.5,-0.385070,-0.359410,23597,Decline,-0.025660
11,4,-0.361029,-0.308080,374138,Decline,-0.052948
11,5,-0.372667,-0.321155,390509,Decline,-0.051512
11,6,-0.381459,-0.330528,420738,Decline,-0.050932
11,7,-0.385787,-0.334346,437679,Decline,-0.051442
11,8,-0.387958,-0.338111,455365,Decline,-0.049847
11,9,-0.388606,-0.341357,461910,Decline,-0.047249
11,10,-0.393184,-0.346527,470921,Decline,-0.046657
11,11,-0.392740,-0.347229,472001,Decline,-0.045511
11,12,-0.393407,-0.347418,476826,Decline,-0.045988
11,13,-0.393765,-0.348273,475956,Decline,-0.045493
11,14,-0.393216,-0.347470,475594,Decline,-0.045746
11,15,-0.393223,-0.347397,474839,Decline,-0.045826
11,16,-0.392981,-0.345568,473094,Decline,-0.047413
11,17,-0.393348,-0.346877,471909,Decline,-0.046471
11,18,-0.393237,-0.347868,470379,Decline,-0.045369
11,19,-0.397112,-0.352003,467502,Decline,-0.045109
11,20,-0.394684,-0.349293,464918,Decline,-0.045391
11,21,-0.392987,-0.348523,460929,Decline,-0.044464
11,22,-0.395095,-0.351083,456065,Decline,-0.044012
11,23,-0.395878,-0.353404,449990,Decline,-0.042473
11,24,-0.395550,-0.352669,444340,Decline,-0.042880
11,25,-0.394389,-0.353607,437110,Decline,-0.040783
11,26,-0.398607,-0.359386,428408,Decline,-0.039221
11,27,-0.396068,-0.358094,419824,Decline,-0.037974
11,28,-0.399143,-0.363344,408175,Decline,-0.035799
11,29,-0.399555,-0.363454,395006,Decline,-0.036101
11,30,-0.398809,-0.363438,381614,Decline,-0.035371
11,31,-0.399513,-0.368889,368132,Decline,-0.030624
11,32,-0.398857,-0.368551,351414,Decline,-0.030306
11,33,-0.401166,-0.375060,333429,Decline,-0.026106
11,34,-0.401856,-0.375713,316111,Decline,-0.026143
11,35,-0.403164,-0.378334,298096,Decline,-0.024829
11,36,-0.405074,-0.382134,278481,Decline,-0.022941
11,37,-0.406636,-0.386186,258949,Decline,-0.020450
11,38,-0.406269,-0.389437,238113,Decline,-0.016833
11,39,-0.406461,-0.392966,218856,Decline,-0.013495
11,40,-0.404560,-0.391943,199140,Decline,-0.012617
11,41,-0.410178,-0.399677,179734,Decline,-0.010502
11,42,-0.408886,-0.401820,161474,Decline,-0.007066
11,43,-0.410604,-0.408961,143021,Decline,-0.001643
11,44,-0.409334,-0.409627,126127,Accept,0.000293
11,45,-0.415009,-0.418578,109847,Accept,0.003569
11,46,-0.413337,-0.415059,95243,Accept,0.001722
11,47,-0.411180,-0.424202,82549,Accept,0.013023
11,48,-0.410691,-0.422541,70424,Accept,0.011850
11,49,-0.415998,-0.432170,59207,Accept,0.016172
11,50,-0.419234,-0.435157,49173,Accept,0.015923
11,51,-0.423300,-0.448842,41206,Accept,0.025543
11,52,-0.426719,-0.456028,33692,Accept,0.029309
11,53,-0.427894,-0.454327,27314,Accept,0.026433
11,54,-0.428380,-0.459935,21977,Accept,0.031556
11,55,-0.423669,-0.455075,17529,Accept,0.031405
11,56,-0.421965,-0.466207,13494,Accept,0.044242
11,57,-0.415753,-0.445474,10582,Accept,0.029720
11,58,-0.438185,-0.473873,8210,Accept,0.035688
11,59,-0.435109,-0.488302,6326,Accept,0.053193
11,60,-0.417164,-0.471290,4859,Accept,0.054126
11,61,-0.447511,-0.504434,3496,Accept,0.056922
11,62,-0.432354,-0.507538,2587,Accept,0.075184
11,63,-0.429167,-0.500260,1920,Accept,0.071094
11,64,-0.429158,-0.507187,1461,Accept,0.078029
11,65,-0.398053,-0.468238,976,Accept,0.070184
11,66,-0.409228,-0.551437,661,Accept,0.142209
11,67,-0.423767,-0.566144,446,Accept,0.142377
11,68,-0.532710,-0.542056,321,Accept,0.009346
11,69,-0.517766,-0.527919,197,Accept,0.010152
11,70,-0.496324,-0.536765,136,Accept,0.040441
11,71,-0.352941,-0.426471,102,Accept,0.073529
11,72,-0.370690,-0.387931,58,Accept,0.017241
11,73,-0.216216,-0.445946,37,Accept,0.229730
11,74,-0.409091,-0.590909,22,Accept,0.181818
11,75,-0.750000,-0.700000,20,Decline,-0.050000
11,76,-0.590909,-0.636364,11,Accept,0.045455
11,77,-0.375000,-1.000000,4,Accept,0.625000
11,78,0.000000,-0.571429,7,Accept,0.571429
11,79,-1.125000,-1.000000,4,Decline,-0.125000
11,80,0.500000,1.000000,1,Decline,-0.500000
11,81,0.000000,-1.000000,1,Accept,1.000000
11,82,-1.500000,-1.000000,1,Decline,-0.500000
11,inf,-0.387833,-0.348488,5356077,Decline,-0.039344
