DealerValue,TrueCount,Insurance Accept EV,Insurance Decline EV,Hands Played,Best Action,EV Diff (Accept-Decline)
11,-inf,-0.401931,-0.311360,2748303,Decline,-0.090571
11,-40,0.000000,-1.000000,1,Accept,1.000000
11,-38,0.500000,1.000000,1,Decline,-0.500000
11,-37,-0.083333,-0.333333,6,Accept,0.250000
11,-36,-0.500000,-0.125000,12,Decline,-0.375000
11,-35,-0.190476,0.023810,21,Decline,-0.214286
11,-34,0.000000,0.086207,29,Decline,-0.086207
11,-33,-0.333333,-0.213333,75,Decline,-0.120000
11,-32,-0.277397,-0.044520,146,Decline,-0.232877
11,-31,-0.116525,0.078390,236,Decline,-0.194915
11,-30,-0.331884,-0.057971,345,Decline,-0.273913
11,-29,-0.295056,-0.048644,627,Decline,-0.246412
11,-28,-0.295521,-0.086173,1027,Decline,-0.209347
11,-27,-0.258850,-0.056574,1582,Decline,-0.202276
11,-26,-0.260387,-0.053852,2479,Decline,-0.206535
11,-25,-0.274664,-0.075284,3872,Decline,-0.199381
11,-24,-0.301304,-0.103311,5677,Decline,-0.197992
11,-23,-0.286435,-0.113823,8522,Decline,-0.172612
11,-22,-0.315566,-0.136101,12476,Decline,-0.179465
11,-21,-0.312624,-0.146398,18156,Decline,-0.166226
11,-20,-0.317387,-0.154361,25680,Decline,-0.163026
11,-19,-0.313186,-0.161816,35182,Decline,-0.151370
11,-18,-0.320347,-0.178837,49039,Decline,-0.141510
11,-17,-0.320289,-0.180849,66771,Decline,-0.139439
11,-16,-0.319067,-0.188530,88190,Decline,-0.130537
11,-15,-0.327953,-0.205676,117209,Decline,-0.122277
11,-14,-0.329117,-0.213068,151961,Decline,-0.116050
11,-13,-0.329489,-0.220467,194462,Decline,-0.109021
11,-12,-0.329266,-0.226196,246410,Decline,-0.103070
11,-11,-0.333182,-0.237493,306900,Decline,-0.095689
11,-10,-0.336995,-0.249758,378584,Decline,-0.087237
11,-9,-0.339142,-0.254869,460939,Decline,-0.084273
11,-8,-0.346798,-0.269392,549218,Decline,-0.077406
11,-7,-0.356964,-0.285493,640624,Decline,-0.071472
11,-6,-0.368257,-0.301101,735986,Decline,-0.067156
11,-5,-0.379048,-0.319248,827467,Decline,-0.059800
11,-4,-0.391120,-0.335415,904949,Decline,-0.055705
11,-3,-0.399980,-0.349352,964356,Decline,-0.050628
11,-2.5,0.108824,0.163775,181298,Decline,-0.054951
11,-2,-0.303460,-0.261195,1084732,Decline,-0.042265
11,-1.5,-0.398794,-0.332961,106580,Decline,-0.065833
11,-1,-0.455164,-0.416766,1316552,Decline,-0.038398
11,-0.5,-0.620415,-0.577932,394126,Decline,-0.042483
11,0,-0.432299,-0.399947,1199437,Decline,-0.032353
11,0.5,-0.558901,-0.533730,241982,Decline,-0.025171
11,1,-0.444128,-0.416543,1166991,Decline,-0.027585
11,1.5,-0.361708,-0.338466,101177,Decline,-0.023242
11,2,-0.434574,-0.410146,894306,Decline,-0.024428
11,3,-0.436522,-0.419615,817281,Decline,-0.016907
11,4,-0.438112,-0.425010,729144,Decline,-0.013103
11,5,-0.440435,-0.433031,638669,Decline,-0.007404
11,6,-0.438231,-0.438640,548798,Accept,0.000408
11,7,-0.442071,-0.447401,465483,Accept,0.005330
11,8,-0.440707,-0.450586,386512,Accept,0.009879
11,9,-0.440617,-0.457033,315882,Accept,0.016416
11,10,-0.437283,-0.459098,255990,Accept,0.021815
11,11,-0.437725,-0.468640,203462,Accept,0.030915
11,12,-0.437290,-0.473024,159664,Accept,0.035734
11,13,-0.432804,-0.477307,125104,Accept,0.044503
11,14,-0.436238,-0.485053,95606,Accept,0.048815
11,15,-0.434183,-0.492260,72025,Accept,0.058077
11,16,-0.433874,-0.497938,53111,Accept,0.064064
11,17,-0.440694,-0.506942,38967,Accept,0.066248
11,18,-0.436885,-0.502689,28266,Accept,0.065803
11,19,-0.426029,-0.506759,19974,Accept,0.080730
11,20,-0.414387,-0.512715,13999,Accept,0.098328
11,21,-0.448794,-0.542069,9413,Accept,0.093275
11,22,-0.429402,-0.522793,6537,Accept,0.093392
11,23,-0.416498,-0.545802,4443,Accept,0.129305
11,24,-0.425104,-0.521671,2884,Accept,0.096567
11,25,-0.427717,-0.542382,1923,Accept,0.114665
11,26,-0.428265,-0.548110,1164,Accept,0.119845
11,27,-0.412134,-0.571130,717,Accept,0.158996
11,28,-0.430996,-0.569005,442,Accept,0.138009
11,29,-0.458484,-0.635379,277,Accept,0.176895
11,30,-0.317919,-0.537572,173,Accept,0.219653
11,31,-0.390000,-0.595000,100,Accept,0.205000
11,32,-0.455556,-0.622222,45,Accept,0.166667
11,33,-0.209677,-0.387097,31,Accept,0.177419
11,34,-0.531250,-0.875000,16,Accept,0.343750
11,35,-0.750000,-1.000000,10,Accept,0.250000
11,36,-0.625000,-0.500000,4,Decline,-0.125000
11,37,0.500000,1.000000,2,Decline,-0.500000
11,38,0.000000,0.500000,2,Decline,-0.500000
11,inf,-0.404779,-0.431030,2259381,Accept,0.026251
11,nan,-0.144129,-0.105681,1465708,Decline,-0.038448
