Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996179,0.3821,999.84,42.57,-3.82,865
MentorStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996048,0.3952,999.83,42.72,-3.95,1034
WongHalvesStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995083,0.4917,999.79,42.79,-4.92,1034
HiLoStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997122,0.2878,999.88,42.83,-2.88,1046
RAPCStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996963,0.3037,999.87,42.78,-3.04,1109
RPCStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997186,0.2814,999.88,42.80,-2.81,1124
R14Strategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995900,0.4100,999.82,43.20,-4.10,1135
ZenCountStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997388,0.2612,999.89,42.81,-2.61,1147
OmegaIIStrategy,6,0.65,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996216,0.3784,999.84,42.58,-3.78,1174
