Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.8,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995955,0.4045,999.93,17.80,-4.05,414
HiLoStrategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.023369,-2.3369,1001.51,64.63,23.37,456
ZenCountStrategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.031927,-3.1927,1001.65,51.78,31.93,480
MentorStrategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.004955,-0.4955,1004.82,973.45,4.95,485
RAPCStrategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.036222,-3.6222,1003.23,89.24,36.22,497
R14Strategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.006267,-0.6267,1007.98,1272.98,6.27,505
RPCStrategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.033059,-3.3059,1001.85,55.89,33.06,506
OmegaIIStrategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.005487,-0.5487,1004.59,836.56,5.49,515
WongHalvesStrategy,2,0.80,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.008228,-0.8228,1003.35,407.55,8.23,523
