Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.3,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997694,0.2306,999.98,7.10,-2.31,180
HiLoStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.002226,-0.2226,1000.02,8.13,2.23,196
ZenCountStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.007282,-0.7282,1000.08,10.70,7.28,198
MentorStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.001375,-0.1375,1000.05,32.97,1.37,202
RAPCStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.010170,-1.0170,1000.17,16.33,10.17,211
WongHalvesStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.001778,-0.1778,1000.02,13.48,1.78,212
OmegaIIStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.001797,-0.1797,1000.05,26.34,1.80,212
RPCStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.007460,-0.7460,1000.08,11.28,7.46,213
R14Strategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,1.002109,-0.2109,1000.09,40.68,2.11,216
