Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.6,H17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995977,0.4023,999.95,13.47,-4.02,309
HiLoStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.011319,-1.1319,1000.67,59.34,11.32,358
ZenCountStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.019195,-1.9195,1001.15,60.04,19.19,368
MentorStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.001815,-0.1815,1001.02,564.01,1.81,368
RPCStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.019610,-1.9610,1000.63,32.22,19.61,376
RAPCStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.022814,-2.2814,1001.15,50.27,22.81,387
OmegaIIStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.001467,-0.1467,1000.67,458.87,1.47,391
WongHalvesStrategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.003913,-0.3913,1000.87,221.21,3.91,392
R14Strategy,2,0.60,H17,DAS,NoRAS,NoSurrender,3to2,50000000,1.003008,-0.3008,1002.12,705.33,3.01,395
