TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-23.0,1,25.000000,-25.000000,-1.000000,0.000000
-22.5,2,50.000000,0.000000,0.000000,0.141421
-22.0,8,200.000000,-150.000000,-0.750000,0.046771
-21.5,14,450.000000,-125.000000,-0.277778,0.043901
-21.0,22,675.000000,-87.500000,-0.129630,0.038345
-20.5,32,1050.000000,-250.000000,-0.238095,0.026777
-20.0,74,2175.000000,-737.500000,-0.339080,0.019404
-19.5,194,5900.000000,-425.000000,-0.072034,0.012832
-19.0,244,7325.000000,-1512.500000,-0.206485,0.011304
-18.5,401,12125.000000,-1687.500000,-0.139175,0.008795
-18.0,694,20625.000000,-3075.000000,-0.149091,0.006712
-17.5,1028,30475.000000,-1925.000000,-0.063167,0.005545
-17.0,1725,51725.000000,-6112.500000,-0.118173,0.004208
-16.5,2957,87975.000000,-8900.000000,-0.101165,0.003256
-16.0,4206,125325.000000,-12225.000000,-0.097546,0.002733
-15.5,6209,183100.000000,-20712.500000,-0.113121,0.002259
-15.0,10209,299425.000000,-26137.500000,-0.087292,0.001766
-14.5,15349,452225.000000,-42550.000000,-0.094090,0.001440
-14.0,21416,626625.000000,-48237.500000,-0.076980,0.001225
-13.5,30136,882175.000000,-67887.500000,-0.076955,0.001032
-13.0,72274,2108650.000000,-160100.000000,-0.075925,0.000669
-12.5,71569,2076150.000000,-138250.000000,-0.066590,0.000674
-12.0,102832,2980875.000000,-207912.500000,-0.069749,0.000562
-11.5,153782,4451900.000000,-293325.000000,-0.065888,0.000461
-11.0,213402,6164850.000000,-369512.500000,-0.059939,0.000392
-10.5,278145,8022475.000000,-456062.500000,-0.056848,0.000343
-10.0,405382,11658525.000000,-640225.000000,-0.054915,0.000285
-9.5,579218,16619575.000000,-811362.500000,-0.048820,0.000239
-9.0,738656,21149700.000000,-984262.500000,-0.046538,0.000212
-8.5,964244,27541850.000000,-1180187.500000,-0.042851,0.000186
-8.0,1366054,38949725.000000,-1599762.500000,-0.041072,0.000156
-7.5,1668841,47478575.000000,-1842175.000000,-0.038800,0.000142
-7.0,2261102,64163850.000000,-2327012.500000,-0.036267,0.000122
-6.5,3139419,88926550.000000,-2917175.000000,-0.032804,0.000104
-6.0,3724611,105271125.000000,-3206687.500000,-0.030461,0.000095
-5.5,5056567,142632025.000000,-3852375.000000,-0.027009,0.000082
-5.0,6200360,174550475.000000,-4193075.000000,-0.024022,0.000074
-4.5,8142148,228717150.000000,-4997162.500000,-0.021849,0.000065
-4.0,9968655,279474000.000000,-5335987.500000,-0.019093,0.000059
-3.5,12499916,349788100.000000,-5743450.000000,-0.016420,0.000052
-3.0,15691355,438181375.000000,-6320837.500000,-0.014425,0.000047
-2.5,18903486,526836325.000000,-6493737.500000,-0.012326,0.000043
-2.0,25536840,710369975.000000,-7023600.000000,-0.009887,0.000037
-1.5,31025501,861463825.000000,-6743100.000000,-0.007827,0.000033
-1.0,36554566,1012976350.000000,-5298612.500000,-0.005231,0.000031
-0.5,42857489,1185272625.000000,-3491050.000000,-0.002945,0.000029
0.0,76316359,2107518925.000000,-3011650.000000,-0.001429,0.000021
0.5,40785909,1124231325.000000,1271700.000000,0.001131,0.000029
1.0,32140904,884272062.500000,3055112.500000,0.003455,0.000033
1.5,26808859,1824077875.000000,9863675.000000,0.005407,0.000023
2.0,22205706,3069389537.500000,23446437.500000,0.007639,0.000018
2.5,17592118,3663660550.000000,33762587.500000,0.009216,0.000016
3.0,14438475,3964019825.000000,44216550.000000,0.011154,0.000016
3.5,11617383,3965658562.500000,51765925.000000,0.013054,0.000016
4.0,9462215,3825981175.000000,56892300.000000,0.014870,0.000016
4.5,7589382,3566604800.000000,63614662.500000,0.017836,0.000017
5.0,6122510,3277471650.000000,65694612.500000,0.020044,0.000018
5.5,4831974,2899245212.500000,64513712.500000,0.022252,0.000019
6.0,3596376,2395022175.000000,58972525.000000,0.024623,0.000021
6.5,3039768,2217140700.000000,59167975.000000,0.026687,0.000021
7.0,2172597,1733326650.000000,48835175.000000,0.028174,0.000024
7.5,1605064,1379482300.000000,41988162.500000,0.030438,0.000027
8.0,1305761,1204706825.000000,37444400.000000,0.031082,0.000029
8.5,924279,912166037.500000,30110700.000000,0.033010,0.000034
9.0,704933,739743462.500000,26918312.500000,0.036389,0.000037
9.5,551176,613332150.000000,23273125.000000,0.037945,0.000041
10.0,383238,451244900.000000,18091000.000000,0.040091,0.000048
10.5,265292,329568675.000000,13362175.000000,0.040544,0.000056
11.0,201041,261421537.500000,12438600.000000,0.047581,0.000063
11.5,144398,197043712.500000,9792150.000000,0.049695,0.000072
12.0,96263,137316662.500000,6402737.500000,0.046628,0.000087
12.5,65991,97887025.000000,5526962.500000,0.056463,0.000103
13.0,67648,105353237.500000,5527000.000000,0.052462,0.000100
13.5,27772,45262262.500000,2473862.500000,0.054656,0.000152
14.0,19879,33542962.500000,1518600.000000,0.045273,0.000177
14.5,14099,24731075.000000,1098975.000000,0.044437,0.000205
15.0,9009,16310937.500000,905775.000000,0.055532,0.000253
15.5,5734,10766787.500000,607237.500000,0.056399,0.000311
16.0,3729,7137625.000000,448225.000000,0.062797,0.000382
16.5,2808,5531975.000000,237225.000000,0.042883,0.000436
17.0,1482,2957000.000000,202000.000000,0.068312,0.000601
17.5,880,1781000.000000,173000.000000,0.097136,0.000768
18.0,648,1279000.000000,13000.000000,0.010164,0.000910
18.5,342,675000.000000,75000.000000,0.111111,0.001289
19.0,230,457000.000000,44000.000000,0.096280,0.001539
19.5,153,313000.000000,28000.000000,0.089457,0.001806
20.0,86,164000.000000,-32000.000000,-0.195122,0.002467
20.5,49,98000.000000,9000.000000,0.091837,0.003286
21.0,24,45000.000000,9000.000000,0.200000,0.005292
21.5,24,47000.000000,-5000.000000,-0.106383,0.004684
22.0,5,12000.000000,-2000.000000,-0.166667,0.008193
22.5,2,4000.000000,4000.000000,1.000000,0.000000
23.0,5,10000.000000,-2000.000000,-0.200000,0.009798
