TrueCount,HandsPlayed,TotalPayout,EV,StdError,HandsPlayedPct
-9.5,1,1.0,1.0,0.0,0.0
-9.0,6,-1.0,-0.166667,0.435677,1e-06
-8.5,13,-8.0,-0.615385,0.335978,1e-06
-8.0,86,-7.0,-0.081395,0.128661,1e-05
-7.5,360,-21.5,-0.059722,0.060634,4e-05
-7.0,1513,-113.5,-0.075017,0.029652,0.000168
-6.5,5676,-140.0,-0.024665,0.015327,0.000629
-6.0,20372,-796.5,-0.039098,0.00805,0.002259
-5.5,61459,-2455.5,-0.039953,0.004627,0.006814
-5.0,183402,-5290.5,-0.028846,0.002677,0.020335
-4.5,547824,-16542.0,-0.030196,0.001549,0.06074
-4.0,1338697,-37103.0,-0.027716,0.000987,0.148429
-3.5,3229021,-82077.0,-0.025419,0.000634,0.358021
-3.0,7055293,-158055.5,-0.022402,0.000428,0.782262
-2.5,14836190,-289117.0,-0.019487,0.000295,1.644976
-2.0,28187807,-456051.5,-0.016179,0.000213,3.125349
-1.5,52058560,-710561.5,-0.013649,0.000157,5.772041
-1.0,88357486,-973270.0,-0.011015,0.00012,9.796718
-0.5,139836476,-1166299.0,-0.00834,9.5e-05,15.504498
0.0,262180791,-1551609.5,-0.005918,7e-05,29.069537
0.5,126543209,-417943.5,-0.003303,0.0001,14.030595
1.0,80965632,-48403.0,-0.000598,0.000125,8.977139
1.5,47166733,81727.0,0.001733,0.000163,5.229655
2.0,25280905,117289.5,0.004639,0.000223,2.803044
2.5,13193921,93982.5,0.007123,0.000308,1.462888
3.0,6196409,72840.5,0.011882,0.000452,0.687033
3.5,2810928,61829.0,0.022937,0.000669,0.311664
4.0,1154664,30238.5,0.027649,0.001042,0.128024
4.5,466879,14516.5,0.032755,0.001635,0.051766
5.0,154378,5377.5,0.03691,0.00284,0.017117
5.5,51281,1889.0,0.039208,0.004911,0.005686
6.0,16878,852.0,0.053446,0.008516,0.001871
6.5,4605,89.0,0.019775,0.016253,0.000511
7.0,1247,8.0,0.005227,0.031206,0.000138
7.5,290,-25.5,-0.104672,0.063463,3.2e-05
8.0,67,7.0,0.107469,0.139276,7e-06
8.5,14,7.0,0.464286,0.267885,2e-06
9.0,4,-2.0,-0.5,0.25,0.0
9.5,1,1.5,1.5,0.0,0.0
