TrueCount,HandsPlayed,TotalMoneyWagered,TotalPayout,EVPerDollar,StdErrorPerDollar
-48.5,1,50.000000,-50.000000,-1.000000,0.000000
-46.0,1,50.000000,-50.000000,-1.000000,0.000000
-45.5,2,50.000000,50.000000,1.000000,0.000000
-44.5,1,25.000000,-25.000000,-1.000000,0.000000
-44.0,6,225.000000,-225.000000,-1.000000,0.000000
-43.5,5,125.000000,-25.000000,-0.200000,0.087636
-43.0,4,100.000000,-50.000000,-0.500000,0.086603
-42.5,4,125.000000,-75.000000,-0.600000,0.071554
-42.0,6,150.000000,-150.000000,-1.000000,0.000000
-41.5,13,475.000000,-25.000000,-0.052632,0.045820
-41.0,8,250.000000,-225.000000,-0.900000,0.018974
-40.5,20,700.000000,-125.000000,-0.178571,0.036497
-40.0,25,675.000000,312.500000,0.462963,0.032679
-39.5,32,925.000000,-200.000000,-0.216216,0.030706
-39.0,41,1275.000000,37.500000,0.029412,0.028605
-38.5,33,1075.000000,50.000000,0.046512,0.030110
-38.0,69,2225.000000,-350.000000,-0.157303,0.020074
-37.5,66,2225.000000,-637.500000,-0.286517,0.019324
-37.0,87,2625.000000,-325.000000,-0.123810,0.018603
-36.5,127,3875.000000,-500.000000,-0.129032,0.015640
-36.0,160,4925.000000,-887.500000,-0.180203,0.013615
-35.5,222,6875.000000,-850.000000,-0.123636,0.011711
-35.0,253,7725.000000,-1150.000000,-0.148867,0.010843
-34.5,360,10875.000000,-1312.500000,-0.120690,0.009252
-34.0,445,13575.000000,-3412.500000,-0.251381,0.008107
-33.5,566,17000.000000,-2700.000000,-0.158824,0.007352
-33.0,746,22650.000000,-4162.500000,-0.183775,0.006310
-32.5,860,26125.000000,-3425.000000,-0.131100,0.005929
-32.0,1124,33250.000000,-2875.000000,-0.086466,0.005279
-31.5,1355,40800.000000,-4350.000000,-0.106618,0.004801
-31.0,2048,61650.000000,-6925.000000,-0.112328,0.003892
-30.5,2147,64350.000000,-8212.500000,-0.127622,0.003781
-30.0,2860,85950.000000,-9062.500000,-0.105439,0.003284
-29.5,3757,112350.000000,-11987.500000,-0.106698,0.002884
-29.0,4101,122500.000000,-9837.500000,-0.080306,0.002767
-28.5,5292,158200.000000,-14687.500000,-0.092841,0.002429
-28.0,7268,216350.000000,-18512.500000,-0.085567,0.002080
-27.5,8031,239225.000000,-27425.000000,-0.114641,0.001973
-27.0,9030,268675.000000,-28475.000000,-0.105983,0.001864
-26.5,16023,475700.000000,-42712.500000,-0.089789,0.001406
-26.0,10862,321875.000000,-25975.000000,-0.080699,0.001704
-25.5,23703,701375.000000,-61375.000000,-0.087507,0.001157
-25.0,21194,624000.000000,-59912.500000,-0.096014,0.001225
-24.5,27377,809550.000000,-61525.000000,-0.075999,0.001078
-24.0,35740,1052400.000000,-90712.500000,-0.086196,0.000945
-23.5,39990,1173825.000000,-97687.500000,-0.083222,0.000896
-23.0,49160,1443125.000000,-107212.500000,-0.074292,0.000808
-22.5,59770,1745825.000000,-135775.000000,-0.077771,0.000735
-22.0,70252,2055925.000000,-167200.000000,-0.081326,0.000677
-21.5,80572,2347925.000000,-166800.000000,-0.071041,0.000634
-21.0,107545,3139925.000000,-229412.500000,-0.073063,0.000548
-20.5,119022,3459075.000000,-240700.000000,-0.069585,0.000523
-20.0,142411,4139575.000000,-286862.500000,-0.069298,0.000478
-19.5,169111,4905300.000000,-323362.500000,-0.065921,0.000439
-19.0,201502,5839950.000000,-373450.000000,-0.063947,0.000403
-18.5,239519,6929550.000000,-429000.000000,-0.061909,0.000370
-18.0,283212,8183625.000000,-497950.000000,-0.060847,0.000340
-17.5,328980,9490050.000000,-568600.000000,-0.059915,0.000316
-17.0,374245,10774450.000000,-623550.000000,-0.057873,0.000297
-16.5,466829,13442825.000000,-667562.500000,-0.049659,0.000266
-16.0,513368,14750625.000000,-784562.500000,-0.053188,0.000254
-15.5,631102,18119500.000000,-891387.500000,-0.049195,0.000229
-15.0,723755,20733300.000000,-972512.500000,-0.046906,0.000214
-14.5,809093,23162300.000000,-1061787.500000,-0.045841,0.000203
-14.0,980182,28024925.000000,-1217425.000000,-0.043441,0.000184
-13.5,1146393,32726050.000000,-1386975.000000,-0.042381,0.000171
-13.0,1303042,37130975.000000,-1508237.500000,-0.040619,0.000160
-12.5,1532473,43610325.000000,-1722587.500000,-0.039500,0.000148
-12.0,1767023,50260300.000000,-1847225.000000,-0.036753,0.000138
-11.5,2041435,57965050.000000,-2010175.000000,-0.034679,0.000128
-11.0,2360330,66949900.000000,-2226900.000000,-0.033262,0.000120
-10.5,2800969,79324850.000000,-2572025.000000,-0.032424,0.000110
-10.0,3152841,89156875.000000,-2773012.500000,-0.031103,0.000104
-9.5,3575208,101020775.000000,-2925475.000000,-0.028959,0.000097
-9.0,4251711,119965250.000000,-3290237.500000,-0.027427,0.000089
-8.5,4775265,134548000.000000,-3462925.000000,-0.025737,0.000084
-8.0,5584839,157173775.000000,-3904325.000000,-0.024841,0.000078
-7.5,6468897,181875250.000000,-4239175.000000,-0.023308,0.000073
-7.0,7473269,209804825.000000,-4424137.500000,-0.021087,0.000068
-6.5,8564288,240154275.000000,-4734262.500000,-0.019713,0.000063
-6.0,9932497,278171700.000000,-5272412.500000,-0.018954,0.000059
-5.5,11521696,322348600.000000,-5254562.500000,-0.016301,0.000055
-5.0,13335651,372667250.000000,-6026300.000000,-0.016171,0.000051
-4.5,15444148,431050400.000000,-6261975.000000,-0.014527,0.000047
-4.0,17857585,497858250.000000,-6587600.000000,-0.013232,0.000044
-3.5,21041451,585940650.000000,-6948525.000000,-0.011859,0.000041
-3.0,24215112,673566275.000000,-7297762.500000,-0.010835,0.000038
-2.5,28221758,784122075.000000,-7134050.000000,-0.009098,0.000035
-2.0,33410680,927215325.000000,-7340075.000000,-0.007916,0.000032
-1.5,38876607,1077689025.000000,-7221775.000000,-0.006701,0.000030
-1.0,45209957,1252089225.000000,-6870575.000000,-0.005487,0.000028
-0.5,52624251,1455925850.000000,-5858775.000000,-0.004024,0.000026
0.0,72989715,2017628525.000000,-6220137.500000,-0.003083,0.000022
