Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,2,0.3,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997766,0.2234,999.98,7.10,-2.23,167
HiLoStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.998584,0.1416,999.99,7.15,-1.42,187
MentorStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997809,0.2191,999.98,7.12,-2.19,192
RPCStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.998733,0.1267,999.99,7.14,-1.27,210
WongHalvesStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997714,0.2286,999.98,7.11,-2.29,211
OmegaIIStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997699,0.2301,999.98,7.12,-2.30,214
RAPCStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.998556,0.1444,999.99,7.14,-1.44,215
ZenCountStrategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.999016,0.0984,999.99,7.15,-0.98,216
R14Strategy,2,0.30,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997638,0.2362,999.98,7.12,-2.36,222
