Strategy,Decks,Penetration,DealerRule,DAS,RAS,Surrender,BlackjackPayout,Iterations,RTP,HouseEdge%,AvgWallet,AvgMoneyBet,NetPer1000,Duration_s
NoStrategy,8,0.7,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996021,0.3979,999.76,61.03,-3.98,1349
HiLoStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996853,0.3147,999.81,61.38,-3.15,1387
MentorStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995852,0.4148,999.75,61.27,-4.15,1440
WongHalvesStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.994864,0.5136,999.68,61.36,-5.14,1486
RAPCStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996669,0.3331,999.80,61.31,-3.33,1591
ZenCountStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.997059,0.2941,999.82,61.36,-2.94,1593
RPCStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.996819,0.3181,999.80,61.34,-3.18,1597
OmegaIIStrategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995964,0.4036,999.75,61.05,-4.04,1662
R14Strategy,8,0.70,S17,DAS,NoRAS,NoSurrender,3to2,50000000,0.995694,0.4306,999.73,61.94,-4.31,1677
